"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","mt"
752207,2023,10,20,"2023-10-20","15:12:00",3,"SC",45,0,55,0,0,0,0,32.71,-80.69,32.71,-80.69,0,0,0,0,0,29,0,0,0,"EG"
752208,2023,10,20,"2023-10-20","16:26:00",3,"SC",45,0,50,0,0,0,0,33.59,-79.4,33.5918,-79.402,0,0,0,0,0,43,0,0,0,"EG"
752209,2023,10,20,"2023-10-20","17:55:00",3,"SC",45,0,50,0,0,0,0,34.1826,-79.0486,34.1826,-79.0486,0,0,0,0,0,51,0,0,0,"EG"
752210,2023,10,24,"2023-10-24","14:40:00",3,"NM",35,0,50,0,0,0,0,33.82,-106.65,33.82,-106.65,0,0,0,0,0,53,0,0,0,"MG"
752211,2023,10,24,"2023-10-24","23:20:00",3,"TX",48,0,59,0,0,0,0,33.5049,-101.8837,33.5049,-101.8837,0,0,0,0,0,303,0,0,0,"MG"
752212,2023,10,26,"2023-10-26","16:51:00",3,"TX",48,0,50,0,0,0,0,30.2029,-95.8957,30.2029,-95.8957,0,0,0,0,0,473,0,0,0,"EG"
752213,2023,10,27,"2023-10-27","11:02:00",3,"PR",72,0,26,0,0,1500,0,18.3935,-66.1025,18.3933,-66.1025,0,0,0,0,0,61,0,0,0,"EG"
752022,2023,10,1,"2023-10-01","02:53:00",3,"CO",8,0,57,0,0,0,0,38.07,-102.68,38.07,-102.68,0,0,0,0,0,99,0,0,0,"MG"
752023,2023,10,1,"2023-10-01","02:59:00",3,"CO",8,0,56,0,0,0,0,38.03,-103.53,38.03,-103.53,0,0,0,0,0,89,0,0,0,"MG"
752024,2023,10,2,"2023-10-02","06:31:00",3,"CO",8,0,55,0,0,0,0,38.14,-105.47,38.14,-105.47,0,0,0,0,0,27,0,0,0,"MG"
752025,2023,10,2,"2023-10-02","15:41:00",3,"NM",35,0,52,0,0,0,0,32.45,-104.29,32.45,-104.29,0,0,0,0,0,15,0,0,0,"EG"
752026,2023,10,2,"2023-10-02","16:30:00",3,"NM",35,0,59,0,0,0,0,32.05,-103.57,32.05,-103.57,0,0,0,0,0,25,0,0,0,"MG"
752027,2023,10,2,"2023-10-02","16:41:00",3,"NM",35,0,87,0,0,40000,0,32.96,-103.34,32.96,-103.34,0,0,0,0,0,25,0,0,0,"EG"
752028,2023,10,2,"2023-10-02","17:01:00",3,"NM",35,0,66,0,0,0,0,35.18,-103.6,35.18,-103.6,0,0,0,0,0,37,0,0,0,"MG"
752029,2023,10,2,"2023-10-02","17:22:00",3,"NE",31,0,52,0,0,0,0,41.59,-102.93,41.59,-102.93,0,0,0,0,0,123,0,0,0,"EG"
752030,2023,10,2,"2023-10-02","17:25:00",3,"CO",8,0,51,0,0,0,0,38.57,-104.7,38.57,-104.7,0,0,0,0,0,41,0,0,0,"MG"
752031,2023,10,2,"2023-10-02","17:39:00",3,"CO",8,0,50,0,0,0,0,38.82,-104.68,38.82,-104.68,0,0,0,0,0,41,0,0,0,"MG"
752032,2023,10,2,"2023-10-02","18:00:00",3,"NE",31,0,61,0,0,0,0,41.8127,-103.6744,41.8127,-103.6744,0,0,0,0,0,157,0,0,0,"EG"
752033,2023,10,2,"2023-10-02","18:00:00",3,"NM",35,0,51,0,0,0,0,32.3422,-106.4113,32.3422,-106.4113,0,0,0,0,0,13,0,0,0,"MG"
752034,2023,10,2,"2023-10-02","18:00:00",3,"NM",35,0,53,0,0,0,0,32.3793,-106.4703,32.3793,-106.4703,0,0,0,0,0,13,0,0,0,"MG"
752035,2023,10,2,"2023-10-02","18:10:00",3,"NM",35,0,52,0,0,0,0,32.437,-106.3429,32.437,-106.3429,0,0,0,0,0,35,0,0,0,"MG"
752036,2023,10,2,"2023-10-02","18:33:00",3,"NE",31,0,52,0,0,0,0,42.89,-102.75,42.89,-102.75,0,0,0,0,0,161,0,0,0,"EG"
752037,2023,10,2,"2023-10-02","18:36:00",3,"TX",48,0,60,0,0,0,0,31.98,-103.67,31.98,-103.67,0,0,0,0,0,301,0,0,0,"MG"
752038,2023,10,2,"2023-10-02","18:54:00",3,"SD",46,0,52,0,0,0,0,43.03,-102.6392,43.03,-102.6392,0,0,0,0,0,102,0,0,0,"EG"
752039,2023,10,2,"2023-10-02","19:03:00",3,"TX",48,0,59,0,0,0,0,33.3892,-102.6099,33.3892,-102.6099,0,0,0,0,0,79,0,0,0,"MG"
752040,2023,10,2,"2023-10-02","22:08:00",3,"KS",20,0,50,0,0,0,0,37.04,-101.97,37.04,-101.97,0,0,0,0,0,129,0,0,0,"MG"
752041,2023,10,3,"2023-10-03","03:00:00",3,"TX",48,0,72,0,0,0,0,32.9,-101.2,32.9,-101.2,0,0,0,0,0,33,0,0,0,"MG"
752042,2023,10,3,"2023-10-03","14:29:00",3,"CO",8,0,53,0,0,0,0,39.23,-102.28,39.23,-102.28,0,0,0,0,0,63,0,0,0,"MG"
752043,2023,10,3,"2023-10-03","14:36:00",3,"CO",8,0,48,0,0,0,0,39.0463,-102.2791,39.0463,-102.2791,0,0,0,0,0,17,0,0,0,"EG"
752044,2023,10,3,"2023-10-03","14:51:00",3,"KS",20,0,50,0,0,0,0,39.67,-99.47,39.67,-99.47,0,0,0,0,0,147,0,0,0,"MG"
752045,2023,10,3,"2023-10-03","14:58:00",3,"KS",20,0,50,0,0,0,0,39.8,-99.47,39.8,-99.47,0,0,0,0,0,147,0,0,0,"MG"
752046,2023,10,3,"2023-10-03","15:05:00",3,"KS",20,0,52,0,0,0,0,39.7386,-100.18,39.7386,-100.18,0,0,0,0,0,137,0,0,0,"EG"
752047,2023,10,3,"2023-10-03","15:14:00",3,"KS",20,0,56,0,0,0,0,39.8404,-100.1903,39.8404,-100.1903,0,0,0,0,0,39,0,0,0,"MG"
752048,2023,10,3,"2023-10-03","15:14:00",3,"KS",20,0,61,0,0,1000,0,39.8382,-100.1847,39.8382,-100.1847,0,0,0,0,0,39,0,0,0,"EG"
752049,2023,10,3,"2023-10-03","15:20:00",3,"NE",31,0,61,0,0,30000,0,40.91,-99.25,40.91,-99.25,0,0,0,0,0,19,0,0,0,"EG"
752050,2023,10,3,"2023-10-03","15:24:00",3,"KS",20,0,56,0,0,0,0,39.8368,-99.89,39.8368,-99.89,0,0,0,0,0,137,0,0,0,"EG"
752051,2023,10,3,"2023-10-03","15:25:00",3,"KS",20,0,61,0,0,1000,0,39.998,-99.9443,39.998,-99.9443,0,0,0,0,0,137,0,0,0,"EG"
752052,2023,10,3,"2023-10-03","15:25:00",3,"KS",20,0,65,0,0,1000,0,39.987,-99.887,39.987,-99.887,0,0,0,0,0,137,0,0,0,"EG"
752053,2023,10,3,"2023-10-03","15:28:00",3,"NE",31,0,52,0,0,500,0,40.02,-99.89,40.02,-99.89,0,0,0,0,0,65,0,0,0,"EG"
752054,2023,10,3,"2023-10-03","15:30:00",3,"NE",31,0,51,0,0,0,0,40.23,-99.28,40.23,-99.28,0,0,0,0,0,83,0,0,0,"MG"
752055,2023,10,3,"2023-10-03","15:35:00",3,"NE",31,0,58,0,0,0,0,40.09,-99.81,40.09,-99.81,0,0,0,0,0,65,0,0,0,"MG"
752056,2023,10,3,"2023-10-03","15:35:00",3,"NE",31,0,52,0,0,0,0,40.35,-99.16,40.35,-99.16,0,0,0,0,0,61,0,0,0,"EG"
752057,2023,10,3,"2023-10-03","15:35:00",3,"NE",31,0,61,0,0,3e+05,0,40.98,-99.11,41.02,-99.15,0,0,0,0,0,19,0,0,0,"EG"
752058,2023,10,3,"2023-10-03","15:35:00",3,"NE",31,0,65,0,0,125000,0,40.1139,-99.7909,40.1612,-99.7063,0,0,0,0,0,65,0,0,0,"EG"
752059,2023,10,3,"2023-10-03","15:45:00",3,"NE",31,0,56,0,0,0,0,40.21,-98.88,40.21,-98.88,0,0,0,0,0,61,0,0,0,"EG"
752060,2023,10,3,"2023-10-03","15:55:00",3,"NE",31,0,63,0,0,0,0,40.3,-99.5,40.3,-99.5,0,0,0,0,0,83,0,0,0,"MG"
752061,2023,10,3,"2023-10-03","16:22:00",3,"NE",31,0,66,0,0,0,0,40.4,-98.53,40.4,-98.53,0,0,0,0,0,1,0,0,0,"MG"
752062,2023,10,3,"2023-10-03","16:24:00",3,"TX",48,0,87,0,0,5000,0,31.93,-102.11,31.93,-102.11,0,0,0,0,0,329,0,0,0,"EG"
752063,2023,10,3,"2023-10-03","16:26:00",3,"KS",20,0,54,0,0,0,0,39.25,-99.09,39.25,-99.09,0,0,0,0,0,163,0,0,0,"MG"
752064,2023,10,3,"2023-10-03","16:28:00",3,"KS",20,0,51,0,0,0,0,39.31,-99.12,39.31,-99.12,0,0,0,0,0,163,0,0,0,"MG"
752065,2023,10,3,"2023-10-03","16:29:00",3,"TX",48,0,61,0,0,0,0,32,-102.08,32,-102.08,0,0,0,0,0,329,0,0,0,"EG"
752066,2023,10,3,"2023-10-03","16:30:00",3,"TX",48,0,61,0,0,8000,0,32.09,-102.05,32.09,-102.05,0,0,0,0,0,329,0,0,0,"EG"
752067,2023,10,3,"2023-10-03","16:33:00",3,"NE",31,0,54,0,0,3000,0,41.62,-98.95,41.6025,-98.9301,0,0,0,0,0,175,0,0,0,"MG"
752068,2023,10,3,"2023-10-03","16:35:00",3,"TX",48,0,53,0,0,0,0,32.22,-101.52,32.22,-101.52,0,0,0,0,0,227,0,0,0,"MG"
752069,2023,10,3,"2023-10-03","16:35:00",3,"TX",48,0,55,0,0,0,0,32.03,-102.1,32.03,-102.1,0,0,0,0,0,329,0,0,0,"MG"
752070,2023,10,3,"2023-10-03","16:36:00",3,"TX",48,0,50,0,0,0,0,31.95,-102.2,31.95,-102.2,0,0,0,0,0,329,0,0,0,"MG"
752071,2023,10,3,"2023-10-03","16:39:00",3,"NE",31,0,52,0,0,0,0,40.44,-98.34,40.44,-98.34,0,0,0,0,0,1,0,0,0,"EG"
752072,2023,10,3,"2023-10-03","16:41:00",3,"NE",31,0,52,0,0,0,0,40.71,-98.84,40.71,-98.84,0,0,0,0,0,19,0,0,0,"EG"
752073,2023,10,3,"2023-10-03","16:43:00",3,"NE",31,0,61,0,0,75000,0,40.5,-98.25,40.49,-98.25,0,0,0,0,0,35,0,0,0,"EG"
752074,2023,10,3,"2023-10-03","16:45:00",3,"TX",48,0,52,0,0,0,0,32.02,-102.1,32.02,-102.1,0,0,0,0,0,329,0,0,0,"EG"
752075,2023,10,3,"2023-10-03","16:49:00",3,"KS",20,0,56,0,0,0,0,39.37,-98.81,39.37,-98.81,0,0,0,0,0,141,0,0,0,"MG"
752076,2023,10,3,"2023-10-03","16:50:00",3,"KS",20,0,70,0,0,75000,0,39.44,-98.82,39.45,-98.7,0,0,0,0,0,141,0,0,0,"MG"
752077,2023,10,3,"2023-10-03","16:51:00",3,"NE",31,0,52,0,0,0,0,40.3205,-98.5948,40.3205,-98.5948,0,0,0,0,0,181,0,0,0,"EG"
752078,2023,10,3,"2023-10-03","16:54:00",3,"TX",48,0,63,0,0,0,0,32.76,-101.41,32.76,-101.41,0,0,0,0,0,33,0,0,0,"MG"
752079,2023,10,3,"2023-10-03","17:00:00",3,"NE",31,0,52,0,0,0,0,40.45,-98.34,40.45,-98.34,0,0,0,0,0,1,0,0,0,"EG"
752080,2023,10,3,"2023-10-03","17:04:00",3,"NE",31,0,54,0,0,8000,0,40.55,-98.44,40.6487,-98.3823,0,0,0,0,0,1,0,0,0,"MG"
752081,2023,10,3,"2023-10-03","17:14:00",3,"KS",20,0,51,0,0,0,0,39.95,-98.42,39.95,-98.42,0,0,0,0,0,89,0,0,0,"MG"
752082,2023,10,3,"2023-10-03","17:18:00",3,"KS",20,0,50,0,0,0,0,38.18,-99.1,38.18,-99.1,0,0,0,0,0,145,0,0,0,"EG"
752083,2023,10,3,"2023-10-03","17:22:00",3,"NE",31,0,55,0,0,0,0,40.76,-98.15,40.78,-98,0,0,0,0,0,81,0,0,0,"MG"
752084,2023,10,3,"2023-10-03","17:28:00",3,"NE",31,0,52,0,0,0,0,40.5,-97.94,40.5,-97.94,0,0,0,0,0,35,0,0,0,"EG"
752085,2023,10,3,"2023-10-03","17:28:00",3,"NE",31,0,54,0,0,3000,0,40.87,-98.05,40.89,-97.99,0,0,0,0,0,81,0,0,0,"MG"
752086,2023,10,3,"2023-10-03","17:31:00",3,"NE",31,0,61,0,0,80000,0,41.0009,-98.0176,41.0009,-98.0176,0,0,0,0,0,81,0,0,0,"EG"
752087,2023,10,3,"2023-10-03","17:40:00",3,"NE",31,0,53,0,0,0,0,41.07,-97.95,41.07,-97.95,0,0,0,0,0,81,0,0,0,"MG"
752088,2023,10,3,"2023-10-03","17:48:00",3,"NE",31,0,52,0,0,0,0,41.12,-97.6,41.12,-97.6,0,0,0,0,0,143,0,0,0,"EG"
752089,2023,10,3,"2023-10-03","17:49:00",3,"NE",31,0,56,0,0,6000,0,40.88,-97.66,40.87,-97.58,0,0,0,0,0,185,0,0,0,"MG"
752090,2023,10,3,"2023-10-03","17:50:00",3,"NE",31,0,52,0,0,0,0,41.13,-97.53,41.13,-97.53,0,0,0,0,0,143,0,0,0,"MG"
752091,2023,10,3,"2023-10-03","17:50:00",3,"NE",31,0,75,0,0,50000,0,41.1702,-97.5461,41.173,-97.5437,0,0,0,0,0,143,0,0,0,"MG"
752092,2023,10,3,"2023-10-03","17:51:00",3,"NE",31,0,56,0,0,0,0,41.22,-97.71,41.22,-97.71,0,0,0,0,0,143,0,0,0,"MG"
752093,2023,10,3,"2023-10-03","17:59:00",3,"NE",31,0,52,0,0,0,0,41.2,-97.42,41.2,-97.42,0,0,0,0,0,143,0,0,0,"EG"
752094,2023,10,3,"2023-10-03","17:59:00",3,"TX",48,0,87,0,0,18000,0,32.74,-100.96,32.74,-100.96,0,0,0,0,0,415,0,0,0,"EG"
752095,2023,10,3,"2023-10-03","18:03:00",3,"TX",48,0,87,0,0,15000,0,32.78,-100.94,32.78,-100.94,0,0,0,0,0,415,0,0,0,"EG"
752096,2023,10,3,"2023-10-03","18:12:00",3,"NE",31,0,59,0,0,0,0,41.49,-97.4,41.49,-97.4,0,0,0,0,0,141,0,0,0,"MG"
752097,2023,10,3,"2023-10-03","18:12:00",3,"NE",31,0,61,0,0,0,0,41.43,-97.36,41.43,-97.36,0,0,0,0,0,141,0,0,0,"EG"
752098,2023,10,3,"2023-10-03","18:13:00",3,"NE",31,0,63,0,0,0,0,41.42,-97.28,41.42,-97.28,0,0,0,0,0,141,0,0,0,"MG"
752099,2023,10,3,"2023-10-03","18:14:00",3,"NE",31,0,52,0,0,0,0,41.43,-97.33,41.43,-97.33,0,0,0,0,0,141,0,0,0,"EG"
752100,2023,10,3,"2023-10-03","18:16:00",3,"NE",31,0,56,0,0,0,0,41.66,-97.36,41.66,-97.36,0,0,0,0,0,141,0,0,0,"EG"
752101,2023,10,3,"2023-10-03","18:20:00",3,"NE",31,0,52,0,0,0,0,41.1,-97.3,41.1,-97.3,0,0,0,0,0,23,0,0,0,"EG"
752102,2023,10,3,"2023-10-03","18:20:00",3,"NE",31,0,52,0,0,0,0,41.09,-97.29,41.09,-97.29,0,0,0,0,0,23,0,0,0,"EG"
752103,2023,10,3,"2023-10-03","18:24:00",3,"NE",31,0,52,0,0,0,0,41.42,-97.06,41.42,-97.06,0,0,0,0,0,37,0,0,0,"EG"
752104,2023,10,3,"2023-10-03","18:33:00",3,"NE",31,0,61,0,0,0,0,42,-97.21,42,-97.21,0,0,0,0,0,167,0,0,0,"EG"
752105,2023,10,3,"2023-10-03","18:39:00",3,"NE",31,0,56,0,0,0,0,42.05,-97.12,42.05,-97.12,0,0,0,0,0,167,0,0,0,"EG"
752106,2023,10,3,"2023-10-03","18:40:00",3,"NE",31,0,52,0,0,0,0,42.03,-97.12,42.03,-97.12,0,0,0,0,0,167,0,0,0,"EG"
752107,2023,10,3,"2023-10-03","18:54:00",3,"NE",31,0,61,0,0,0,0,41.84,-96.71,41.84,-96.71,0,0,0,0,0,39,0,0,0,"EG"
752108,2023,10,3,"2023-10-03","18:57:00",3,"TX",48,0,51,0,0,0,0,32.85,-100.55,32.85,-100.55,0,0,0,0,0,151,0,0,0,"MG"
752109,2023,10,3,"2023-10-03","18:58:00",3,"NE",31,0,52,0,0,0,0,42.18,-96.86,42.18,-96.86,0,0,0,0,0,179,0,0,0,"EG"
752110,2023,10,3,"2023-10-03","18:59:00",3,"TX",48,0,58,0,0,0,0,32.35,-100.53,32.35,-100.53,0,0,0,0,0,353,0,0,0,"MG"
752111,2023,10,3,"2023-10-03","19:10:00",3,"NE",31,0,65,0,0,0,0,40.14,-97.18,40.14,-97.18,0,0,0,0,0,95,0,0,0,"EG"
752112,2023,10,3,"2023-10-03","19:10:00",3,"NE",31,0,71,0,0,0,0,40.15,-97.18,40.15,-97.18,0,0,0,0,0,95,0,0,0,"MG"
752113,2023,10,3,"2023-10-03","19:16:00",3,"NE",31,0,53,0,0,0,0,41.77,-96.18,41.77,-96.18,0,0,0,0,0,21,0,0,0,"MG"
752114,2023,10,3,"2023-10-03","19:25:00",3,"IA",19,0,61,0,0,0,0,42.47,-96.36,42.47,-96.36,0,0,0,0,0,193,0,0,0,"EG"
752115,2023,10,3,"2023-10-03","19:29:00",3,"IA",19,0,61,0,0,0,0,42.4,-96.36,42.4,-96.36,0,0,0,0,0,193,0,0,0,"EG"
752116,2023,10,3,"2023-10-03","19:34:00",3,"NE",31,0,52,0,0,0,0,40.29,-96.75,40.29,-96.75,0,0,0,0,0,67,0,0,0,"EG"
752117,2023,10,3,"2023-10-03","19:38:00",3,"NE",31,0,52,0,0,0,0,40.63,-96.64,40.63,-96.64,0,0,0,0,0,109,0,0,0,"EG"
752118,2023,10,3,"2023-10-03","20:49:00",3,"KS",20,0,56,0,0,0,0,37.62,-99.06,37.62,-99.06,0,0,0,0,0,97,0,0,0,"MG"
752119,2023,10,4,"2023-10-04","13:20:00",3,"TX",48,0,61,0,0,0,0,33.9446,-100.8375,33.9446,-100.8375,0,0,0,0,0,345,0,0,0,"MG"
752120,2023,10,4,"2023-10-04","13:46:00",3,"TX",48,0,53,0,0,0,0,34.3653,-99.3541,34.3653,-99.3541,0,0,0,0,0,487,0,0,0,"MG"
752121,2023,10,4,"2023-10-04","14:00:00",3,"TX",48,0,52,0,0,0,0,34.0634,-100.3,34.0634,-100.3,0,0,0,0,0,101,0,0,0,"EG"
752122,2023,10,4,"2023-10-04","14:05:00",3,"OK",40,0,63,0,0,0,0,34.4397,-99.1375,34.4397,-99.1375,0,0,0,0,0,141,0,0,0,"MG"
752123,2023,10,4,"2023-10-04","14:09:00",3,"TX",48,0,50,0,0,0,0,34.0067,-101.3166,34.0067,-101.3166,0,0,0,0,0,153,0,0,0,"MG"
752124,2023,10,4,"2023-10-04","14:10:00",3,"OK",40,0,53,0,0,0,0,34.4397,-99.1375,34.4397,-99.1375,0,0,0,0,0,141,0,0,0,"MG"
752125,2023,10,4,"2023-10-04","14:12:00",3,"OK",40,0,61,0,0,20000,0,34.3325,-99.088,34.3325,-99.088,0,0,0,0,0,141,0,0,0,"EG"
752126,2023,10,4,"2023-10-04","14:13:00",3,"TX",48,0,51,0,0,0,0,33.9033,-100.1367,33.9033,-100.1367,0,0,0,0,0,101,0,0,0,"MG"
752127,2023,10,4,"2023-10-04","14:15:00",3,"OK",40,0,63,0,0,0,0,34.4397,-99.1375,34.4397,-99.1375,0,0,0,0,0,141,0,0,0,"MG"
752128,2023,10,4,"2023-10-04","14:15:00",3,"OK",40,0,65,0,0,5000,0,35.0166,-99.5017,35.0166,-99.5017,0,0,0,0,0,55,0,0,0,"EG"
752129,2023,10,4,"2023-10-04","14:22:00",3,"OK",40,0,65,0,0,0,0,34.425,-99.0096,34.425,-99.0096,0,0,0,0,0,141,0,0,0,"EG"
752130,2023,10,4,"2023-10-04","14:27:00",3,"OK",40,0,70,0,0,0,0,34.34,-98.87,34.34,-98.87,0,0,0,0,0,141,0,0,0,"EG"
752131,2023,10,4,"2023-10-04","14:30:00",3,"OK",40,0,65,0,0,8000,0,34.3628,-99.0285,34.3628,-99.0285,0,0,0,0,0,141,0,0,0,"EG"
752132,2023,10,4,"2023-10-04","14:30:00",3,"OK",40,0,56,0,0,0,0,34.3444,-98.983,34.3444,-98.983,0,0,0,0,0,141,0,0,0,"MG"
752133,2023,10,4,"2023-10-04","14:30:00",3,"OK",40,0,70,0,0,30000,0,34.3888,-99.0166,34.3888,-99.0166,0,0,0,0,0,141,0,0,0,"EG"
752134,2023,10,4,"2023-10-04","14:32:00",3,"OK",40,0,70,0,0,0,0,34.3444,-98.983,34.3444,-98.983,0,0,0,0,0,141,0,0,0,"MG"
752135,2023,10,4,"2023-10-04","14:38:00",3,"OK",40,0,74,0,0,0,0,34.3444,-98.983,34.3444,-98.983,0,0,0,0,0,141,0,0,0,"MG"
752136,2023,10,4,"2023-10-04","14:41:00",3,"OK",40,0,65,0,0,0,0,34.3444,-98.983,34.3444,-98.983,0,0,0,0,0,141,0,0,0,"MG"
752137,2023,10,4,"2023-10-04","15:29:00",3,"TX",48,0,61,0,0,0,0,34.0055,-100.3,34.0055,-100.3,0,0,0,0,0,101,0,0,0,"EG"
752138,2023,10,4,"2023-10-04","15:34:00",3,"OK",40,0,70,0,0,0,0,33.9279,-95.6845,33.9279,-95.6845,0,0,0,0,0,23,0,0,0,"EG"
752139,2023,10,4,"2023-10-04","15:36:00",3,"OK",40,0,53,0,0,0,0,35.058,-95.7067,35.058,-95.7067,0,0,0,0,0,121,0,0,0,"MG"
752140,2023,10,4,"2023-10-04","15:40:00",3,"OK",40,0,70,0,0,0,0,33.9488,-95.6423,33.9488,-95.6423,0,0,0,0,0,23,0,0,0,"EG"
752141,2023,10,4,"2023-10-04","15:41:00",3,"OK",40,0,70,0,0,0,0,33.95,-95.63,33.95,-95.63,0,0,0,0,0,23,0,0,0,"EG"
752142,2023,10,4,"2023-10-04","15:43:00",3,"OK",40,0,52,0,0,5000,0,35.2362,-97.4825,35.2362,-97.4825,0,0,0,0,0,27,0,0,0,"EG"
752143,2023,10,4,"2023-10-04","15:45:00",3,"OK",40,0,52,0,0,0,0,35.2435,-97.4708,35.2435,-97.4708,0,0,0,0,0,27,0,0,0,"MG"
752144,2023,10,4,"2023-10-04","15:53:00",3,"TX",48,0,51,0,0,0,0,31.92,-102.4,31.92,-102.4,0,0,0,0,0,135,0,0,0,"MG"
752145,2023,10,4,"2023-10-04","16:10:00",3,"TX",48,0,50,0,0,0,0,33.858,-98.5779,33.858,-98.5779,0,0,0,0,0,485,0,0,0,"MG"
752146,2023,10,4,"2023-10-04","16:45:00",3,"OK",40,0,61,0,0,20000,0,36.0418,-95.8129,36.0418,-95.8129,0,0,0,0,0,143,0,0,0,"EG"
752147,2023,10,4,"2023-10-04","16:45:00",3,"OK",40,0,56,0,0,0,0,36.0318,-95.8154,36.0318,-95.8154,0,0,0,0,0,143,0,0,0,"EG"
752148,2023,10,4,"2023-10-04","16:55:00",3,"TX",48,0,53,0,0,0,0,32.72,-100.86,32.72,-100.86,0,0,0,0,0,415,0,0,0,"MG"
752149,2023,10,4,"2023-10-04","17:00:00",3,"TX",48,0,55,0,0,0,0,32.85,-100.55,32.85,-100.55,0,0,0,0,0,151,0,0,0,"MG"
752150,2023,10,4,"2023-10-04","17:10:00",3,"TX",48,0,58,0,0,0,0,32.72,-100.86,32.72,-100.86,0,0,0,0,0,415,0,0,0,"MG"
752151,2023,10,4,"2023-10-04","17:16:00",3,"TX",48,0,53,0,0,0,0,30.67,-101.7,30.67,-101.7,0,0,0,0,0,105,0,0,0,"MG"
752152,2023,10,4,"2023-10-04","17:34:00",3,"OK",40,0,56,0,0,0,0,36.1218,-96.3549,36.1218,-96.3549,0,0,0,0,0,37,0,0,0,"EG"
