"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","mt"
712012,2021,10,10,"2021-10-10","05:48:00",3,"IL",17,0,60,0,0,0,0,42.4,-89.99,42.4,-89.99,0,0,0,0,0,85,0,0,0,"MG"
712013,2021,10,10,"2021-10-10","06:04:00",3,"IL",17,0,60,0,0,0,0,42.4,-89.99,42.4,-89.99,0,0,0,0,0,85,0,0,0,"MG"
712014,2021,10,10,"2021-10-10","13:59:00",3,"TX",48,0,52,0,0,0,0,34.1802,-102.5455,34.1802,-102.5455,0,0,0,0,0,279,0,0,0,"MG"
712015,2021,10,10,"2021-10-10","14:29:00",3,"TX",48,0,48,0,0,10000,0,33.43,-96.17,33.43,-96.17,0,0,0,0,0,147,0,0,0,"EG"
712016,2021,10,10,"2021-10-10","14:43:00",3,"MN",27,0,50,0,0,5000,0,48.44,-93.03,48.44,-93.03,0,0,0,0,0,137,0,0,0,"EG"
712017,2021,10,10,"2021-10-10","16:29:00",3,"MN",27,0,50,0,0,0,0,47.83,-90.46,47.83,-90.46,0,0,0,0,0,31,0,0,0,"EG"
712018,2021,10,10,"2021-10-10","16:37:00",3,"MN",27,0,50,0,0,0,0,47.87,-90.43,47.87,-90.43,0,0,0,0,0,31,0,0,0,"EG"
712019,2021,10,10,"2021-10-10","16:45:00",3,"OK",40,0,69,0,0,0,0,34.59,-99.33,34.59,-99.33,0,0,0,0,0,65,0,0,0,"MG"
712020,2021,10,10,"2021-10-10","16:59:00",3,"OK",40,0,57,0,0,0,0,34.68,-99.27,34.68,-99.27,0,0,0,0,0,65,0,0,0,"MG"
712021,2021,10,10,"2021-10-10","17:01:00",3,"TX",48,0,56,0,0,0,0,32.92,-99.72,32.92,-99.72,0,0,0,0,0,253,0,0,0,"MG"
712022,2021,10,10,"2021-10-10","17:08:00",3,"OK",40,0,61,0,0,0,0,34.78,-98.88,34.78,-98.88,0,0,0,0,0,75,0,0,0,"EG"
712023,2021,10,10,"2021-10-10","17:13:00",3,"TX",48,0,53,0,0,0,0,32.42,-99.69,32.42,-99.69,0,0,0,0,0,441,0,0,0,"MG"
712024,2021,10,10,"2021-10-10","17:30:00",3,"OK",40,0,74,0,0,5000,0,34.97,-98.45,34.97,-98.45,0,0,0,0,0,15,0,0,0,"EG"
712025,2021,10,10,"2021-10-10","17:38:00",3,"OK",40,0,70,0,0,20000,0,34.827,-98.668,34.827,-98.668,0,0,0,0,0,31,0,0,0,"EG"
712026,2021,10,10,"2021-10-10","17:40:00",3,"OK",40,0,65,0,0,5000,0,34.96,-98.39,34.96,-98.39,0,0,0,0,0,15,0,0,0,"EG"
712027,2021,10,10,"2021-10-10","17:49:00",3,"TX",48,0,56,0,0,0,0,34.08,-98.58,34.08,-98.58,0,0,0,0,0,485,0,0,0,"MG"
712028,2021,10,10,"2021-10-10","17:50:00",3,"OK",40,0,50,0,0,0,0,34.23,-98.74,34.23,-98.74,0,0,0,0,0,141,0,0,0,"MG"
712029,2021,10,10,"2021-10-10","17:50:00",3,"TX",48,0,70,0,0,25000,0,34.09,-98.56,34.09,-98.56,0,0,0,0,0,485,0,0,0,"EG"
712030,2021,10,10,"2021-10-10","17:52:00",3,"OK",40,0,78,0,0,50000,0,35.08,-98.24,35.08,-98.24,0,0,0,0,0,15,0,0,0,"EG"
712031,2021,10,10,"2021-10-10","18:00:00",3,"OK",40,0,71,0,0,0,0,35.07,-97.99,35.07,-97.99,0,0,0,0,0,51,0,0,0,"MG"
712032,2021,10,10,"2021-10-10","18:00:00",3,"OK",40,0,54,0,0,0,0,34.92,-98.29,34.92,-98.29,0,0,0,0,0,15,0,0,0,"MG"
712033,2021,10,10,"2021-10-10","18:04:00",3,"OK",40,0,56,0,0,5000,0,35.08,-98.09,35.08,-98.09,0,0,0,0,0,51,0,0,0,"EG"
712034,2021,10,10,"2021-10-10","18:10:00",3,"OK",40,0,64,0,0,3000,0,35.1372,-98.0047,35.1372,-98.0047,0,0,0,0,0,51,0,0,0,"EG"
712035,2021,10,10,"2021-10-10","18:12:00",3,"OK",40,0,65,0,0,7000,0,35.1394,-97.9615,35.1394,-97.9615,0,0,0,0,0,51,0,0,0,"EG"
712036,2021,10,10,"2021-10-10","18:13:00",3,"OK",40,0,61,0,0,0,0,34.99,-97.93,34.99,-97.93,0,0,0,0,0,51,0,0,0,"EG"
712037,2021,10,10,"2021-10-10","18:15:00",3,"OK",40,0,61,0,0,0,0,35.49,-98.01,35.49,-98.01,0,0,0,0,0,17,0,0,0,"MG"
712038,2021,10,10,"2021-10-10","18:15:00",3,"OK",40,0,64,0,0,0,0,35.1455,-97.9351,35.1455,-97.9351,0,0,0,0,0,51,0,0,0,"EG"
712039,2021,10,10,"2021-10-10","18:15:00",3,"OK",40,0,50,0,0,0,0,35.01,-97.94,35.01,-97.94,0,0,0,0,0,51,0,0,0,"MG"
712040,2021,10,10,"2021-10-10","18:20:00",3,"OK",40,0,61,0,0,5000,0,35.94,-97.59,35.94,-97.59,0,0,0,0,0,83,0,0,0,"EG"
712041,2021,10,10,"2021-10-10","18:23:00",3,"OK",40,0,70,0,0,10000,0,35.16,-97.88,35.16,-97.88,0,0,0,0,0,51,0,0,0,"EG"
712042,2021,10,10,"2021-10-10","18:24:00",3,"OK",40,0,78,0,0,20000,0,35.421,-97.76,35.421,-97.76,0,0,0,0,0,17,0,0,0,"EG"
712043,2021,10,10,"2021-10-10","18:30:00",3,"OK",40,0,56,0,0,0,0,35.5,-97.74,35.5,-97.74,0,0,0,0,0,17,0,0,0,"EG"
712044,2021,10,10,"2021-10-10","18:35:00",3,"OK",40,0,52,0,0,0,0,35.07,-97.99,35.07,-97.99,0,0,0,0,0,51,0,0,0,"MG"
712045,2021,10,10,"2021-10-10","18:39:00",3,"TX",48,0,61,0,0,0,0,31.71,-99.13,31.71,-99.13,0,0,0,0,0,49,0,0,0,"EG"
712046,2021,10,10,"2021-10-10","18:42:00",3,"OK",40,0,57,0,0,20000,0,35.52,-97.66,35.52,-97.66,0,0,0,0,0,109,0,0,0,"MG"
712047,2021,10,10,"2021-10-10","18:47:00",3,"TX",48,0,61,0,0,0,0,31.77,-98.96,31.77,-98.96,0,0,0,0,0,49,0,0,0,"EG"
712048,2021,10,10,"2021-10-10","18:48:00",3,"TX",48,0,55,0,0,0,0,33.44,-98.21,33.44,-98.21,0,0,0,0,0,237,0,0,0,"MG"
712049,2021,10,10,"2021-10-10","18:54:00",3,"OK",40,0,56,0,0,0,0,35.6,-97.7,35.6,-97.7,0,0,0,0,0,17,0,0,0,"MG"
712050,2021,10,10,"2021-10-10","18:55:00",3,"OK",40,0,65,0,0,2000,0,35.2616,-97.486,35.2616,-97.486,0,0,0,0,0,27,0,0,0,"EG"
712051,2021,10,10,"2021-10-10","19:10:00",3,"TX",48,0,52,0,0,0,0,33.61,-97.88,33.61,-97.88,0,0,0,0,0,337,0,0,0,"MG"
712052,2021,10,10,"2021-10-10","19:17:00",3,"OK",40,0,70,0,0,5000,0,34.505,-97.647,34.505,-97.647,0,0,0,0,0,137,0,0,0,"EG"
712053,2021,10,10,"2021-10-10","19:20:00",3,"TX",48,0,52,0,0,0,0,32.82,-98.08,32.82,-98.08,0,0,0,0,0,363,0,0,0,"MG"
712054,2021,10,10,"2021-10-10","19:58:00",3,"TX",48,0,61,0,0,15000,0,33.12,-97.47,33.12,-97.47,0,0,0,0,0,497,0,0,0,"EG"
712055,2021,10,10,"2021-10-10","20:03:00",3,"TX",48,0,52,0,0,0,0,32.67,-97.67,32.67,-97.67,0,0,0,0,0,367,0,0,0,"EG"
712056,2021,10,10,"2021-10-10","20:10:00",3,"TX",48,0,52,0,0,0,0,33.18,-97.29,33.18,-97.29,0,0,0,0,0,121,0,0,0,"MG"
712057,2021,10,10,"2021-10-10","20:10:00",3,"TX",48,0,59,0,0,3000,0,33.04,-97.28,33.04,-97.28,0,0,0,0,0,121,0,0,0,"MG"
712058,2021,10,10,"2021-10-10","20:24:00",3,"TX",48,0,50,0,0,0,0,33.22,-97.13,33.22,-97.13,0,0,0,0,0,121,0,0,0,"EG"
712059,2021,10,10,"2021-10-10","20:24:00",3,"OK",40,0,64,0,0,10000,0,35.563,-96.567,35.563,-96.567,0,0,0,0,0,107,0,0,0,"EG"
712060,2021,10,10,"2021-10-10","20:29:00",3,"TX",48,0,61,0,0,5000,0,32.9,-97.02,32.9,-97.02,0,0,0,0,0,113,0,0,0,"MG"
712061,2021,10,10,"2021-10-10","20:35:00",3,"TX",48,0,56,0,0,5000,0,33.45,-96.75,33.45,-96.75,0,0,0,0,0,181,0,0,0,"EG"
712062,2021,10,10,"2021-10-10","20:45:00",3,"OK",40,0,61,0,0,0,0,35.6974,-96.3868,35.6974,-96.3868,0,0,0,0,0,37,0,0,0,"EG"
712063,2021,10,10,"2021-10-10","20:47:00",3,"OK",40,0,52,0,0,0,0,35.7576,-96.38,35.7576,-96.38,0,0,0,0,0,37,0,0,0,"EG"
712064,2021,10,10,"2021-10-10","21:00:00",3,"OK",40,0,61,0,0,3000,0,34,-96.48,34,-96.48,0,0,0,0,0,13,0,0,0,"EG"
712065,2021,10,10,"2021-10-10","21:00:00",3,"OK",40,0,61,0,0,0,0,34.04,-96.42,34.04,-96.42,0,0,0,0,0,13,0,0,0,"EG"
712066,2021,10,10,"2021-10-10","21:00:00",3,"OK",40,0,61,0,0,0,0,33.98,-96.43,33.98,-96.43,0,0,0,0,0,13,0,0,0,"EG"
712067,2021,10,10,"2021-10-10","21:07:00",3,"OK",40,0,56,0,0,0,0,35.7333,-96.0144,35.7333,-96.0144,0,0,0,0,0,111,0,0,0,"EG"
712068,2021,10,10,"2021-10-10","21:10:00",3,"TX",48,0,50,0,0,0,0,32.33,-96.96,32.33,-96.96,0,0,0,0,0,139,0,0,0,"EG"
712069,2021,10,10,"2021-10-10","21:10:00",3,"TX",48,0,61,0,0,40000,0,32.55,-96.86,32.55,-96.86,0,0,0,0,0,139,0,0,0,"EG"
712070,2021,10,10,"2021-10-10","21:25:00",3,"TX",48,0,65,0,0,20000,0,33.47,-96.09,33.47,-96.09,0,0,0,0,0,147,0,0,0,"EG"
712071,2021,10,10,"2021-10-10","21:30:00",3,"TX",48,0,61,0,0,15000,0,33.64,-96.02,33.64,-96.02,0,0,0,0,0,147,0,0,0,"EG"
712072,2021,10,10,"2021-10-10","21:30:00",3,"TX",48,0,61,0,0,30000,0,33.62,-96.06,33.62,-96.06,0,0,0,0,0,147,0,0,0,"EG"
712073,2021,10,10,"2021-10-10","21:30:00",3,"TX",48,0,65,0,0,30000,0,33.59,-96.11,33.59,-96.11,0,0,0,0,0,147,0,0,0,"EG"
712074,2021,10,10,"2021-10-10","22:01:00",3,"OK",40,0,56,0,0,0,0,35.987,-95.4415,35.987,-95.4415,0,0,0,0,0,145,0,0,0,"EG"
712075,2021,10,10,"2021-10-10","22:28:00",3,"OK",40,0,65,0,0,25000,0,35.467,-95.279,35.467,-95.279,0,0,0,0,0,101,0,0,0,"EG"
712076,2021,10,10,"2021-10-10","22:45:00",3,"OK",40,0,53,0,0,0,0,35.5151,-95.1499,35.5151,-95.1499,0,0,0,0,0,101,0,0,0,"MG"
712077,2021,10,10,"2021-10-10","23:20:00",3,"OK",40,0,52,0,0,0,0,34.05,-94.79,34.05,-94.79,0,0,0,0,0,89,0,0,0,"EG"
712078,2021,10,10,"2021-10-10","23:20:00",3,"TX",48,0,52,0,0,0,0,32.8,-95.44,32.8,-95.44,0,0,0,0,0,499,0,0,0,"EG"
712079,2021,10,10,"2021-10-10","23:24:00",3,"OK",40,0,52,0,0,0,0,33.9,-94.88,33.9,-94.88,0,0,0,0,0,89,0,0,0,"EG"
712080,2021,10,10,"2021-10-10","23:25:00",3,"TX",48,0,52,0,0,0,0,32.91,-95.08,32.91,-95.08,0,0,0,0,0,63,0,0,0,"EG"
712081,2021,10,10,"2021-10-10","23:28:00",3,"OK",40,0,65,0,0,0,0,36.7964,-94.7232,36.7964,-94.7232,0,0,0,0,0,115,0,0,0,"EG"
712082,2021,10,10,"2021-10-10","23:40:00",3,"OK",40,0,52,0,0,0,0,33.85,-94.65,33.85,-94.65,0,0,0,0,0,89,0,0,0,"EG"
712083,2021,10,10,"2021-10-10","23:40:00",3,"TX",48,0,52,0,0,0,0,32.44,-95.38,32.44,-95.38,0,0,0,0,0,423,0,0,0,"EG"
712084,2021,10,10,"2021-10-10","23:55:00",3,"TX",48,0,52,0,0,0,0,32.23,-95.31,32.23,-95.31,0,0,0,0,0,423,0,0,0,"EG"
712085,2021,10,11,"2021-10-11","08:20:00",3,"MO",29,0,50,0,0,0,0,37.4734,-93.4914,37.4744,-93.4876,0,0,0,0,0,167,0,0,0,"EG"
712086,2021,10,11,"2021-10-11","10:35:00",3,"IL",17,0,61,0,0,30000,0,39.3135,-90.207,39.3135,-90.207,0,0,0,0,0,61,0,0,0,"EG"
712087,2021,10,11,"2021-10-11","13:02:00",3,"IL",17,0,55,0,0,0,0,41.35,-89.15,41.35,-89.15,0,0,0,0,0,99,0,0,0,"MG"
712088,2021,10,11,"2021-10-11","14:23:00",3,"IN",18,0,55,0,0,0,0,40.49,-87.1,40.49,-87.1,0,0,0,0,0,7,0,0,0,"EG"
712089,2021,10,11,"2021-10-11","14:30:00",3,"IL",17,0,61,0,0,0,0,38.73,-88.08,38.73,-88.08,0,0,0,0,0,159,0,0,0,"EG"
712090,2021,10,11,"2021-10-11","14:35:00",3,"IL",17,0,61,0,0,0,0,39.62,-87.7,39.62,-87.7,0,0,0,0,0,45,0,0,0,"EG"
712091,2021,10,11,"2021-10-11","14:39:00",3,"IN",18,0,56,0,0,1000,0,39.58,-87.46,39.58,-87.46,0,0,0,0,0,167,0,0,0,"EG"
712092,2021,10,11,"2021-10-11","14:47:00",3,"IL",17,0,52,0,0,0,0,40.3,-90.07,40.3,-90.07,0,0,0,0,0,125,0,0,0,"EG"
712093,2021,10,11,"2021-10-11","14:59:00",3,"IN",18,0,52,0,0,0,0,39.76,-87.21,39.76,-87.21,0,0,0,0,0,121,0,0,0,"MG"
712094,2021,10,11,"2021-10-11","15:07:00",3,"IN",18,0,56,1,0,5e+05,0,40.29,-87.25,40.29,-87.25,0,0,0,0,0,45,0,0,0,"EG"
712095,2021,10,11,"2021-10-11","15:21:00",3,"IN",18,0,60,0,0,15000,0,40.48,-87.09,40.48,-87.09,0,0,0,0,0,157,0,0,0,"EG"
712096,2021,10,11,"2021-10-11","15:25:00",3,"IL",17,0,55,0,0,0,0,41.9598,-87.6715,41.958,-87.6708,0,0,0,0,0,31,0,0,0,"EG"
712097,2021,10,11,"2021-10-11","15:26:00",3,"IN",18,0,52,0,0,2000,0,40.46,-86.93,40.46,-86.93,0,0,0,0,0,157,0,0,0,"MG"
712098,2021,10,11,"2021-10-11","15:28:00",3,"IL",17,0,55,0,0,0,0,41.98,-87.6607,41.98,-87.6607,0,0,0,0,0,31,0,0,0,"EG"
712099,2021,10,11,"2021-10-11","15:30:00",3,"IN",18,0,50,0,0,500,0,40.4906,-86.8155,40.4906,-86.8155,0,0,0,0,0,157,0,0,0,"EG"
712100,2021,10,11,"2021-10-11","15:34:00",3,"IN",18,0,52,0,0,5000,0,40.38,-86.77,40.38,-86.77,0,0,0,0,0,157,0,0,0,"EG"
712101,2021,10,11,"2021-10-11","15:42:00",3,"IN",18,0,55,0,0,0,0,40.75,-87.03,40.75,-87.03,0,0,0,0,0,181,0,0,0,"EG"
712102,2021,10,11,"2021-10-11","15:42:00",3,"IN",18,0,60,0,0,0,0,40.68,-86.96,40.68,-86.96,0,0,0,0,0,181,0,0,0,"EG"
712103,2021,10,11,"2021-10-11","15:45:00",3,"IN",18,0,60,0,0,0,0,40.67,-86.78,40.67,-86.78,0,0,0,0,0,181,0,0,0,"EG"
712104,2021,10,11,"2021-10-11","15:45:00",3,"IL",17,0,52,0,0,0,0,40.87,-89.2243,40.87,-89.2243,0,0,0,0,0,203,0,0,0,"EG"
712105,2021,10,11,"2021-10-11","15:46:00",3,"IN",18,0,52,0,0,0,0,40.7692,-87.1211,40.7692,-87.1211,0,0,0,0,0,73,0,0,0,"MG"
712106,2021,10,11,"2021-10-11","15:54:00",3,"IN",18,0,56,0,0,0,0,40.75,-86.56,40.75,-86.56,0,0,0,0,0,17,0,0,0,"MG"
712107,2021,10,11,"2021-10-11","16:08:00",3,"IN",18,0,52,0,0,4000,0,40.65,-86.77,40.65,-86.77,0,0,0,0,0,15,0,0,0,"EG"
712108,2021,10,11,"2021-10-11","16:13:00",3,"IN",18,0,55,0,0,0,0,41.22,-86.78,41.22,-86.78,0,0,0,0,0,149,0,0,0,"EG"
712109,2021,10,11,"2021-10-11","16:31:00",3,"IN",18,0,50,0,0,0,0,41.45,-87.01,41.45,-87.01,0,0,0,0,0,127,0,0,0,"MG"
712110,2021,10,11,"2021-10-11","16:52:00",3,"IL",17,0,61,0,0,0,0,40.43,-88.63,40.43,-88.63,0,0,0,0,0,113,0,0,0,"EG"
712111,2021,10,11,"2021-10-11","17:00:00",3,"IN",18,0,55,0,0,0,0,41.74,-86.3,41.74,-86.3,0,0,0,0,0,141,0,0,0,"EG"
712112,2021,10,11,"2021-10-11","17:01:00",3,"IN",18,0,50,0,0,0,0,41.74,-86.14,41.74,-86.14,0,0,0,0,0,141,0,0,0,"EG"
712113,2021,10,11,"2021-10-11","17:05:00",3,"IN",18,0,50,0,0,0,0,41.76,-86.19,41.76,-86.19,0,0,0,0,0,141,0,0,0,"EG"
712114,2021,10,11,"2021-10-11","17:09:00",3,"MI",26,0,55,0,0,0,0,41.95,-86.34,41.95,-86.34,0,0,0,0,0,21,0,0,0,"EG"
712115,2021,10,11,"2021-10-11","17:10:00",3,"IN",18,0,55,0,0,0,0,41.74,-86.29,41.74,-86.29,0,0,0,0,0,141,0,0,0,"EG"
712116,2021,10,11,"2021-10-11","17:10:00",3,"IN",18,0,55,0,0,0,0,41.57,-86.39,41.57,-86.39,0,0,0,0,0,141,0,0,0,"EG"
712117,2021,10,11,"2021-10-11","17:10:00",3,"IN",18,0,55,0,0,0,0,41.6,-86.28,41.6,-86.28,0,0,0,0,0,141,0,0,0,"EG"
712118,2021,10,11,"2021-10-11","17:11:00",3,"IN",18,0,50,0,0,0,0,41.68,-86.26,41.68,-86.26,0,0,0,0,0,141,0,0,0,"EG"
712119,2021,10,11,"2021-10-11","17:20:00",3,"MI",26,0,55,0,0,0,0,41.83,-86.37,41.83,-86.37,0,0,0,0,0,21,0,0,0,"EG"
712120,2021,10,11,"2021-10-11","17:28:00",3,"MI",26,0,55,0,0,0,0,41.98,-86.31,41.98,-86.31,0,0,0,0,0,21,0,0,0,"EG"
712121,2021,10,11,"2021-10-11","17:31:00",3,"MI",26,0,60,0,0,0,0,41.87,-86.3,41.87,-86.3,0,0,0,0,0,21,0,0,0,"EG"
712122,2021,10,11,"2021-10-11","17:36:00",3,"MI",26,0,55,1,0,0,0,41.98,-86.49,41.98,-86.49,0,0,0,0,0,21,0,0,0,"EG"
712123,2021,10,11,"2021-10-11","17:36:00",3,"MI",26,0,52,0,0,10000,0,42.31,-86.12,42.31,-86.12,0,0,0,0,0,159,0,0,0,"EG"
712124,2021,10,11,"2021-10-11","18:15:00",3,"MI",26,0,50,0,0,0,0,41.78,-86.27,41.78,-86.27,0,0,0,0,0,21,0,0,0,"EG"
712125,2021,10,11,"2021-10-11","18:37:00",3,"MI",26,0,52,0,0,2000,0,42.92,-85.72,42.92,-85.72,0,0,0,0,0,81,0,0,0,"EG"
712126,2021,10,11,"2021-10-11","19:12:00",3,"MI",26,0,52,0,0,1000,0,43.3,-85.55,43.3,-85.55,0,0,0,0,0,117,0,0,0,"EG"
712127,2021,10,11,"2021-10-11","19:19:00",3,"MI",26,0,52,0,0,25000,0,43.47,-85.64,43.47,-85.64,0,0,0,0,0,123,0,0,0,"EG"
712128,2021,10,11,"2021-10-11","19:24:00",3,"IN",18,0,50,0,0,2000,0,40.28,-86.51,40.28,-86.51,0,0,0,0,0,23,0,0,0,"EG"
712129,2021,10,11,"2021-10-11","19:40:00",3,"IN",18,0,52,0,0,4000,0,40.49,-86.46,40.49,-86.46,0,0,0,0,0,15,0,0,0,"EG"
712130,2021,10,12,"2021-10-12","00:47:00",3,"AZ",4,0,53,0,0,0,0,33.8688,-111.3141,33.8688,-111.3141,0,0,0,0,0,7,0,0,0,"MG"
712131,2021,10,12,"2021-10-12","17:01:00",3,"NM",35,0,54,0,0,0,0,35.18,-103.6,35.18,-103.6,0,0,0,0,0,37,0,0,0,"MG"
712132,2021,10,12,"2021-10-12","17:32:00",3,"KS",20,0,70,0,0,40000,0,39.3343,-101.7272,39.3343,-101.7272,0,0,0,0,0,181,0,0,0,"EG"
712133,2021,10,12,"2021-10-12","18:20:00",3,"OK",40,0,52,0,0,0,0,36.69,-102.5,36.69,-102.5,0,0,0,0,0,25,0,0,0,"MG"
712134,2021,10,12,"2021-10-12","18:25:00",3,"OK",40,0,67,0,0,0,0,35.36,-99.2,35.36,-99.2,0,0,0,0,0,149,0,0,0,"MG"
712135,2021,10,12,"2021-10-12","18:34:00",3,"NE",31,0,52,0,0,0,0,40.61,-101.97,40.61,-101.97,0,0,0,0,0,29,0,0,0,"EG"
712136,2021,10,12,"2021-10-12","18:50:00",3,"OK",40,0,61,0,0,10000,0,35.51,-98.97,35.51,-98.97,0,0,0,0,0,39,0,0,0,"EG"
712137,2021,10,12,"2021-10-12","18:53:00",3,"OK",40,0,61,0,0,0,0,35.48,-99.04,35.48,-99.04,0,0,0,0,0,39,0,0,0,"EG"
712138,2021,10,12,"2021-10-12","18:55:00",3,"TX",48,0,53,0,0,0,0,35.85,-102.02,35.85,-102.02,0,0,0,0,0,341,0,0,0,"MG"
712139,2021,10,12,"2021-10-12","19:10:00",3,"OK",40,0,54,0,0,0,0,36.92,-101.78,36.92,-101.78,0,0,0,0,0,139,0,0,0,"MG"
712140,2021,10,12,"2021-10-12","19:18:00",3,"KS",20,0,53,0,0,0,0,37.4,-101.54,37.4,-101.54,0,0,0,0,0,187,0,0,0,"MG"
712141,2021,10,12,"2021-10-12","19:40:00",3,"KS",20,0,50,0,0,0,0,37.98,-100.84,37.98,-100.84,0,0,0,0,0,55,0,0,0,"MG"
712142,2021,10,12,"2021-10-12","19:58:00",3,"OK",40,0,58,0,0,0,0,36.68,-101.5,36.68,-101.5,0,0,0,0,0,139,0,0,0,"MG"
712143,2021,10,12,"2021-10-12","19:58:00",3,"KS",20,0,70,0,0,80000,0,39.0957,-100.8613,39.0957,-100.8613,0,0,0,0,0,109,0,0,0,"EG"
712144,2021,10,12,"2021-10-12","20:00:00",3,"KS",20,0,87,0,0,285000,0,39.119,-100.8312,39.1191,-100.8219,0,0,0,0,0,109,0,0,0,"EG"
712145,2021,10,12,"2021-10-12","20:00:00",3,"KS",20,0,87,0,0,285000,0,39.1192,-100.7942,39.1194,-100.7848,0,0,0,0,0,63,0,0,0,"EG"
712146,2021,10,12,"2021-10-12","20:00:00",3,"KS",20,0,87,0,0,12000,0,39.1165,-100.8055,39.1165,-100.8055,0,0,0,0,0,63,0,0,0,"EG"
712147,2021,10,12,"2021-10-12","20:00:00",3,"KS",20,0,87,0,0,12000,0,39.1307,-100.8184,39.1307,-100.8184,0,0,0,0,0,109,0,0,0,"EG"
712148,2021,10,12,"2021-10-12","20:15:00",3,"KS",20,0,61,0,0,0,0,39.0624,-100.6572,39.0624,-100.6572,0,0,0,0,0,63,0,0,0,"EG"
712149,2021,10,12,"2021-10-12","20:24:00",3,"OK",40,0,50,0,0,0,0,36.9,-101.15,36.9,-101.15,0,0,0,0,0,139,0,0,0,"MG"
712150,2021,10,12,"2021-10-12","20:24:00",3,"TX",48,0,52,0,0,0,0,36.36,-101.18,36.36,-101.18,0,0,0,0,0,195,0,0,0,"MG"
712151,2021,10,12,"2021-10-12","20:35:00",3,"KS",20,0,57,0,0,0,0,37.92,-100.72,37.92,-100.72,0,0,0,0,0,55,0,0,0,"MG"
712152,2021,10,12,"2021-10-12","20:40:00",3,"OK",40,0,50,0,0,0,0,35.15,-98.47,35.15,-98.47,0,0,0,0,0,15,0,0,0,"MG"
712153,2021,10,12,"2021-10-12","20:44:00",3,"TX",48,0,55,0,0,0,0,35.22,-101.72,35.22,-101.72,0,0,0,0,0,375,0,0,0,"MG"
712154,2021,10,12,"2021-10-12","20:55:00",3,"KS",20,0,61,0,0,0,0,37.65,-100.44,37.65,-100.44,0,0,0,0,0,69,0,0,0,"EG"
712155,2021,10,12,"2021-10-12","21:04:00",3,"TX",48,0,56,0,0,0,0,35.19,-101.79,35.19,-101.79,0,0,0,0,0,375,0,0,0,"EG"
712156,2021,10,12,"2021-10-12","21:18:00",3,"OK",40,0,52,0,0,0,0,36.62,-100.73,36.62,-100.73,0,0,0,0,0,7,0,0,0,"EG"
712157,2021,10,12,"2021-10-12","21:18:00",3,"OK",40,0,56,0,0,0,0,36.91,-100.53,36.91,-100.53,0,0,0,0,0,7,0,0,0,"EG"
712158,2021,10,12,"2021-10-12","23:03:00",3,"KS",20,0,65,0,0,0,0,37.61,-99.27,37.61,-99.27,0,0,0,0,0,97,0,0,0,"EG"
712159,2021,10,12,"2021-10-12","23:05:00",3,"OK",40,0,52,0,0,0,0,36.82,-99.64,36.82,-99.64,0,0,0,0,0,59,0,0,0,"MG"
712160,2021,10,12,"2021-10-12","23:40:00",3,"KS",20,0,65,0,0,0,0,37.73,-98.67,37.73,-98.67,0,0,0,0,0,151,0,0,0,"EG"
712161,2021,10,13,"2021-10-13","00:10:00",3,"KS",20,0,52,0,0,0,0,38.3406,-98.2191,38.3506,-98.2145,0,0,0,0,0,159,0,0,0,"EG"
712162,2021,10,13,"2021-10-13","00:15:00",3,"OK",40,0,55,0,0,0,0,36.98,-99,36.98,-99,0,0,0,0,0,151,0,0,0,"MG"
712163,2021,10,13,"2021-10-13","00:20:00",3,"OK",40,0,69,0,0,0,0,36.98,-99,36.98,-99,0,0,0,0,0,151,0,0,0,"MG"
712164,2021,10,13,"2021-10-13","00:25:00",3,"OK",40,0,62,0,0,0,0,36.98,-99,36.98,-99,0,0,0,0,0,151,0,0,0,"MG"
712165,2021,10,13,"2021-10-13","02:07:00",3,"KS",20,0,52,0,0,0,0,37.66,-97.58,37.66,-97.58,0,0,0,0,0,173,0,0,0,"EG"
712166,2021,10,13,"2021-10-13","02:10:00",3,"KS",20,0,50,0,0,0,0,37.65,-97.43,37.65,-97.43,0,0,0,0,0,173,0,0,0,"MG"
712167,2021,10,13,"2021-10-13","02:15:00",3,"KS",20,0,50,0,0,0,0,37.7,-97.43,37.7,-97.43,0,0,0,0,0,173,0,0,0,"EG"
712168,2021,10,13,"2021-10-13","02:16:00",3,"KS",20,0,52,0,0,0,0,37.7,-97.43,37.7,-97.43,0,0,0,0,0,173,0,0,0,"EG"
712169,2021,10,13,"2021-10-13","02:50:00",3,"OK",40,0,55,0,0,0,0,36.34,-97.9,36.34,-97.9,0,0,0,0,0,47,0,0,0,"MG"
712170,2021,10,13,"2021-10-13","03:06:00",3,"TX",48,0,50,0,0,0,0,32.7589,-101.3982,32.7589,-101.3982,0,0,0,0,0,33,0,0,0,"MG"
712171,2021,10,13,"2021-10-13","03:11:00",3,"KS",20,0,56,0,0,0,0,37.8073,-96.8594,37.8437,-96.827,0,0,0,0,0,15,0,0,0,"EG"
712172,2021,10,13,"2021-10-13","06:45:00",3,"KS",20,0,52,0,0,0,0,37.17,-95.04,37.17,-95.04,0,0,0,0,0,21,0,0,0,"EG"
712173,2021,10,13,"2021-10-13","07:03:00",3,"KS",20,0,52,0,0,0,0,37.82,-94.72,37.82,-94.72,0,0,0,0,0,11,0,0,0,"EG"
