"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","mt"
718287,2022,5,20,"2022-05-20","07:00:00",3,"IL",17,0,61,0,0,0,0,41.18,-90.38,41.18,-90.38,0,0,0,0,0,73,0,0,0,"EG"
718288,2022,5,20,"2022-05-20","08:48:00",3,"PA",42,0,52,0,0,4000,0,40.1211,-79.0359,40.1211,-79.0359,0,0,0,0,0,111,0,0,0,"EG"
718289,2022,5,20,"2022-05-20","09:10:00",3,"PA",42,0,52,0,0,4000,0,39.7995,-79.3277,39.7995,-79.3277,0,0,0,0,0,111,0,0,0,"EG"
718290,2022,5,20,"2022-05-20","09:23:00",3,"MD",24,0,50,0,0,1000,0,39.7105,-79.181,39.7105,-79.181,0,0,0,0,0,23,0,0,0,"EG"
718291,2022,5,20,"2022-05-20","09:25:00",3,"MD",24,0,50,0,0,1000,0,39.5793,-79.2765,39.5793,-79.2765,0,0,0,0,0,23,0,0,0,"EG"
718292,2022,5,20,"2022-05-20","09:48:00",3,"MD",24,0,50,0,0,2000,0,39.625,-79.0128,39.625,-79.0128,0,0,0,0,0,23,0,0,0,"EG"
718293,2022,5,20,"2022-05-20","09:51:00",3,"MD",24,0,55,0,0,7000,0,39.6561,-78.9257,39.6561,-78.9257,0,0,0,0,0,1,0,0,0,"EG"
718294,2022,5,20,"2022-05-20","09:52:00",3,"MD",24,0,50,0,0,1000,0,39.3703,-79.3694,39.3703,-79.3694,0,0,0,0,0,23,0,0,0,"EG"
718295,2022,5,20,"2022-05-20","10:00:00",3,"MD",24,0,55,0,0,12000,0,39.7061,-78.7814,39.7061,-78.7814,0,0,0,0,0,1,0,0,0,"EG"
718296,2022,5,20,"2022-05-20","10:00:00",3,"PA",42,0,52,0,0,3000,0,39.7266,-78.7768,39.7266,-78.7768,0,0,0,0,0,9,0,0,0,"EG"
718297,2022,5,20,"2022-05-20","10:03:00",3,"MD",24,0,50,0,0,2000,0,39.6559,-78.7736,39.6559,-78.7736,0,0,0,0,0,1,0,0,0,"EG"
718298,2022,5,20,"2022-05-20","10:27:00",3,"MD",24,0,50,0,0,2000,0,39.581,-78.6554,39.581,-78.6554,0,0,0,0,0,1,0,0,0,"EG"
718299,2022,5,20,"2022-05-20","11:02:00",3,"WV",54,0,50,0,0,1000,0,39.6607,-78.0831,39.6607,-78.0831,0,0,0,0,0,65,0,0,0,"EG"
718300,2022,5,20,"2022-05-20","11:35:00",3,"PA",42,0,52,0,0,4000,0,40.119,-76.0502,40.119,-76.0502,0,0,0,0,0,71,0,0,0,"EG"
718301,2022,5,20,"2022-05-20","12:00:00",3,"PA",42,0,50,0,0,0,0,40.26,-75.9,40.26,-75.9,0,0,0,0,0,11,0,0,0,"EG"
718302,2022,5,20,"2022-05-20","12:11:00",3,"PA",42,0,52,0,0,4000,0,40.3387,-76.6183,40.3387,-76.6183,0,0,0,0,0,75,0,0,0,"EG"
718303,2022,5,20,"2022-05-20","12:16:00",3,"PA",42,0,52,0,0,4000,0,40.3263,-76.5311,40.3263,-76.5311,0,0,0,0,0,75,0,0,0,"EG"
718304,2022,5,20,"2022-05-20","12:19:00",3,"PA",42,0,52,0,0,4000,0,39.9665,-76.7236,39.9665,-76.7236,0,0,0,0,0,133,0,0,0,"EG"
718305,2022,5,20,"2022-05-20","12:30:00",3,"MI",26,0,50,0,0,1000,0,44.89,-85.99,44.89,-85.99,0,0,0,0,0,89,0,0,0,"EG"
718306,2022,5,20,"2022-05-20","12:35:00",3,"MI",26,0,50,0,0,1000,0,44.98,-85.73,44.98,-85.73,0,0,0,0,0,89,0,0,0,"EG"
718307,2022,5,20,"2022-05-20","12:45:00",3,"PA",42,0,52,0,0,4000,0,40.1517,-76.309,40.1517,-76.309,0,0,0,0,0,71,0,0,0,"EG"
718308,2022,5,20,"2022-05-20","12:55:00",3,"PA",42,0,50,0,0,0,0,41.37,-75.68,41.37,-75.68,0,0,0,0,0,69,0,0,0,"MG"
718309,2022,5,20,"2022-05-20","12:57:00",3,"PA",42,0,60,0,0,0,0,40.4,-75.83,40.4,-75.83,0,0,0,0,0,11,0,0,0,"EG"
718310,2022,5,20,"2022-05-20","13:00:00",3,"PA",42,0,50,0,0,0,0,40.3291,-75.3768,40.3291,-75.3768,0,0,0,0,0,91,0,0,0,"EG"
718311,2022,5,20,"2022-05-20","13:03:00",3,"PA",42,0,65,0,0,0,0,40.39,-75.79,40.39,-75.79,0,0,0,0,0,11,0,0,0,"EG"
718312,2022,5,20,"2022-05-20","13:08:00",3,"MI",26,0,61,0,0,25000,0,45.26,-84.99,45.26,-84.99,0,0,0,0,0,9,0,0,0,"EG"
718313,2022,5,20,"2022-05-20","13:14:00",3,"MI",26,0,50,0,0,2000,0,45.07,-85.26,45.07,-85.26,0,0,0,0,0,9,0,0,0,"EG"
718314,2022,5,20,"2022-05-20","13:16:00",3,"MI",26,0,56,0,0,20000,0,44.98,-85.21,44.98,-85.21,0,0,0,0,0,9,0,0,0,"EG"
718315,2022,5,20,"2022-05-20","13:58:00",3,"PA",42,0,50,0,0,0,0,40.0779,-75.2289,40.0779,-75.2289,0,0,0,0,0,101,0,0,0,"EG"
718316,2022,5,20,"2022-05-20","14:18:00",3,"PA",42,0,50,0,0,0,0,40.29,-75.07,40.29,-75.07,0,0,0,0,0,17,0,0,0,"EG"
718317,2022,5,20,"2022-05-20","15:10:00",3,"GA",13,0,50,0,0,0,0,30.66,-83.15,30.66,-83.15,0,0,0,0,0,185,0,0,0,"EG"
718318,2022,5,20,"2022-05-20","15:15:00",3,"GA",13,0,45,0,0,200,0,30.64,-83.13,30.64,-83.13,0,0,0,0,0,101,0,0,0,"EG"
718319,2022,5,20,"2022-05-20","15:18:00",3,"GA",13,0,50,0,0,0,0,31.09,-82.97,31.09,-82.97,0,0,0,0,0,173,0,0,0,"EG"
718320,2022,5,20,"2022-05-20","15:27:00",3,"GA",13,0,50,0,0,0,0,30.99,-82.99,30.99,-82.99,0,0,0,0,0,173,0,0,0,"EG"
718321,2022,5,20,"2022-05-20","16:15:00",3,"GA",13,0,45,0,0,3000,0,31.34,-82.46,31.34,-82.46,0,0,0,0,0,299,0,0,0,"EG"
718322,2022,5,20,"2022-05-20","16:15:00",3,"GA",13,0,45,0,0,1000,0,31.34,-82.49,31.34,-82.49,0,0,0,0,0,299,0,0,0,"EG"
718323,2022,5,20,"2022-05-20","17:45:00",3,"GA",13,0,50,0,0,0,0,32.22,-81.77,32.22,-81.77,0,0,0,0,0,31,0,0,0,"EG"
718324,2022,5,20,"2022-05-20","18:45:00",3,"GA",13,0,50,0,0,0,0,31.94,-81.92,31.94,-81.92,0,0,0,0,0,267,0,0,0,"EG"
718325,2022,5,21,"2022-05-21","04:45:00",3,"IL",17,0,61,0,0,5000,0,38.8227,-89.5475,38.83,-89.53,0,0,0,0,0,5,0,0,0,"EG"
718326,2022,5,21,"2022-05-21","05:00:00",3,"IN",18,0,52,0,0,10000,0,40.75,-86.02,40.75,-86.02,0,0,0,0,0,103,0,0,0,"EG"
718327,2022,5,21,"2022-05-21","05:16:00",3,"MO",29,0,50,0,0,0,0,37.95,-91.75,37.9481,-91.7395,0,0,0,0,0,161,0,0,0,"EG"
718328,2022,5,21,"2022-05-21","05:17:00",3,"IN",18,0,54,0,0,0,0,41.01,-85.2,41.01,-85.2,0,0,0,0,0,3,0,0,0,"MG"
718329,2022,5,21,"2022-05-21","05:20:00",3,"IN",18,0,52,0,0,0,0,40.57,-86.18,40.57,-86.18,0,0,0,0,0,17,0,0,0,"EG"
718330,2022,5,21,"2022-05-21","05:27:00",3,"IN",18,0,52,0,0,0,0,40.62,-86.13,40.62,-86.13,0,0,0,0,0,103,0,0,0,"EG"
718331,2022,5,21,"2022-05-21","05:35:00",3,"MO",29,0,50,0,0,0,0,37.26,-93.34,37.2557,-93.331,0,0,0,0,0,77,0,0,0,"EG"
718332,2022,5,21,"2022-05-21","05:45:00",3,"MO",29,0,50,0,0,0,0,37.19,-93.24,37.1878,-93.2287,0,0,0,0,0,77,0,0,0,"EG"
718333,2022,5,21,"2022-05-21","05:49:00",3,"MO",29,0,50,0,0,0,0,37.18,-93.22,37.1775,-93.2118,0,0,0,0,0,77,0,0,0,"EG"
718334,2022,5,21,"2022-05-21","07:23:00",3,"OH",39,0,52,0,0,0,0,41.68,-83.9,41.68,-83.9,0,0,0,0,0,51,0,0,0,"EG"
718335,2022,5,21,"2022-05-21","08:00:00",3,"MO",29,0,50,0,0,0,0,37.32,-91.96,37.3185,-91.9531,0,0,0,0,0,215,0,0,0,"EG"
718336,2022,5,21,"2022-05-21","08:17:00",3,"MI",26,0,52,0,0,0,0,42.69,-82.82,42.69,-82.82,0,0,0,0,0,99,0,0,0,"EG"
718337,2022,5,21,"2022-05-21","08:26:00",3,"MI",26,0,56,0,0,0,0,42.71,-82.69,42.71,-82.69,0,0,0,0,0,147,0,0,0,"EG"
718338,2022,5,21,"2022-05-21","10:15:00",3,"IL",17,0,61,0,0,50000,0,38.02,-89.23,38.02,-89.23,0,0,0,0,0,145,0,0,0,"EG"
718339,2022,5,21,"2022-05-21","11:45:00",3,"SC",45,0,52,0,0,0,0,34.3924,-81.472,34.3924,-81.472,0,0,0,0,0,71,0,0,0,"EG"
718340,2022,5,21,"2022-05-21","11:56:00",3,"IL",17,0,53,0,0,0,0,38.1,-88.15,38.1,-88.15,0,0,0,0,0,193,0,0,0,"MG"
718341,2022,5,21,"2022-05-21","12:00:00",3,"MO",29,0,52,0,0,3000,0,36.67,-89.9,36.67,-89.9,0,0,0,0,0,207,0,0,0,"EG"
718342,2022,5,21,"2022-05-21","12:00:00",3,"SC",45,0,52,0,0,0,0,33.98,-81.0053,33.98,-81.0053,0,0,0,0,0,79,0,0,0,"EG"
718343,2022,5,21,"2022-05-21","12:03:00",3,"SC",45,0,52,0,0,0,0,34.0028,-81.0234,34.0028,-81.0234,0,0,0,0,0,79,0,0,0,"EG"
718344,2022,5,21,"2022-05-21","12:10:00",3,"IN",18,0,52,0,0,3000,0,38.35,-87.5885,38.35,-87.5885,0,0,0,0,0,51,0,0,0,"EG"
718345,2022,5,21,"2022-05-21","12:30:00",3,"IN",18,0,61,0,0,10000,0,38.33,-87.35,38.33,-87.35,0,0,0,0,0,51,0,0,0,"EG"
718346,2022,5,21,"2022-05-21","12:31:00",3,"SC",45,0,50,0,0,0,0,34.28,-80.06,34.28,-80.06,0,0,0,0,0,31,0,0,0,"EG"
718347,2022,5,21,"2022-05-21","12:38:00",3,"IN",18,0,61,0,0,25000,0,38.5,-87.243,38.48,-87.25,0,0,0,0,0,125,0,0,0,"EG"
718348,2022,5,21,"2022-05-21","12:40:00",3,"SC",45,0,52,0,0,0,0,34.5235,-80.9103,34.5235,-80.9103,0,0,0,0,0,39,0,0,0,"EG"
718349,2022,5,21,"2022-05-21","12:41:00",3,"VA",51,0,65,0,0,1e+05,0,36.8394,-81.2013,36.8394,-81.2013,0,0,0,0,0,197,0,0,0,"EG"
718350,2022,5,21,"2022-05-21","12:45:00",3,"IN",18,0,56,0,0,50000,0,39.21,-86.92,39.21,-86.92,0,0,0,0,0,119,0,0,0,"EG"
718351,2022,5,21,"2022-05-21","12:56:00",3,"IN",18,0,52,0,0,0,0,38.42,-86.94,38.42,-86.94,0,0,0,0,0,37,0,0,0,"EG"
718352,2022,5,21,"2022-05-21","12:58:00",3,"OH",39,0,50,0,0,8000,0,39.23,-84.16,39.23,-84.16,0,0,0,0,0,25,0,0,0,"EG"
718353,2022,5,21,"2022-05-21","13:00:00",3,"SC",45,0,52,0,0,0,0,33.8135,-80.9289,33.8135,-80.9289,0,0,0,0,0,17,0,0,0,"EG"
718354,2022,5,21,"2022-05-21","13:03:00",3,"IN",18,0,56,0,0,20000,0,39.23,-86.63,39.23,-86.63,0,0,0,0,0,105,0,0,0,"EG"
718355,2022,5,21,"2022-05-21","13:03:00",3,"IN",18,0,52,0,0,0,0,38.12,-87.03,38.12,-87.03,0,0,0,0,0,147,0,0,0,"MG"
718356,2022,5,21,"2022-05-21","13:06:00",3,"IN",18,0,53,0,0,0,0,38.4201,-87.0168,38.4201,-87.0168,0,0,0,0,0,37,0,0,0,"EG"
718357,2022,5,21,"2022-05-21","13:08:00",3,"IN",18,0,56,0,0,20000,0,39.35,-86.66,39.35,-86.66,0,0,0,0,0,119,0,0,0,"EG"
718358,2022,5,21,"2022-05-21","13:10:00",3,"IN",18,0,52,0,0,0,0,38.24,-87.04,38.24,-87.04,0,0,0,0,0,37,0,0,0,"EG"
718359,2022,5,21,"2022-05-21","13:10:00",3,"AL",1,0,50,0,0,0,0,31.24,-85.11,31.24,-85.11,0,0,0,0,0,69,0,0,0,"EG"
718360,2022,5,21,"2022-05-21","13:12:00",3,"SC",45,0,50,0,0,0,0,34.62,-79.49,34.62,-79.49,0,0,0,0,0,69,0,0,0,"EG"
718361,2022,5,21,"2022-05-21","13:20:00",3,"IN",18,0,52,0,0,15000,0,39.07,-86.51,39.07,-86.51,0,0,0,0,0,105,0,0,0,"EG"
718362,2022,5,21,"2022-05-21","13:25:00",3,"IN",18,0,52,0,0,20000,0,38.99,-86.53,38.99,-86.53,0,0,0,0,0,93,0,0,0,"EG"
718363,2022,5,21,"2022-05-21","13:26:00",3,"IN",18,0,52,0,0,10000,0,38.74,-86.48,38.74,-86.48,0,0,0,0,0,93,0,0,0,"EG"
718364,2022,5,21,"2022-05-21","13:28:00",3,"SC",45,0,52,0,0,0,0,33.6787,-80.7578,33.6787,-80.7578,0,0,0,0,0,17,0,0,0,"EG"
718365,2022,5,21,"2022-05-21","13:30:00",3,"IN",18,0,52,0,0,15000,0,39.43,-86.43,39.43,-86.43,0,0,0,0,0,109,0,0,0,"EG"
718366,2022,5,21,"2022-05-21","13:31:00",3,"OH",39,0,50,0,0,4000,0,38.81,-84.21,38.81,-84.21,0,0,0,0,0,25,0,0,0,"EG"
718367,2022,5,21,"2022-05-21","13:33:00",3,"NC",37,0,50,0,0,0,0,34.7459,-79.5066,34.7459,-79.5066,0,0,0,0,0,165,0,0,0,"EG"
718368,2022,5,21,"2022-05-21","13:36:00",3,"NC",37,0,50,0,0,0,0,34.8319,-79.5024,34.8319,-79.5024,0,0,0,0,0,165,0,0,0,"EG"
718369,2022,5,21,"2022-05-21","13:39:00",3,"OH",39,0,56,0,0,0,0,40.77,-84.34,40.77,-84.34,0,0,0,0,0,3,0,0,0,"MG"
718370,2022,5,21,"2022-05-21","13:40:00",3,"IN",18,0,78,0,0,50000,0,39.282,-86.138,39.282,-86.138,0,0,0,0,0,13,0,0,0,"EG"
718371,2022,5,21,"2022-05-21","13:46:00",3,"KY",21,0,51,0,0,0,0,38.24,-84.4171,38.24,-84.4171,0,0,0,0,0,17,0,0,0,"EG"
718372,2022,5,21,"2022-05-21","13:50:00",3,"IN",18,0,55,0,0,0,0,38.35,-86.44,38.35,-86.44,0,0,0,0,0,25,0,0,0,"EG"
718373,2022,5,21,"2022-05-21","13:52:00",3,"IN",18,0,78,0,0,50000,0,39.35,-85.96,39.35,-85.96,0,0,0,0,0,81,0,0,0,"EG"
718374,2022,5,21,"2022-05-21","13:53:00",3,"IN",18,0,62,0,0,5000,0,39.24,-85.88,39.24,-85.88,0,0,0,0,0,5,0,0,0,"EG"
718375,2022,5,21,"2022-05-21","13:53:00",3,"IN",18,0,78,0,0,50000,0,39.36,-85.94,39.36,-85.94,0,0,0,0,0,145,0,0,0,"EG"
718376,2022,5,21,"2022-05-21","13:55:00",3,"OH",39,0,50,0,0,3000,0,40.0712,-84.6969,40.0712,-84.6969,0,0,0,0,0,37,0,0,0,"EG"
718377,2022,5,21,"2022-05-21","13:56:00",3,"IN",18,0,52,0,0,10000,0,39.32,-85.96,39.32,-85.96,0,0,0,0,0,5,0,0,0,"EG"
718378,2022,5,21,"2022-05-21","13:57:00",3,"IN",18,0,78,0,0,1e+05,0,39.384,-85.937,39.384,-85.937,0,0,0,0,0,145,0,0,0,"EG"
718379,2022,5,21,"2022-05-21","13:57:00",3,"OH",39,0,52,0,0,0,0,40.79,-84.2,40.79,-84.2,0,0,0,0,0,3,0,0,0,"EG"
718380,2022,5,21,"2022-05-21","13:58:00",3,"NC",37,0,50,0,0,0,0,35.574,-80.593,35.574,-80.593,0,0,0,0,0,159,0,0,0,"EG"
718381,2022,5,21,"2022-05-21","14:00:00",3,"NC",37,0,50,0,0,5000,0,34.9152,-79.762,34.9152,-79.762,0,0,0,0,0,153,0,0,0,"EG"
718382,2022,5,21,"2022-05-21","14:00:00",3,"OH",39,0,52,0,0,0,0,40.79,-84.11,40.79,-84.11,0,0,0,0,0,3,0,0,0,"EG"
718383,2022,5,21,"2022-05-21","14:01:00",3,"OH",39,0,50,0,0,6000,0,40.1,-84.62,40.1,-84.62,0,0,0,0,0,37,0,0,0,"EG"
718384,2022,5,21,"2022-05-21","14:03:00",3,"IN",18,0,55,0,0,0,0,38.37,-86.34,38.37,-86.34,0,0,0,0,0,25,0,0,0,"EG"
718385,2022,5,21,"2022-05-21","14:03:00",3,"OH",39,0,50,0,0,4000,0,40.05,-82.56,40.05,-82.56,0,0,0,0,0,89,0,0,0,"EG"
718386,2022,5,21,"2022-05-21","14:04:00",3,"NC",37,0,50,0,0,0,0,34.8927,-79.837,34.8927,-79.837,0,0,0,0,0,153,0,0,0,"EG"
718387,2022,5,21,"2022-05-21","14:07:00",3,"IN",18,0,55,0,0,0,0,38.34,-86.28,38.34,-86.28,0,0,0,0,0,25,0,0,0,"EG"
718388,2022,5,21,"2022-05-21","14:07:00",3,"OH",39,0,50,0,0,5000,0,39.95,-82.72,39.95,-82.72,0,0,0,0,0,89,0,0,0,"EG"
718389,2022,5,21,"2022-05-21","14:10:00",3,"MS",28,0,50,0,0,2000,0,31.51,-89.28,31.51,-89.28,0,0,0,0,0,67,0,0,0,"EG"
718390,2022,5,21,"2022-05-21","14:11:00",3,"MS",28,0,50,0,0,3000,0,32.46,-89.11,32.46,-89.11,0,0,0,0,0,101,0,0,0,"EG"
718391,2022,5,21,"2022-05-21","14:11:00",3,"IN",18,0,50,0,0,2000,0,39.12,-86.49,39.12,-86.49,0,0,0,0,0,105,0,0,0,"MG"
718392,2022,5,21,"2022-05-21","14:12:00",3,"IN",18,0,50,0,0,5000,0,39.6403,-85.1562,39.6403,-85.1562,0,0,0,0,0,41,0,0,0,"EG"
718393,2022,5,21,"2022-05-21","14:15:00",3,"IN",18,0,56,0,0,10000,0,39.41,-85.56,39.41,-85.56,0,0,0,0,0,31,0,0,0,"EG"
718394,2022,5,21,"2022-05-21","14:21:00",3,"IN",18,0,70,0,0,25000,0,39.48,-85.5634,39.48,-85.5634,0,0,0,0,0,139,0,0,0,"EG"
718395,2022,5,21,"2022-05-21","14:21:00",3,"IN",18,0,52,0,0,0,0,38.22,-86.14,38.22,-86.14,0,0,0,0,0,61,0,0,0,"EG"
718396,2022,5,21,"2022-05-21","14:23:00",3,"OH",39,0,45,0,0,1000,0,39.4236,-83.0381,39.4236,-83.0381,0,0,0,0,0,141,0,0,0,"EG"
718397,2022,5,21,"2022-05-21","14:26:00",3,"IN",18,0,50,0,0,8000,0,39.2418,-85.3461,39.2418,-85.3461,0,0,0,0,0,137,0,0,0,"EG"
718398,2022,5,21,"2022-05-21","14:32:00",3,"OH",39,0,50,0,0,3000,0,39.17,-83.27,39.17,-83.27,0,0,0,0,0,131,0,0,0,"EG"
718399,2022,5,21,"2022-05-21","14:34:00",3,"OH",39,0,45,0,0,1000,0,39.6215,-82.924,39.6215,-82.924,0,0,0,0,0,129,0,0,0,"EG"
718400,2022,5,21,"2022-05-21","14:34:00",3,"IN",18,0,50,0,0,4000,0,39.63,-84.93,39.63,-84.93,0,0,0,0,0,161,0,0,0,"EG"
718401,2022,5,21,"2022-05-21","14:36:00",3,"OH",39,0,61,0,0,0,0,40.9235,-83.65,40.9235,-83.65,0,0,0,0,0,63,0,0,0,"EG"
718402,2022,5,21,"2022-05-21","14:36:00",3,"OH",39,0,55,0,0,0,0,40.8408,-83.6504,40.8408,-83.6504,0,0,0,0,0,63,0,0,0,"EG"
718403,2022,5,21,"2022-05-21","14:39:00",3,"IN",18,0,50,0,0,5000,0,39.6,-84.91,39.6,-84.91,0,0,0,0,0,161,0,0,0,"EG"
718404,2022,5,21,"2022-05-21","14:40:00",3,"KY",21,0,52,0,0,0,0,38.23,-85.66,38.23,-85.66,0,0,0,0,0,111,0,0,0,"MG"
718405,2022,5,21,"2022-05-21","14:42:00",3,"IN",18,0,50,0,0,1000,0,39.28,-85.11,39.28,-85.11,0,0,0,0,0,137,0,0,0,"EG"
718406,2022,5,21,"2022-05-21","14:43:00",3,"OH",39,0,45,0,0,1000,0,39.2159,-82.9841,39.2159,-82.9841,0,0,0,0,0,141,0,0,0,"EG"
718407,2022,5,21,"2022-05-21","14:43:00",3,"OH",39,0,50,0,0,3000,0,40.29,-84.16,40.29,-84.16,0,0,0,0,0,149,0,0,0,"EG"
718408,2022,5,21,"2022-05-21","14:44:00",3,"OH",39,0,50,0,0,3000,0,39.2737,-83.09,39.2737,-83.09,0,0,0,0,0,141,0,0,0,"EG"
718409,2022,5,21,"2022-05-21","14:45:00",3,"IN",18,0,53,0,0,0,0,38.83,-85.53,38.83,-85.53,0,0,0,0,0,77,0,0,0,"EG"
718410,2022,5,21,"2022-05-21","14:45:00",3,"OH",39,0,52,0,0,0,0,40.24,-84.15,40.24,-84.15,0,0,0,0,0,149,0,0,0,"MG"
718411,2022,5,21,"2022-05-21","14:51:00",3,"IN",18,0,50,0,0,8000,0,39.2804,-84.9747,39.2804,-84.9747,0,0,0,0,0,29,0,0,0,"EG"
718412,2022,5,21,"2022-05-21","14:52:00",3,"IN",18,0,50,0,0,4000,0,39.29,-84.96,39.29,-84.96,0,0,0,0,0,29,0,0,0,"EG"
718413,2022,5,21,"2022-05-21","14:54:00",3,"KY",21,0,51,0,0,0,0,38.26,-85.72,38.26,-85.72,0,0,0,0,0,111,0,0,0,"EG"
718414,2022,5,21,"2022-05-21","14:55:00",3,"NC",37,0,50,0,0,0,0,35.5599,-78.2185,35.5599,-78.2185,0,0,0,0,0,101,0,0,0,"EG"
718415,2022,5,21,"2022-05-21","14:57:00",3,"OH",39,0,55,0,0,0,0,40.83,-83.28,40.83,-83.28,0,0,0,0,0,175,0,0,0,"EG"
718416,2022,5,21,"2022-05-21","14:58:00",3,"MS",28,0,48,0,0,500,0,31.97,-89.19,31.97,-89.19,0,0,0,0,0,61,0,0,0,"EG"
718417,2022,5,21,"2022-05-21","14:58:00",3,"IN",18,0,50,0,0,15000,0,39.2787,-84.8774,39.2787,-84.8774,0,0,0,0,0,29,0,0,0,"EG"
718418,2022,5,21,"2022-05-21","15:00:00",3,"IN",18,0,50,0,0,5000,0,39.2827,-84.8662,39.2827,-84.8662,0,0,0,0,0,29,0,0,0,"EG"
718419,2022,5,21,"2022-05-21","15:00:00",3,"OH",39,0,45,0,0,1000,0,39.21,-82.81,39.21,-82.81,0,0,0,0,0,141,0,0,0,"EG"
718420,2022,5,21,"2022-05-21","15:06:00",3,"OH",39,0,50,0,0,20000,0,39.25,-84.79,39.25,-84.79,0,0,0,0,0,61,0,0,0,"EG"
718421,2022,5,21,"2022-05-21","15:07:00",3,"OH",39,0,50,0,0,4000,0,40.34,-83.68,40.34,-83.68,0,0,0,0,0,91,0,0,0,"EG"
718422,2022,5,21,"2022-05-21","15:07:00",3,"OH",39,0,50,0,0,3000,0,39.81,-84.26,39.81,-84.26,0,0,0,0,0,113,0,0,0,"EG"
718423,2022,5,21,"2022-05-21","15:10:00",3,"OH",39,0,53,0,0,0,0,41.07,-82.9664,41.07,-82.9664,0,0,0,0,0,147,0,0,0,"MG"
718424,2022,5,21,"2022-05-21","15:10:00",3,"OH",39,0,70,0,0,1e+05,0,39.12,-84.7,39.12,-84.7,0,0,0,0,0,61,0,0,0,"EG"
718425,2022,5,21,"2022-05-21","15:11:00",3,"AL",1,0,50,0,0,0,0,32.7797,-88.168,32.7797,-88.168,0,0,0,0,0,119,0,0,0,"EG"
718426,2022,5,21,"2022-05-21","15:15:00",3,"OH",39,0,50,0,0,10000,0,40.34,-82,40.34,-82,0,0,0,0,0,31,0,0,0,"EG"
718427,2022,5,21,"2022-05-21","15:17:00",3,"OH",39,0,50,0,0,3000,0,39.94,-84.03,39.94,-84.03,0,0,0,0,0,23,0,0,0,"EG"
718428,2022,5,21,"2022-05-21","15:18:00",3,"NC",37,0,50,0,0,5000,0,36.399,-78.9865,36.399,-78.9865,0,0,0,0,0,145,0,0,0,"EG"
718429,2022,5,21,"2022-05-21","15:19:00",3,"OH",39,0,55,0,0,0,0,40.9074,-82.9535,40.9074,-82.9535,0,0,0,0,0,33,0,0,0,"EG"
718430,2022,5,21,"2022-05-21","15:22:00",3,"OH",39,0,50,0,0,15000,0,39.75,-84.63,39.75,-84.63,0,0,0,0,0,135,0,0,0,"EG"
718431,2022,5,21,"2022-05-21","15:30:00",3,"TN",47,0,50,0,0,5000,0,36.45,-88.22,36.45,-88.22,0,0,0,0,0,79,0,0,0,"EG"
718432,2022,5,21,"2022-05-21","15:30:00",3,"NC",37,0,50,0,0,5000,0,36.3895,-80.8581,36.3754,-80.8495,0,0,0,0,0,171,0,0,0,"EG"
718433,2022,5,21,"2022-05-21","15:31:00",3,"OH",39,0,50,0,0,3000,0,39.93,-83.81,39.93,-83.81,0,0,0,0,0,23,0,0,0,"EG"
718434,2022,5,21,"2022-05-21","15:35:00",3,"VT",50,0,55,0,0,10000,0,44.996,-73.0906,44.996,-73.0906,0,0,0,0,0,11,0,0,0,"EG"
718435,2022,5,21,"2022-05-21","15:39:00",3,"OH",39,0,55,0,0,0,0,41.0295,-82.7311,41.0295,-82.7311,0,0,0,0,0,77,0,0,0,"EG"
718436,2022,5,21,"2022-05-21","15:40:00",3,"NC",37,0,50,0,0,5000,0,36.2228,-80.3871,36.2228,-80.3871,0,0,0,0,0,67,0,0,0,"EG"
718437,2022,5,21,"2022-05-21","15:45:00",3,"VT",50,0,50,0,0,10000,0,44.99,-72.97,44.99,-72.97,0,0,0,0,0,11,0,0,0,"EG"
718438,2022,5,21,"2022-05-21","15:45:00",3,"NC",37,0,50,0,0,5000,0,36.0392,-80.2703,36.0392,-80.2703,0,0,0,0,0,67,0,0,0,"EG"
718439,2022,5,21,"2022-05-21","15:47:00",3,"VT",50,0,50,0,0,10000,0,44.4018,-73.1414,44.4018,-73.1414,0,0,0,0,0,7,0,0,0,"EG"
718440,2022,5,21,"2022-05-21","15:50:00",3,"VT",50,0,55,0,0,50000,0,44.4388,-73.0743,44.4388,-73.0743,0,0,0,0,0,7,0,0,0,"EG"
718441,2022,5,21,"2022-05-21","15:52:00",3,"OH",39,0,55,0,0,0,0,40.882,-81.4542,40.882,-81.4542,0,0,0,0,0,151,0,0,0,"EG"
718442,2022,5,21,"2022-05-21","15:59:00",3,"NC",37,0,50,0,0,0,0,35.7685,-78.4662,35.7685,-78.4662,0,0,0,0,0,183,0,0,0,"EG"
718443,2022,5,21,"2022-05-21","16:00:00",3,"NC",37,0,50,0,0,1500,0,36.3497,-80.2215,36.4137,-80.2604,0,0,0,0,0,169,0,0,0,"EG"
718444,2022,5,21,"2022-05-21","16:00:00",3,"NC",37,0,50,0,0,1500,0,36.4247,-80.3595,36.4355,-80.324,0,0,0,0,0,169,0,0,0,"EG"
718445,2022,5,21,"2022-05-21","16:06:00",3,"VA",51,0,50,0,0,500,0,37.0802,-78.7061,37.0802,-78.7061,0,0,0,0,0,37,0,0,0,"EG"
