"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4"
640665,2018,10,2,"2018-10-02","14:32:00",3,"PA",42,0,0.75,0,0,0,0,41.6711,-77.3893,41.6711,-77.3893,0,0,0,0,0,117,0,0,0
640666,2018,10,2,"2018-10-02","14:57:00",3,"WV",54,0,0.88,0,0,0,0,39.32,-80.76,39.32,-80.76,0,0,0,0,0,17,0,0,0
640667,2018,10,2,"2018-10-02","15:10:00",3,"PA",42,0,1.75,0,0,0,0,41.53,-79.05,41.53,-79.05,0,0,0,0,0,53,0,0,0
640668,2018,10,2,"2018-10-02","15:12:00",3,"PA",42,0,1.75,0,0,0,0,41.5573,-77.1022,41.5573,-77.1022,0,0,0,0,0,117,0,0,0
640669,2018,10,2,"2018-10-02","15:13:00",3,"PA",42,0,1.5,0,0,0,0,41.53,-79.04,41.53,-79.04,0,0,0,0,0,53,0,0,0
640670,2018,10,2,"2018-10-02","15:13:00",3,"PA",42,0,1.5,0,0,0,0,41.53,-79.04,41.53,-79.04,0,0,0,0,0,53,0,0,0
640671,2018,10,2,"2018-10-02","15:30:00",3,"PA",42,0,1,0,0,0,0,40.22,-79.61,40.22,-79.61,0,0,0,0,0,129,0,0,0
640672,2018,10,2,"2018-10-02","15:30:00",3,"CT",9,0,1,0,0,0,0,41.14,-73.49,41.14,-73.49,0,0,0,0,0,1,0,0,0
640673,2018,10,2,"2018-10-02","15:37:00",3,"PA",42,0,0.88,0,0,0,0,40.27,-79.56,40.27,-79.56,0,0,0,0,0,129,0,0,0
640674,2018,10,2,"2018-10-02","15:51:00",3,"PA",42,0,0.75,0,0,0,0,41.08,-78.66,41.08,-78.66,0,0,0,0,0,33,0,0,0
640675,2018,10,2,"2018-10-02","16:00:00",3,"PA",42,0,1.75,0,0,0,0,41.1412,-78.8044,41.1412,-78.8044,0,0,0,0,0,65,0,0,0
640676,2018,10,2,"2018-10-02","16:05:00",3,"PA",42,0,0.75,0,0,0,0,41.12,-78.74,41.12,-78.74,0,0,0,0,0,33,0,0,0
640677,2018,10,2,"2018-10-02","16:12:00",3,"PA",42,0,1,0,0,0,0,39.8946,-79.9799,39.8946,-79.9799,0,0,0,0,0,59,0,0,0
640678,2018,10,2,"2018-10-02","16:30:00",3,"WV",54,0,0.88,0,0,0,0,39.14,-80.41,39.14,-80.41,0,0,0,0,0,33,0,0,0
640679,2018,10,2,"2018-10-02","16:37:00",3,"WV",54,0,1,0,0,0,0,39.13,-80.41,39.13,-80.41,0,0,0,0,0,41,0,0,0
640680,2018,10,2,"2018-10-02","16:38:00",3,"PA",42,0,1,0,0,0,0,41.2475,-78.7944,41.2475,-78.7944,0,0,0,0,0,65,0,0,0
640681,2018,10,2,"2018-10-02","16:41:00",3,"PA",42,0,1.5,0,0,0,0,41.0917,-77.5346,41.0917,-77.5346,0,0,0,0,0,35,0,0,0
640682,2018,10,2,"2018-10-02","16:45:00",3,"PA",42,0,2,0,0,0,0,41.0132,-77.5299,41.0132,-77.5299,0,0,0,0,0,35,0,0,0
640683,2018,10,2,"2018-10-02","16:45:00",3,"WV",54,0,1,0,0,0,0,39.05,-80.52,39.05,-80.52,0,0,0,0,0,41,0,0,0
640684,2018,10,2,"2018-10-02","20:15:00",3,"PA",42,0,0.8,0,0,0,0,40.28,-75.3,40.28,-75.3,0,0,0,0,0,91,0,0,0
640685,2018,10,3,"2018-10-03","14:15:00",3,"WI",55,0,1,0,0,0,0,45.6,-90.54,45.6,-90.54,0,0,0,0,0,99,0,0,0
640686,2018,10,3,"2018-10-03","15:00:00",3,"WI",55,0,1,0,0,0,0,45.67,-89.71,45.67,-89.71,0,0,0,0,0,85,0,0,0
640687,2018,10,3,"2018-10-03","22:50:00",3,"AZ",4,0,1,0,0,0,0,35.0344,-114.6315,35.0344,-114.6315,0,0,0,0,0,15,0,0,0
640688,2018,10,4,"2018-10-04","03:30:00",3,"CO",8,0,1,0,0,0,0,39.11,-108.36,39.11,-108.36,0,0,0,0,0,77,0,0,0
640689,2018,10,4,"2018-10-04","18:35:00",3,"NM",35,0,1.25,0,0,0,0,32.5956,-103.8789,32.5956,-103.8789,0,0,0,0,0,15,0,0,0
640690,2018,10,5,"2018-10-05","07:59:00",3,"KS",20,0,1,0,0,0,0,39.96,-97.43,39.96,-97.43,0,0,0,0,0,157,0,0,0
640691,2018,10,5,"2018-10-05","08:08:00",3,"NE",31,0,1.25,0,0,0,0,40.05,-97.26,40.05,-97.26,0,0,0,0,0,95,0,0,0
640692,2018,10,5,"2018-10-05","16:00:00",3,"TX",48,0,1,0,0,0,0,34.23,-102.31,34.23,-102.31,0,0,0,0,0,279,0,0,0
640693,2018,10,5,"2018-10-05","17:30:00",3,"TX",48,0,1.5,0,0,0,0,34.38,-101.57,34.38,-101.57,0,0,0,0,0,437,0,0,0
640694,2018,10,5,"2018-10-05","17:45:00",3,"TX",48,0,1,0,0,0,0,33.492,-102.188,33.492,-102.188,0,0,0,0,0,219,0,0,0
640695,2018,10,5,"2018-10-05","17:47:00",3,"KS",20,0,0.75,0,0,0,0,38.65,-99.01,38.65,-99.01,0,0,0,0,0,9,0,0,0
640696,2018,10,5,"2018-10-05","17:48:00",3,"TX",48,0,1.5,0,0,0,0,34.33,-101.62,34.33,-101.62,0,0,0,0,0,437,0,0,0
640697,2018,10,5,"2018-10-05","17:56:00",3,"KS",20,0,0.88,0,0,0,0,38.47,-99.38,38.47,-99.38,0,0,0,0,0,165,0,0,0
640698,2018,10,5,"2018-10-05","18:05:00",3,"KS",20,0,1,0,0,0,0,38.53,-99.31,38.53,-99.31,0,0,0,0,0,165,0,0,0
640699,2018,10,5,"2018-10-05","18:06:00",3,"KS",20,0,0.88,0,0,0,0,38.52,-99.2,38.52,-99.2,0,0,0,0,0,165,0,0,0
640700,2018,10,5,"2018-10-05","21:18:00",3,"TX",48,0,1,0,0,0,0,30.37,-103.67,30.37,-103.67,0,0,0,0,0,43,0,0,0
640701,2018,10,6,"2018-10-06","14:39:00",3,"NY",36,0,1,0,0,0,0,42.22,-78.14,42.22,-78.14,0,0,0,0,0,3,0,0,0
640702,2018,10,6,"2018-10-06","14:40:00",3,"NY",36,0,1,0,0,0,0,42.21,-78.14,42.21,-78.14,0,0,0,0,0,3,0,0,0
640703,2018,10,6,"2018-10-06","15:45:00",3,"OK",40,0,1,0,0,0,0,34.23,-97.49,34.23,-97.49,0,0,0,0,0,19,0,0,0
640704,2018,10,6,"2018-10-06","16:42:00",3,"MI",26,0,1.25,0,0,0,0,42.06,-83.39,42.06,-83.39,0,0,0,0,0,115,0,0,0
640705,2018,10,6,"2018-10-06","16:45:00",3,"MI",26,0,2,0,0,0,0,41.983,-83.372,41.983,-83.372,0,0,0,0,0,115,0,0,0
640706,2018,10,6,"2018-10-06","18:58:00",3,"NM",35,0,0.75,0,0,0,0,33.46,-104.6,33.46,-104.6,0,0,0,0,0,5,0,0,0
640707,2018,10,7,"2018-10-07","12:19:00",3,"MO",29,0,1,0,0,0,0,38.34,-92.6,38.34,-92.6,0,0,0,0,0,131,0,0,0
640708,2018,10,7,"2018-10-07","13:27:00",3,"OK",40,0,0.75,0,0,0,0,35.9033,-94.8163,35.9033,-94.8163,0,0,0,0,0,21,0,0,0
640709,2018,10,7,"2018-10-07","14:16:00",3,"AR",5,0,1,0,0,0,0,36.1878,-94.5399,36.1878,-94.5399,0,0,0,0,0,7,0,0,0
640710,2018,10,7,"2018-10-07","15:46:00",3,"TX",48,0,1,0,0,0,0,34.83,-102.37,34.83,-102.37,0,0,0,0,0,117,0,0,0
640711,2018,10,7,"2018-10-07","16:40:00",3,"OK",40,0,1,0,0,0,0,35.1,-98.6,35.1,-98.6,0,0,0,0,0,15,0,0,0
640712,2018,10,7,"2018-10-07","17:15:00",3,"AZ",4,0,1,0,0,0,0,33.56,-112.47,33.56,-112.47,0,0,0,0,0,13,0,0,0
640713,2018,10,8,"2018-10-08","16:20:00",3,"TX",48,0,1,0,0,0,0,33.18,-102.2281,33.18,-102.2281,0,0,0,0,0,445,0,0,0
640714,2018,10,8,"2018-10-08","16:40:00",3,"TX",48,0,1,0,0,0,0,33.19,-102.27,33.19,-102.27,0,0,0,0,0,445,0,0,0
640715,2018,10,8,"2018-10-08","17:02:00",3,"TX",48,0,1.75,0,0,0,2e+05,33.32,-101.9893,33.32,-101.9893,0,0,0,0,0,305,0,0,0
640716,2018,10,8,"2018-10-08","20:48:00",3,"TX",48,0,1,0,0,0,0,30.9743,-103.5289,30.9743,-103.5289,0,0,0,0,0,389,0,0,0
640717,2018,10,9,"2018-10-09","05:30:00",3,"TX",48,0,1.75,0,0,0,0,29.53,-100.02,29.53,-100.02,0,0,0,0,0,463,0,0,0
640718,2018,10,9,"2018-10-09","13:45:00",3,"WI",55,0,0.88,0,0,0,0,42.87,-90.18,42.87,-90.18,0,0,0,0,0,49,0,0,0
640719,2018,10,9,"2018-10-09","13:50:00",3,"WI",55,0,1,0,0,0,0,42.87,-90.18,42.87,-90.18,0,0,0,0,0,49,0,0,0
640720,2018,10,9,"2018-10-09","15:53:00",3,"WI",55,0,1.5,0,0,0,0,43.58,-89.51,43.58,-89.51,0,0,0,0,0,21,0,0,0
640721,2018,10,9,"2018-10-09","16:30:00",3,"WI",55,0,0.88,0,0,0,0,43.42,-90.76,43.42,-90.76,0,0,0,0,0,123,0,0,0
640722,2018,10,9,"2018-10-09","16:50:00",3,"WI",55,0,1,0,0,0,0,44.07,-89.02,44.07,-89.02,0,0,0,0,0,137,0,0,0
640723,2018,10,9,"2018-10-09","17:05:00",3,"WI",55,0,1.5,0,0,0,0,44.09,-88.9,44.09,-88.9,0,0,0,0,0,137,0,0,0
640724,2018,10,9,"2018-10-09","17:18:00",3,"WI",55,0,1,0,0,0,0,44.1666,-88.8657,44.1666,-88.8657,0,0,0,0,0,139,0,0,0
640725,2018,10,9,"2018-10-09","17:25:00",3,"WI",55,0,1,0,0,0,0,44.19,-88.79,44.19,-88.79,0,0,0,0,0,139,0,0,0
640776,2018,11,11,"2018-11-11","21:26:00",3,"TX",48,0,1,0,0,0,0,31.16,-97.45,31.16,-97.45,0,0,0,0,0,27,0,0,0
640777,2018,11,12,"2018-11-12","00:45:00",3,"TX",48,0,1,0,0,0,0,30.98,-96.65,30.98,-96.65,0,0,0,0,0,395,0,0,0
640778,2018,11,12,"2018-11-12","01:22:00",3,"TX",48,0,1.75,0,0,0,0,31.3354,-96.3899,31.3354,-96.3899,0,0,0,0,0,293,0,0,0
640779,2018,11,25,"2018-11-25","20:45:00",3,"FL",12,0,1,0,0,0,0,30.93,-85.51,30.93,-85.51,0,0,0,0,0,63,0,0,0
640780,2018,11,26,"2018-11-26","12:05:00",3,"FL",12,0,0.88,0,0,0,0,29.73,-81.24,29.73,-81.24,0,0,0,0,0,109,0,0,0
640781,2018,11,29,"2018-11-29","07:00:00",3,"CA",6,0,0.25,0,0,0,0,36.6,-121.88,36.6,-121.88,0,0,0,0,0,53,0,0,0
640782,2018,11,29,"2018-11-29","09:00:00",3,"CA",6,0,0.5,0,0,0,0,37.75,-122.45,37.75,-122.45,0,0,0,0,0,75,0,0,0
640783,2018,11,30,"2018-11-30","19:25:00",3,"OK",40,0,0.75,0,0,0,0,35.47,-97.51,35.47,-97.51,0,0,0,0,0,109,0,0,0
640784,2018,11,30,"2018-11-30","19:34:00",3,"AR",5,0,0.75,0,0,0,0,36.25,-92.69,36.25,-92.69,0,0,0,0,0,89,0,0,0
640785,2018,11,30,"2018-11-30","19:34:00",3,"TX",48,0,1,0,0,0,0,33.17,-97.87,33.17,-97.87,0,0,0,0,0,497,0,0,0
640786,2018,11,30,"2018-11-30","19:35:00",3,"OK",40,0,1,0,0,0,0,34.56,-98.62,34.56,-98.62,0,0,0,0,0,31,0,0,0
640787,2018,11,30,"2018-11-30","20:06:00",3,"OK",40,0,0.88,0,0,0,0,36.087,-97.1049,36.087,-97.1049,0,0,0,0,0,119,0,0,0
640788,2018,11,30,"2018-11-30","20:10:00",3,"OK",40,0,0.88,0,0,0,0,35.3042,-96.9259,35.3042,-96.9259,0,0,0,0,0,125,0,0,0
640789,2018,11,30,"2018-11-30","20:15:00",3,"OK",40,0,0.75,0,0,0,0,35.5,-96.89,35.5,-96.89,0,0,0,0,0,81,0,0,0
640790,2018,11,30,"2018-11-30","20:15:00",3,"OK",40,0,0.75,0,0,0,0,34.5943,-97.967,34.5943,-97.967,0,0,0,0,0,137,0,0,0
640791,2018,11,30,"2018-11-30","20:52:00",3,"OK",40,0,0.75,0,0,0,0,35.35,-97.53,35.35,-97.53,0,0,0,0,0,27,0,0,0
640792,2018,11,30,"2018-11-30","21:02:00",3,"OK",40,0,1,0,0,0,0,35.49,-97.39,35.49,-97.39,0,0,0,0,0,109,0,0,0
640793,2018,11,30,"2018-11-30","21:03:00",3,"TX",48,0,0.88,0,0,0,0,33.13,-97.18,33.13,-97.18,0,0,0,0,0,121,0,0,0
640794,2018,11,30,"2018-11-30","21:11:00",3,"TX",48,0,0.88,0,0,0,0,33.4,-96.97,33.4,-96.97,0,0,0,0,0,121,0,0,0
640795,2018,11,30,"2018-11-30","21:15:00",3,"OK",40,0,1,0,0,0,0,35.18,-96.62,35.18,-96.62,0,0,0,0,0,133,0,0,0
640796,2018,11,30,"2018-11-30","21:19:00",3,"TX",48,0,1,0,0,0,0,33.23,-96.99,33.23,-96.99,0,0,0,0,0,121,0,0,0
640797,2018,11,30,"2018-11-30","21:34:00",3,"TX",48,0,1.25,0,0,0,0,33.23,-96.82,33.23,-96.82,0,0,0,0,0,85,0,0,0
640798,2018,11,30,"2018-11-30","21:37:00",3,"MO",29,0,0.88,0,0,0,0,37.35,-92.92,37.35,-92.92,0,0,0,0,0,225,0,0,0
640799,2018,11,30,"2018-11-30","21:45:00",3,"TX",48,0,1,0,0,0,0,33.36,-96.58,33.36,-96.58,0,0,0,0,0,181,0,0,0
640800,2018,11,30,"2018-11-30","22:28:00",3,"TX",48,0,0.88,0,0,0,0,32.48,-96.98,32.48,-96.98,0,0,0,0,0,139,0,0,0
640801,2018,11,30,"2018-11-30","23:07:00",3,"TX",48,0,1.25,0,0,0,0,33.0065,-95.944,33.0065,-95.944,0,0,0,0,0,231,0,0,0
640802,2018,11,30,"2018-11-30","23:33:00",3,"TX",48,0,1,0,0,0,0,33.12,-95.6,33.12,-95.6,0,0,0,0,0,223,0,0,0
640770,2018,11,1,"2018-11-01","12:15:00",3,"PR",72,0,0.25,0,0,500,0,18.3397,-66.4739,18.3411,-66.4727,0,0,0,0,0,39,0,0,0
640771,2018,11,1,"2018-11-01","12:15:00",3,"PR",72,0,0.25,0,0,500,0,18.3064,-66.4776,18.3073,-66.4747,0,0,0,0,0,39,0,0,0
640772,2018,11,2,"2018-11-02","20:45:00",3,"PA",42,0,1,0,0,0,0,40.25,-75.68,40.25,-75.68,0,0,0,0,0,91,0,0,0
640773,2018,11,7,"2018-11-07","08:33:00",3,"MS",28,0,2,0,0,10000,0,32.42,-89.79,32.43,-89.77,0,0,0,0,0,121,0,0,0
640774,2018,11,7,"2018-11-07","21:27:00",3,"TX",48,0,1,0,0,0,0,30.16,-94.27,30.16,-94.27,0,0,0,0,0,245,0,0,0
640775,2018,11,8,"2018-11-08","04:32:00",3,"MS",28,0,1,0,0,0,0,32.3075,-90.1936,32.3075,-90.1936,0,0,0,0,0,49,0,0,0
640835,2018,12,14,"2018-12-14","03:01:00",3,"LA",22,0,1,0,0,0,0,32.5587,-93.2968,32.5587,-93.2968,0,0,0,0,0,119,0,0,0
640836,2018,12,14,"2018-12-14","03:50:00",3,"LA",22,0,1,0,0,0,0,32.6615,-93.029,32.6615,-93.029,0,0,0,0,0,27,0,0,0
640837,2018,12,14,"2018-12-14","03:56:00",3,"LA",22,0,1.25,0,0,0,0,32.8043,-92.9838,32.8043,-92.9838,0,0,0,0,0,27,0,0,0
640838,2018,12,14,"2018-12-14","04:16:00",3,"TX",48,0,1,0,0,0,0,33.2315,-94.2501,33.2315,-94.2501,0,0,0,0,0,67,0,0,0
640839,2018,12,14,"2018-12-14","04:24:00",3,"AR",5,0,1,0,0,0,0,33.2523,-93.1677,33.2523,-93.1677,0,0,0,0,0,27,0,0,0
640840,2018,12,14,"2018-12-14","04:40:00",3,"TX",48,0,1.5,0,0,0,0,33.3598,-94.2596,33.3598,-94.2596,0,0,0,0,0,37,0,0,0
640841,2018,12,14,"2018-12-14","05:15:00",3,"AR",5,0,0.75,0,0,0,0,33.0944,-92.8538,33.0944,-92.8538,0,0,0,0,0,139,0,0,0
640842,2018,12,21,"2018-12-21","15:48:00",3,"MD",24,0,1,0,0,0,0,39.52,-76.95,39.52,-76.95,0,0,0,0,0,13,0,0,0
640843,2018,12,26,"2018-12-26","12:40:00",3,"TX",48,0,1,0,0,0,0,32.3457,-102.555,32.3457,-102.555,0,0,0,0,0,3,0,0,0
640844,2018,12,26,"2018-12-26","14:05:00",3,"TX",48,0,1,0,0,0,0,33.92,-102.33,33.92,-102.33,0,0,0,0,0,279,0,0,0
640845,2018,12,26,"2018-12-26","14:26:00",3,"TX",48,0,0.88,0,0,0,0,31.53,-97.45,31.53,-97.45,0,0,0,0,0,309,0,0,0
640846,2018,12,26,"2018-12-26","15:01:00",3,"TX",48,0,0.75,0,0,0,0,35.02,-102.01,35.02,-102.01,0,0,0,0,0,381,0,0,0
640847,2018,12,26,"2018-12-26","15:06:00",3,"TX",48,0,1,0,0,0,0,35.05,-101.99,35.05,-101.99,0,0,0,0,0,381,0,0,0
640848,2018,12,26,"2018-12-26","15:21:00",3,"TX",48,0,0.75,0,0,0,0,35.17,-101.94,35.17,-101.94,0,0,0,0,0,381,0,0,0
640849,2018,12,26,"2018-12-26","15:50:00",3,"TX",48,0,1,0,0,0,0,34.02,-100.82,34.02,-100.82,0,0,0,0,0,345,0,0,0
640850,2018,12,26,"2018-12-26","16:02:00",3,"TX",48,0,0.75,0,0,0,0,35.19,-101.96,35.19,-101.96,0,0,0,0,0,375,0,0,0
640851,2018,12,26,"2018-12-26","19:06:00",3,"TX",48,0,0.75,0,0,0,0,30.01,-100.21,30.01,-100.21,0,0,0,0,0,137,0,0,0
640852,2018,12,26,"2018-12-26","20:15:00",3,"TX",48,0,1.25,0,0,0,0,29.31,-100.42,29.31,-100.42,0,0,0,0,0,271,0,0,0
640853,2018,12,26,"2018-12-26","20:30:00",3,"TX",48,0,2,0,0,0,0,29.34,-100.22,29.34,-100.22,0,0,0,0,0,271,0,0,0
640854,2018,12,26,"2018-12-26","20:31:00",3,"TX",48,0,1.75,0,0,0,0,29.67,-100.01,29.67,-100.01,0,0,0,0,0,385,0,0,0
640855,2018,12,26,"2018-12-26","21:45:00",3,"TX",48,0,1,0,0,0,0,31.54,-95.54,31.54,-95.54,0,0,0,0,0,225,0,0,0
640856,2018,12,26,"2018-12-26","21:50:00",3,"TX",48,0,1,0,0,0,0,32.1325,-95.2853,32.1325,-95.2853,0,0,0,0,0,423,0,0,0
640857,2018,12,26,"2018-12-26","21:56:00",3,"TX",48,0,1,0,0,0,0,32.2251,-95.2226,32.2251,-95.2226,0,0,0,0,0,423,0,0,0
640858,2018,12,26,"2018-12-26","21:59:00",3,"TX",48,0,1,0,0,0,0,32.23,-95.23,32.23,-95.23,0,0,0,0,0,423,0,0,0
640859,2018,12,26,"2018-12-26","22:00:00",3,"TX",48,0,0.88,0,0,0,0,30.76,-97.85,30.76,-97.85,0,0,0,0,0,491,0,0,0
640860,2018,12,26,"2018-12-26","22:55:00",3,"TX",48,0,0.88,0,0,0,0,30.65,-97.6,30.65,-97.6,0,0,0,0,0,491,0,0,0
640861,2018,12,26,"2018-12-26","23:17:00",3,"TX",48,0,0.88,0,0,0,0,30.39,-97.71,30.39,-97.71,0,0,0,0,0,453,0,0,0
640862,2018,12,27,"2018-12-27","02:00:00",3,"TX",48,0,0.75,0,0,0,0,29.49,-98.72,29.49,-98.72,0,0,0,0,0,29,0,0,0
