"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4"
643503,2019,5,23,"2019-05-23","15:09:00",3,"OK",40,0,1,0,0,0,0,36.56,-100.82,36.56,-100.82,0,0,0,0,0,7,0,0,0
643504,2019,5,23,"2019-05-23","15:13:00",3,"OK",40,0,1.75,0,0,0,0,36.62,-100.83,36.62,-100.83,0,0,0,0,0,7,0,0,0
643505,2019,5,23,"2019-05-23","15:15:00",3,"OK",40,0,1.75,0,0,0,0,36.62,-100.82,36.62,-100.82,0,0,0,0,0,7,0,0,0
643506,2019,5,23,"2019-05-23","15:18:00",3,"TX",48,0,1,0,0,0,0,32.97,-102.85,32.97,-102.85,0,0,0,0,0,501,0,0,0
643507,2019,5,23,"2019-05-23","15:35:00",3,"OH",39,0,0.75,0,0,0,0,39.16,-83.93,39.16,-83.93,0,0,0,0,0,15,0,0,0
643508,2019,5,23,"2019-05-23","15:41:00",3,"TX",48,0,0.88,0,0,0,0,35.64,-101.43,35.64,-101.43,0,0,0,0,0,233,0,0,0
643509,2019,5,23,"2019-05-23","15:54:00",3,"KS",20,0,1.25,0,0,0,0,37.93,-99.49,37.93,-99.49,0,0,0,0,0,47,0,0,0
643510,2019,5,23,"2019-05-23","15:55:00",3,"OK",40,0,0.88,0,0,0,0,36.91,-100.63,36.91,-100.63,0,0,0,0,0,7,0,0,0
643511,2019,5,23,"2019-05-23","15:55:00",3,"OH",39,0,1.25,0,0,0,0,39.2,-83.61,39.2,-83.61,0,0,0,0,0,71,0,0,0
643512,2019,5,23,"2019-05-23","15:58:00",3,"TX",48,0,0.88,0,0,0,0,32.97,-102.85,32.97,-102.85,0,0,0,0,0,501,0,0,0
643513,2019,5,23,"2019-05-23","15:58:00",3,"OH",39,0,1,0,0,0,0,39.2,-83.57,39.2,-83.57,0,0,0,0,0,71,0,0,0
643514,2019,5,23,"2019-05-23","16:02:00",3,"KY",21,0,0.88,0,0,0,0,39.04,-84.48,39.04,-84.48,0,0,0,0,0,37,0,0,0
643515,2019,5,23,"2019-05-23","16:05:00",3,"KY",21,0,1,0,0,0,0,39.02,-84.48,39.02,-84.48,0,0,0,0,0,37,0,0,0
643516,2019,5,23,"2019-05-23","16:05:00",3,"KY",21,0,1,0,0,0,0,39.03,-84.45,39.03,-84.45,0,0,0,0,0,37,0,0,0
643517,2019,5,23,"2019-05-23","16:15:00",3,"WV",54,0,1,0,0,0,0,38.95,-81.99,38.95,-81.99,0,0,0,0,0,53,0,0,0
643518,2019,5,23,"2019-05-23","16:15:00",3,"TX",48,0,1,0,0,0,0,35.15,-101.95,35.15,-101.95,0,0,0,0,0,381,0,0,0
643519,2019,5,23,"2019-05-23","16:16:00",3,"OH",39,0,0.75,0,0,0,0,39.35,-83.39,39.35,-83.39,0,0,0,0,0,71,0,0,0
643520,2019,5,23,"2019-05-23","16:21:00",3,"TX",48,0,1,0,0,0,0,34.2734,-102.3,34.2734,-102.3,0,0,0,0,0,279,0,0,0
643521,2019,5,23,"2019-05-23","16:29:00",3,"TX",48,0,1.75,0,0,0,0,35.19,-102.06,35.19,-102.06,0,0,0,0,0,375,0,0,0
643522,2019,5,23,"2019-05-23","16:30:00",3,"TX",48,0,1,0,0,0,0,35.66,-101.4,35.66,-101.4,0,0,0,0,0,233,0,0,0
643523,2019,5,23,"2019-05-23","16:34:00",3,"TX",48,0,0.88,0,0,0,0,35.26,-101.74,35.26,-101.74,0,0,0,0,0,375,0,0,0
643524,2019,5,23,"2019-05-23","16:35:00",3,"TX",48,0,1,0,0,0,0,34.55,-102.32,34.55,-102.32,0,0,0,0,0,69,0,0,0
643525,2019,5,23,"2019-05-23","16:40:00",3,"KS",20,0,1.75,0,0,0,0,39.75,-99.85,39.75,-99.85,0,0,0,0,0,137,0,0,0
643526,2019,5,23,"2019-05-23","16:45:00",3,"TX",48,0,1.25,0,0,0,0,35.63,-101.4,35.63,-101.4,0,0,0,0,0,233,0,0,0
643527,2019,5,23,"2019-05-23","16:47:00",3,"TX",48,0,1,0,0,0,0,35.67,-101.39,35.67,-101.39,0,0,0,0,0,233,0,0,0
643528,2019,5,23,"2019-05-23","16:50:00",3,"KS",20,0,1,0,0,0,0,39.89,-99.83,39.89,-99.83,0,0,0,0,0,137,0,0,0
643529,2019,5,23,"2019-05-23","16:50:00",3,"TX",48,0,0.88,0,0,0,0,35.64,-101.43,35.64,-101.43,0,0,0,0,0,233,0,0,0
643530,2019,5,23,"2019-05-23","17:00:00",3,"TX",48,0,1,0,0,0,0,35.66,-101.4,35.66,-101.4,0,0,0,0,0,233,0,0,0
643531,2019,5,23,"2019-05-23","17:00:00",3,"KS",20,0,1,0,0,0,0,39.9439,-99.7954,39.9439,-99.7954,0,0,0,0,0,137,0,0,0
643532,2019,5,23,"2019-05-23","17:00:00",3,"KS",20,0,1,0,0,0,0,37.78,-100.05,37.78,-100.05,0,0,0,0,0,57,0,0,0
643533,2019,5,23,"2019-05-23","17:05:00",3,"KS",20,0,0.88,0,0,0,0,38.64,-101.22,38.64,-101.22,0,0,0,0,0,203,0,0,0
643534,2019,5,23,"2019-05-23","17:10:00",3,"NE",31,0,0.88,0,0,0,0,40.11,-99.65,40.11,-99.65,0,0,0,0,0,65,0,0,0
643535,2019,5,23,"2019-05-23","17:12:00",3,"TX",48,0,1.75,0,0,0,0,33.18,-102.4183,33.18,-102.4183,0,0,0,0,0,445,0,0,0
643536,2019,5,23,"2019-05-23","17:14:00",3,"WV",54,0,1,0,0,0,0,38.57,-81.69,38.57,-81.69,0,0,0,0,0,39,0,0,0
643537,2019,5,23,"2019-05-23","17:20:00",3,"TX",48,0,1.75,0,0,0,0,36.22,-100.8,36.22,-100.8,0,0,0,0,0,357,0,0,0
643538,2019,5,23,"2019-05-23","17:20:00",3,"NE",31,0,1.25,0,0,0,0,40.25,-99.63,40.25,-99.63,0,0,0,0,0,65,0,0,0
643539,2019,5,23,"2019-05-23","17:27:00",3,"TX",48,0,2.5,0,0,0,0,36.29,-100.83,36.29,-100.83,0,0,0,0,0,357,0,0,0
643540,2019,5,23,"2019-05-23","17:28:00",3,"KS",20,0,1,0,0,0,0,38.05,-97.36,38.05,-97.36,0,0,0,0,0,79,0,0,0
643541,2019,5,23,"2019-05-23","17:30:00",3,"TX",48,0,1,0,0,0,0,33.5778,-101.9744,33.5778,-101.9744,0,0,0,0,0,303,0,0,0
643542,2019,5,23,"2019-05-23","17:32:00",3,"WV",54,0,1.75,0,0,0,0,38.87,-81.82,38.87,-81.82,0,0,0,0,0,35,0,0,0
643543,2019,5,23,"2019-05-23","17:32:00",3,"TX",48,0,0.75,0,0,0,0,35.45,-102.06,35.45,-102.06,0,0,0,0,0,375,0,0,0
643544,2019,5,23,"2019-05-23","17:33:00",3,"KS",20,0,1.25,0,0,0,0,38.13,-101.58,38.13,-101.58,0,0,0,0,0,75,0,0,0
643545,2019,5,23,"2019-05-23","17:34:00",3,"NE",31,0,1,0,0,0,0,40.3621,-98.35,40.3621,-98.35,0,0,0,0,0,1,0,0,0
643546,2019,5,23,"2019-05-23","17:37:00",3,"TX",48,0,1,0,0,0,0,35.08,-101.91,35.08,-101.91,0,0,0,0,0,381,0,0,0
643547,2019,5,23,"2019-05-23","17:37:00",3,"TX",48,0,1,0,0,0,0,35.07,-101.92,35.07,-101.92,0,0,0,0,0,381,0,0,0
643548,2019,5,23,"2019-05-23","17:37:00",3,"KS",20,0,1,0,0,0,0,38.12,-97.26,38.12,-97.26,0,0,0,0,0,79,0,0,0
643549,2019,5,23,"2019-05-23","17:41:00",3,"WV",54,0,2.5,0,0,0,0,38.43,-81.47,38.43,-81.47,0,0,0,0,0,39,0,0,0
643550,2019,5,23,"2019-05-23","17:41:00",3,"WV",54,0,3,0,0,0,0,38.45,-81.45,38.45,-81.45,0,0,0,0,0,39,0,0,0
643551,2019,5,23,"2019-05-23","17:42:00",3,"WV",54,0,2.5,0,0,0,0,38.45,-81.46,38.45,-81.46,0,0,0,0,0,39,0,0,0
643552,2019,5,23,"2019-05-23","17:43:00",3,"WV",54,0,4.25,0,0,5e+05,0,38.42,-81.47,38.42,-81.47,0,0,0,0,0,39,0,0,0
643553,2019,5,23,"2019-05-23","17:45:00",3,"TX",48,0,2.75,0,0,0,0,35.66,-101.04,35.66,-101.04,0,0,0,0,0,393,0,0,0
643554,2019,5,23,"2019-05-23","17:45:00",3,"TX",48,0,1,0,0,0,0,34.97,-102.06,34.97,-102.06,0,0,0,0,0,381,0,0,0
643555,2019,5,23,"2019-05-23","17:45:00",3,"KS",20,0,1,0,0,0,0,38.42,-101.47,38.42,-101.47,0,0,0,0,0,203,0,0,0
643556,2019,5,23,"2019-05-23","17:47:00",3,"KS",20,0,1,0,0,0,0,37.76,-100.01,37.76,-100.01,0,0,0,0,0,57,0,0,0
643557,2019,5,23,"2019-05-23","17:47:00",3,"TX",48,0,2,0,0,0,0,33.3095,-102.2245,33.33,-102.2,0,0,0,0,0,445,0,0,0
643558,2019,5,23,"2019-05-23","17:50:00",3,"TX",48,0,1.75,0,0,0,0,35.06,-101.95,35.06,-101.95,0,0,0,0,0,381,0,0,0
643559,2019,5,23,"2019-05-23","17:51:00",3,"TX",48,0,0.75,0,0,0,0,36.39,-100.73,36.39,-100.73,0,0,0,0,0,357,0,0,0
643560,2019,5,23,"2019-05-23","17:52:00",3,"NE",31,0,0.88,0,0,0,0,40.3345,-99.0413,40.3345,-99.0413,0,0,0,0,0,61,0,0,0
643561,2019,5,23,"2019-05-23","17:53:00",3,"KS",20,0,1.5,0,0,0,0,37.95,-101.15,37.95,-101.15,0,0,0,0,0,93,0,0,0
643562,2019,5,23,"2019-05-23","17:56:00",3,"TX",48,0,1,0,0,0,0,35.66,-100.96,35.66,-100.96,0,0,0,0,0,393,0,0,0
643563,2019,5,23,"2019-05-23","17:57:00",3,"KS",20,0,1,0,0,0,0,37.99,-101.13,37.99,-101.13,0,0,0,0,0,93,0,0,0
643564,2019,5,23,"2019-05-23","17:57:00",3,"KS",20,0,1,0,0,0,0,38.61,-101.45,38.61,-101.45,0,0,0,0,0,203,0,0,0
643565,2019,5,23,"2019-05-23","17:58:00",3,"TX",48,0,1,0,0,0,0,35.12,-101.9,35.12,-101.9,0,0,0,0,0,381,0,0,0
643566,2019,5,23,"2019-05-23","17:58:00",3,"KS",20,0,1,0,0,0,0,38.71,-98.16,38.71,-98.16,0,0,0,0,0,53,0,0,0
643567,2019,5,23,"2019-05-23","18:00:00",3,"KS",20,0,1.75,0,0,0,0,38.6,-101.36,38.6,-101.36,0,0,0,0,0,203,0,0,0
643568,2019,5,23,"2019-05-23","18:00:00",3,"TX",48,0,1,0,0,0,0,35.13,-101.94,35.13,-101.94,0,0,0,0,0,381,0,0,0
643569,2019,5,23,"2019-05-23","18:01:00",3,"KS",20,0,1,0,0,0,0,38.74,-98.12,38.74,-98.12,0,0,0,0,0,53,0,0,0
643570,2019,5,23,"2019-05-23","18:03:00",3,"TX",48,0,1.5,0,0,0,0,35.72,-100.96,35.72,-100.96,0,0,0,0,0,393,0,0,0
643571,2019,5,23,"2019-05-23","18:06:00",3,"NE",31,0,1,0,0,0,0,40.1,-98.53,40.1,-98.53,0,0,0,0,0,181,0,0,0
643572,2019,5,23,"2019-05-23","18:06:00",3,"NE",31,0,1,0,0,0,0,40.5,-98.95,40.5,-98.95,0,0,0,0,0,99,0,0,0
643573,2019,5,23,"2019-05-23","18:07:00",3,"TX",48,0,1.75,0,0,0,0,33.4276,-102.02,33.5084,-101.936,0,0,0,0,0,303,0,0,0
643574,2019,5,23,"2019-05-23","18:14:00",3,"WV",54,0,3,0,0,250000,0,38.23,-81.15,38.23,-81.15,0,0,0,0,0,19,0,0,0
643575,2019,5,23,"2019-05-23","18:17:00",3,"WV",54,0,0.88,0,0,0,0,39.51,-80.22,39.51,-80.22,0,0,0,0,0,49,0,0,0
643576,2019,5,23,"2019-05-23","18:17:00",3,"WV",54,0,1,0,0,0,0,39.48,-80.15,39.48,-80.15,0,0,0,0,0,49,0,0,0
643577,2019,5,23,"2019-05-23","18:25:00",3,"KS",20,0,1,0,0,0,0,38.08,-99.77,38.08,-99.77,0,0,0,0,0,83,0,0,0
643578,2019,5,23,"2019-05-23","18:31:00",3,"WV",54,0,1,0,0,0,0,38.14,-81.1,38.14,-81.1,0,0,0,0,0,19,0,0,0
643579,2019,5,23,"2019-05-23","18:32:00",3,"WV",54,0,1,0,0,0,0,38.12,-81.01,38.12,-81.01,0,0,0,0,0,19,0,0,0
643580,2019,5,23,"2019-05-23","18:35:00",3,"KS",20,0,1.5,0,0,0,0,39.22,-101.38,39.22,-101.38,0,0,0,0,0,193,0,0,0
643581,2019,5,23,"2019-05-23","18:37:00",3,"KS",20,0,0.88,0,0,0,0,39.47,-97.2,39.47,-97.2,0,0,0,0,0,27,0,0,0
643582,2019,5,23,"2019-05-23","18:40:00",3,"KS",20,0,1.75,0,0,0,0,39.29,-101.32,39.29,-101.32,0,0,0,0,0,193,0,0,0
643583,2019,5,23,"2019-05-23","18:43:00",3,"KS",20,0,1,0,0,0,0,39.02,-97.83,39.02,-97.83,0,0,0,0,0,143,0,0,0
643584,2019,5,23,"2019-05-23","18:45:00",3,"KS",20,0,3,0,0,0,0,39.36,-101.36,39.36,-101.36,0,0,0,0,0,193,0,0,0
643585,2019,5,23,"2019-05-23","18:45:00",3,"PA",42,0,1,0,0,0,0,40.48,-79.21,40.48,-79.21,0,0,0,0,0,63,0,0,0
643586,2019,5,23,"2019-05-23","18:45:00",3,"PA",42,0,1.25,0,0,0,0,40.43,-79.26,40.43,-79.26,0,0,0,0,0,63,0,0,0
643587,2019,5,23,"2019-05-23","18:47:00",3,"TX",48,0,0.75,0,0,0,0,33.6,-102.62,33.6,-102.62,0,0,0,0,0,79,0,0,0
643588,2019,5,23,"2019-05-23","18:50:00",3,"TX",48,0,1.75,0,0,0,0,35.89,-100.88,35.89,-100.88,0,0,0,0,0,393,0,0,0
643589,2019,5,23,"2019-05-23","18:52:00",3,"PA",42,0,1,0,0,0,0,40.718,-78.0685,40.718,-78.0685,0,0,0,0,0,61,0,0,0
643590,2019,5,23,"2019-05-23","18:58:00",3,"TX",48,0,1.75,0,0,0,0,33.5491,-101.8361,33.5775,-101.8457,0,0,0,0,0,303,0,0,0
643591,2019,5,23,"2019-05-23","18:58:00",3,"NE",31,0,1.75,0,0,25000,0,40.87,-98,40.9235,-97.8707,0,0,0,0,0,81,0,0,0
643592,2019,5,23,"2019-05-23","19:00:00",3,"PA",42,0,1.75,0,0,0,0,40.6692,-77.9094,40.6692,-77.9094,0,0,0,0,0,61,0,0,0
643593,2019,5,23,"2019-05-23","19:12:00",3,"KS",20,0,0.75,0,0,0,0,39.84,-101.13,39.84,-101.13,0,0,0,0,0,153,0,0,0
643594,2019,5,23,"2019-05-23","19:17:00",3,"PA",42,0,1.25,0,0,0,0,40.43,-79.26,40.43,-79.26,0,0,0,0,0,63,0,0,0
643595,2019,5,23,"2019-05-23","19:17:00",3,"PA",42,0,1,0,0,0,0,40.3292,-78.9207,40.3292,-78.9207,0,0,0,0,0,21,0,0,0
643596,2019,5,23,"2019-05-23","19:30:00",3,"NE",31,0,0.88,0,0,0,0,41.12,-97.67,41.12,-97.67,0,0,0,0,0,143,0,0,0
643597,2019,5,23,"2019-05-23","19:30:00",3,"TX",48,0,2.75,0,0,0,0,33.6391,-102.0292,33.68,-101.98,0,0,0,0,0,303,0,0,0
643598,2019,5,23,"2019-05-23","19:40:00",3,"NE",31,0,1.75,0,0,0,0,40.17,-101.13,40.17,-101.13,0,0,0,0,0,87,0,0,0
643599,2019,5,23,"2019-05-23","19:48:00",3,"KS",20,0,1,0,0,0,0,39.43,-96.96,39.43,-96.96,0,0,0,0,0,161,0,0,0
643600,2019,5,23,"2019-05-23","19:49:00",3,"NE",31,0,1,0,0,0,0,40.38,-96.73,40.38,-96.73,0,0,0,0,0,67,0,0,0
643601,2019,5,23,"2019-05-23","19:50:00",3,"PA",42,0,1,0,0,0,0,40.3479,-77.285,40.3479,-77.285,0,0,0,0,0,99,0,0,0
643602,2019,5,23,"2019-05-23","19:55:00",3,"TX",48,0,1,0,0,0,0,33.73,-102.33,33.73,-102.33,0,0,0,0,0,219,0,0,0
643603,2019,5,23,"2019-05-23","20:02:00",3,"KS",20,0,1,0,0,0,0,39.47,-100.74,39.47,-100.74,0,0,0,0,0,193,0,0,0
643604,2019,5,23,"2019-05-23","20:13:00",3,"PA",42,0,0.88,0,0,0,0,40.4177,-76.5795,40.4177,-76.5795,0,0,0,0,0,75,0,0,0
643605,2019,5,23,"2019-05-23","20:15:00",3,"TX",48,0,1.75,0,0,0,0,33.83,-101.728,33.83,-101.728,0,0,0,0,0,189,0,0,0
643606,2019,5,23,"2019-05-23","20:34:00",3,"NE",31,0,1.25,0,0,0,0,41.15,-100.72,41.15,-100.72,0,0,0,0,0,111,0,0,0
643607,2019,5,23,"2019-05-23","20:35:00",3,"PA",42,0,1,0,0,0,0,39.86,-78.15,39.86,-78.15,0,0,0,0,0,57,0,0,0
643608,2019,5,23,"2019-05-23","20:57:00",3,"TX",48,0,2.25,0,0,0,0,33.68,-101.98,33.68,-101.98,0,0,0,0,0,303,0,0,0
643609,2019,5,23,"2019-05-23","21:24:00",3,"TX",48,0,2,0,0,0,0,33.83,-101.85,33.83,-101.85,0,0,0,0,0,189,0,0,0
643610,2019,5,23,"2019-05-23","21:44:00",3,"TX",48,0,1,0,0,0,0,35.65,-100.68,35.65,-100.68,0,0,0,0,0,393,0,0,0
643611,2019,5,23,"2019-05-23","22:02:00",3,"TX",48,0,2.5,0,0,0,0,33.9935,-101.4626,33.9935,-101.4626,0,0,0,0,0,153,0,0,0
643612,2019,5,23,"2019-05-23","22:14:00",3,"KS",20,0,1,0,0,0,0,37.78,-100.05,37.78,-100.05,0,0,0,0,0,57,0,0,0
643613,2019,5,23,"2019-05-23","22:30:00",3,"TX",48,0,1,0,0,0,0,36.01,-100.26,36.01,-100.26,0,0,0,0,0,211,0,0,0
643614,2019,5,24,"2019-05-24","12:28:00",3,"IL",17,0,1,0,0,0,0,40.4,-90.15,40.4,-90.15,0,0,0,0,0,57,0,0,0
643615,2019,5,24,"2019-05-24","12:42:00",3,"KS",20,0,1,0,0,0,0,37.51,-97.42,37.51,-97.42,0,0,0,0,0,173,0,0,0
643616,2019,5,24,"2019-05-24","12:49:00",3,"IL",17,0,1,0,0,0,0,40.48,-90.05,40.48,-90.05,0,0,0,0,0,57,0,0,0
643617,2019,5,24,"2019-05-24","12:50:00",3,"KS",20,0,1,0,0,0,0,37.61,-97.39,37.61,-97.39,0,0,0,0,0,173,0,0,0
643618,2019,5,24,"2019-05-24","12:55:00",3,"KS",20,0,1,0,0,0,0,37.63,-97.38,37.63,-97.38,0,0,0,0,0,173,0,0,0
643619,2019,5,24,"2019-05-24","12:59:00",3,"TX",48,0,1.75,0,0,0,0,33.4276,-102.02,33.5902,-101.9377,0,0,0,0,0,303,0,0,0
643620,2019,5,24,"2019-05-24","13:00:00",3,"KS",20,0,1,0,0,0,0,37.68,-97.36,37.68,-97.36,0,0,0,0,0,173,0,0,0
643621,2019,5,24,"2019-05-24","13:07:00",3,"KS",20,0,1,0,0,0,0,37.67,-97.32,37.67,-97.32,0,0,0,0,0,173,0,0,0
643622,2019,5,24,"2019-05-24","13:33:00",3,"IL",17,0,1,0,0,0,0,40.42,-89.42,40.42,-89.42,0,0,0,0,0,179,0,0,0
643623,2019,5,24,"2019-05-24","13:35:00",3,"IL",17,0,1,0,0,0,0,40.53,-89.35,40.53,-89.35,0,0,0,0,0,179,0,0,0
643624,2019,5,24,"2019-05-24","13:44:00",3,"IL",17,0,1.75,0,0,0,0,40.42,-89.382,40.42,-89.382,0,0,0,0,0,179,0,0,0
643625,2019,5,24,"2019-05-24","13:44:00",3,"IL",17,0,0.75,0,0,0,0,40.42,-89.42,40.42,-89.42,0,0,0,0,0,179,0,0,0
643626,2019,5,24,"2019-05-24","13:45:00",3,"IL",17,0,1,0,0,0,0,40.42,-89.458,40.42,-89.458,0,0,0,0,0,179,0,0,0
643627,2019,5,24,"2019-05-24","13:46:00",3,"IL",17,0,1,0,0,0,0,40.43,-89.32,40.43,-89.32,0,0,0,0,0,179,0,0,0
643628,2019,5,24,"2019-05-24","13:59:00",3,"TX",48,0,1.5,0,0,0,0,33.8879,-101.219,33.8879,-101.219,0,0,0,0,0,153,0,0,0
643629,2019,5,24,"2019-05-24","14:08:00",3,"TX",48,0,1.75,0,0,0,0,33.78,-101.52,33.78,-101.52,0,0,0,0,0,107,0,0,0
643630,2019,5,24,"2019-05-24","14:10:00",3,"OK",40,0,1.79,0,0,0,0,35.63,-99.9,35.63,-99.9,0,0,0,0,0,129,0,0,0
643631,2019,5,24,"2019-05-24","14:18:00",3,"TX",48,0,0.88,0,0,0,0,33.2565,-101.595,33.2565,-101.595,0,0,0,0,0,305,0,0,0
643632,2019,5,24,"2019-05-24","14:23:00",3,"TX",48,0,1,0,0,0,0,33.3376,-101.539,33.3376,-101.539,0,0,0,0,0,305,0,0,0
643633,2019,5,24,"2019-05-24","14:29:00",3,"KS",20,0,0.88,0,0,0,0,38.57,-96.17,38.57,-96.17,0,0,0,0,0,111,0,0,0
643634,2019,5,24,"2019-05-24","14:43:00",3,"KS",20,0,1,0,0,0,0,37.17,-98.04,37.17,-98.04,0,0,0,0,0,77,0,0,0
643635,2019,5,24,"2019-05-24","14:57:00",3,"TX",48,0,2,0,0,0,0,30.8866,-102.314,30.8866,-102.314,0,0,0,0,0,371,0,0,0
643636,2019,5,24,"2019-05-24","15:03:00",3,"TX",48,0,1,0,0,0,0,34.02,-100.82,34.02,-100.82,0,0,0,0,0,345,0,0,0
643637,2019,5,24,"2019-05-24","15:10:00",3,"TX",48,0,1,0,0,500,0,30.8865,-102.314,30.8865,-102.314,0,0,0,0,0,371,0,0,0
643638,2019,5,24,"2019-05-24","15:18:00",3,"OK",40,0,0.75,0,0,0,0,36.27,-98.48,36.27,-98.48,0,0,0,0,0,93,0,0,0
643639,2019,5,24,"2019-05-24","15:19:00",3,"TX",48,0,0.75,0,0,0,0,33.5852,-101.8781,33.5852,-101.8781,0,0,0,0,0,303,0,0,0
643640,2019,5,24,"2019-05-24","15:31:00",3,"TX",48,0,0.88,0,0,0,0,33.57,-101.93,33.57,-101.93,0,0,0,0,0,303,0,0,0
643641,2019,5,24,"2019-05-24","15:32:00",3,"OK",40,0,1,0,0,0,0,36.53,-99.52,36.53,-99.52,0,0,0,0,0,153,0,0,0
643642,2019,5,24,"2019-05-24","15:40:00",3,"KS",20,0,1,0,0,0,0,37.69,-96.8,37.69,-96.8,0,0,0,0,0,15,0,0,0
643643,2019,5,24,"2019-05-24","15:47:00",3,"TX",48,0,1.75,0,0,0,0,33.5021,-102.0088,33.5194,-102.0088,0,0,0,0,0,303,0,0,0
643644,2019,5,24,"2019-05-24","15:58:00",3,"TX",48,0,1.25,0,0,0,0,33.5924,-101.9225,33.5924,-101.9225,0,0,0,0,0,303,0,0,0
643645,2019,5,24,"2019-05-24","16:10:00",3,"OK",40,0,1.25,0,0,0,0,36.45,-98.24,36.45,-98.24,0,0,0,0,0,93,0,0,0
643646,2019,5,24,"2019-05-24","16:39:00",3,"TX",48,0,1,0,0,0,0,33.68,-101.38,33.68,-101.38,0,0,0,0,0,107,0,0,0
643647,2019,5,24,"2019-05-24","16:51:00",3,"KS",20,0,0.88,0,0,0,0,39.41,-95.68,39.41,-95.68,0,0,0,0,0,85,0,0,0
643648,2019,5,24,"2019-05-24","17:10:00",3,"ND",38,0,1,0,0,0,0,47.18,-98.03,47.18,-98.03,0,0,0,0,0,3,0,0,0
643649,2019,5,24,"2019-05-24","17:12:00",3,"ND",38,0,1.5,0,0,0,0,47.32,-97.93,47.32,-97.93,0,0,0,0,0,91,0,0,0
643650,2019,5,24,"2019-05-24","17:15:00",3,"OK",40,0,1,0,0,0,0,36.4,-97.88,36.4,-97.88,0,0,0,0,0,47,0,0,0
643651,2019,5,24,"2019-05-24","17:19:00",3,"TX",48,0,1,0,0,0,0,34.3,-99.67,34.3,-99.67,0,0,0,0,0,197,0,0,0
643652,2019,5,24,"2019-05-24","17:20:00",3,"TX",48,0,1.75,0,0,0,0,30.873,-102.1046,30.873,-102.1046,0,0,0,0,0,371,0,0,0
643653,2019,5,24,"2019-05-24","17:25:00",3,"TX",48,0,2.75,0,0,0,0,34.27,-99.68,34.27,-99.68,0,0,0,0,0,197,0,0,0
643654,2019,5,24,"2019-05-24","17:31:00",3,"ND",38,0,1,0,0,0,0,47.31,-97.72,47.31,-97.72,0,0,0,0,0,91,0,0,0
643655,2019,5,24,"2019-05-24","18:00:00",3,"KS",20,0,1,0,0,0,0,39.85,-95.53,39.85,-95.53,0,0,0,0,0,13,0,0,0
643656,2019,5,24,"2019-05-24","18:15:00",3,"TX",48,0,1.75,0,0,0,0,33.644,-101.9394,33.644,-101.9394,0,0,0,0,0,303,0,0,0
643657,2019,5,24,"2019-05-24","18:19:00",3,"TX",48,0,1.5,0,0,0,0,34.2816,-99.2907,34.2816,-99.2907,0,0,0,0,0,487,0,0,0
643658,2019,5,24,"2019-05-24","19:15:00",3,"MN",27,0,1.5,0,0,0,0,47.4,-96.28,47.4,-96.28,0,0,0,0,0,107,0,0,0
643659,2019,5,24,"2019-05-24","19:15:00",3,"IL",17,0,0.88,0,0,0,0,40.95,-90.3,40.95,-90.3,0,0,0,0,0,95,0,0,0
643660,2019,5,24,"2019-05-24","19:27:00",3,"TX",48,0,1,0,0,0,0,33.8102,-101.8365,33.8102,-101.8365,0,0,0,0,0,303,0,0,0
643661,2019,5,24,"2019-05-24","19:58:00",3,"MN",27,0,1,0,0,0,0,47.56,-95.72,47.56,-95.72,0,0,0,0,0,119,0,0,0
643662,2019,5,24,"2019-05-24","20:52:00",3,"CA",6,0,1.75,0,0,0,0,40.68,-122.35,40.68,-122.35,0,0,0,0,0,89,0,0,0
643663,2019,5,24,"2019-05-24","21:05:00",3,"CA",6,0,2.5,0,0,0,0,40.57,-122.33,40.57,-122.33,0,0,0,0,0,89,0,0,0
643664,2019,5,24,"2019-05-24","21:05:00",3,"CA",6,0,3,0,0,7500,0,40.57,-122.33,40.57,-122.33,0,0,0,0,0,89,0,0,0
643665,2019,5,24,"2019-05-24","21:10:00",3,"CA",6,0,1.75,0,0,0,0,40.56,-122.32,40.56,-122.32,0,0,0,0,0,89,0,0,0
643666,2019,5,24,"2019-05-24","21:12:00",3,"CA",6,0,1,0,0,0,0,40.56,-122.35,40.56,-122.35,0,0,0,0,0,89,0,0,0
643667,2019,5,24,"2019-05-24","21:13:00",3,"CA",6,0,1.5,0,0,0,0,40.56,-122.34,40.56,-122.34,0,0,0,0,0,89,0,0,0
643668,2019,5,25,"2019-05-25","01:25:00",3,"MI",26,0,0.75,0,0,0,0,44.7394,-85.7413,44.7394,-85.7413,0,0,0,0,0,55,0,0,0
643669,2019,5,25,"2019-05-25","01:43:00",3,"MI",26,0,1.25,0,0,0,0,44.7289,-85.6402,44.75,-85.63,0,0,0,0,0,55,0,0,0
643670,2019,5,25,"2019-05-25","12:12:00",3,"WV",54,0,1,0,0,0,0,39.37,-80.2,39.37,-80.2,0,0,0,0,0,91,0,0,0
643671,2019,5,25,"2019-05-25","12:38:00",3,"NM",35,0,0.88,0,0,0,0,34.41,-103.19,34.41,-103.19,0,0,0,0,0,9,0,0,0
643672,2019,5,25,"2019-05-25","12:38:00",3,"NM",35,0,1,0,0,0,0,34.41,-103.22,34.41,-103.22,0,0,0,0,0,9,0,0,0
