"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4"
663542,2021,10,12,"2021-10-12","17:02:00",3,"CO",8,0,1,0,0,0,0,40.63,-103.21,40.63,-103.21,0,0,0,0,0,75,0,0,0
663543,2021,10,12,"2021-10-12","17:15:00",3,"NE",31,0,1.5,0,0,0,0,41.26,-102.89,41.26,-102.89,0,0,0,0,0,33,0,0,0
663544,2021,10,12,"2021-10-12","17:23:00",3,"NE",31,0,0.88,0,0,0,0,41.3,-102.9,41.3,-102.9,0,0,0,0,0,33,0,0,0
663545,2021,10,12,"2021-10-12","18:00:00",3,"KS",20,0,1,0,0,0,0,38.8579,-101.9641,38.8579,-101.9641,0,0,0,0,0,199,0,0,0
663546,2021,10,12,"2021-10-12","18:25:00",3,"KS",20,0,1,0,0,0,0,38.7851,-101.7421,38.7851,-101.7421,0,0,0,0,0,199,0,0,0
663547,2021,10,12,"2021-10-12","19:00:00",3,"KS",20,0,1.25,0,0,0,0,37.75,-101.94,37.75,-101.94,0,0,0,0,0,75,0,0,0
663548,2021,10,12,"2021-10-12","19:21:00",3,"OK",40,0,1.75,0,0,0,0,34.58,-98.95,34.58,-98.95,0,0,0,0,0,141,0,0,0
663549,2021,10,12,"2021-10-12","19:40:00",3,"KS",20,0,1,0,0,0,0,37.14,-101.36,37.14,-101.36,0,0,0,0,0,189,0,0,0
663550,2021,10,12,"2021-10-12","19:49:00",3,"OK",40,0,1,0,0,0,0,36.86,-101.49,36.86,-101.49,0,0,0,0,0,139,0,0,0
663551,2021,10,12,"2021-10-12","20:14:00",3,"OK",40,0,1.75,0,0,0,0,36.67,-101.36,36.67,-101.36,0,0,0,0,0,139,0,0,0
663552,2021,10,12,"2021-10-12","20:57:00",3,"KS",20,0,1.25,0,0,0,0,37.62,-100.38,37.62,-100.38,0,0,0,0,0,69,0,0,0
663553,2021,10,12,"2021-10-12","22:11:00",3,"TX",48,0,1,0,0,0,0,35.28,-101.42,35.28,-101.42,0,0,0,0,0,65,0,0,0
663554,2021,10,12,"2021-10-12","22:56:00",3,"TX",48,0,1.75,0,0,0,0,35.42,-100.98,35.42,-100.98,0,0,0,0,0,179,0,0,0
663555,2021,10,12,"2021-10-12","23:03:00",3,"TX",48,0,1,0,0,0,0,35.44,-100.81,35.44,-100.81,0,0,0,0,0,179,0,0,0
663556,2021,10,12,"2021-10-12","23:36:00",3,"TX",48,0,1.25,0,0,0,0,36.12,-100.03,36.12,-100.03,0,0,0,0,0,295,0,0,0
663557,2021,10,14,"2021-10-14","23:00:00",3,"OK",40,0,1,0,0,0,0,35.38,-97.74,35.38,-97.74,0,0,0,0,0,17,0,0,0
663558,2021,10,14,"2021-10-14","23:03:00",3,"OK",40,0,1.25,0,0,0,0,35.39,-97.72,35.39,-97.72,0,0,0,0,0,17,0,0,0
663559,2021,10,14,"2021-10-14","23:05:00",3,"OK",40,0,2,0,0,5000,0,35.39,-97.7,35.39,-97.7,0,0,0,0,0,17,0,0,0
663560,2021,10,14,"2021-10-14","23:20:00",3,"OK",40,0,1.75,0,0,0,0,35.39,-97.55,35.39,-97.55,0,0,0,0,0,109,0,0,0
663561,2021,10,14,"2021-10-14","23:26:00",3,"OK",40,0,1.75,0,0,0,0,35.4,-97.48,35.4,-97.48,0,0,0,0,0,109,0,0,0
663562,2021,10,14,"2021-10-14","23:29:00",3,"OK",40,0,1.75,0,0,0,0,35.39,-97.44,35.39,-97.44,0,0,0,0,0,109,0,0,0
663563,2021,10,15,"2021-10-15","00:18:00",3,"OK",40,0,1.25,0,0,0,0,35.5,-96.89,35.5,-96.89,0,0,0,0,0,81,0,0,0
663564,2021,10,15,"2021-10-15","12:00:00",3,"AR",5,0,1,0,0,0,0,35.03,-93.22,35.03,-93.22,0,0,0,0,0,149,0,0,0
663565,2021,10,15,"2021-10-15","12:37:00",3,"AR",5,0,1.25,0,0,0,0,35.08,-92.77,35.08,-92.77,0,0,0,0,0,29,0,0,0
663566,2021,10,15,"2021-10-15","12:41:00",3,"AR",5,0,0.88,0,0,0,0,35.14,-92.89,35.14,-92.89,0,0,0,0,0,29,0,0,0
663567,2021,10,15,"2021-10-15","14:32:00",3,"AR",5,0,0.88,0,0,0,0,35,-91.98,35,-91.98,0,0,0,0,0,85,0,0,0
663568,2021,10,20,"2021-10-20","07:20:00",3,"SD",46,0,0.75,0,0,0,0,42.69,-96.68,42.69,-96.68,0,0,0,0,0,127,0,0,0
663569,2021,10,20,"2021-10-20","08:17:00",3,"IA",19,0,0.88,0,0,0,0,42.8,-96.17,42.8,-96.17,0,0,0,0,0,149,0,0,0
663570,2021,10,20,"2021-10-20","12:40:00",3,"WI",55,0,0.75,0,0,0,0,44.22,-91.83,44.22,-91.83,0,0,0,0,0,11,0,0,0
663571,2021,10,23,"2021-10-23","14:32:00",3,"AR",5,0,1,0,0,0,0,36.37,-92.28,36.37,-92.28,0,0,0,0,0,5,0,0,0
663572,2021,10,23,"2021-10-23","14:43:00",3,"AR",5,0,1,0,0,0,0,36.38,-92.36,36.38,-92.36,0,0,0,0,0,5,0,0,0
663573,2021,10,23,"2021-10-23","23:54:00",3,"KS",20,0,0.88,0,0,0,0,39.46,-95.74,39.46,-95.74,0,0,0,0,0,85,0,0,0
663574,2021,10,24,"2021-10-24","14:25:00",3,"IL",17,0,0.88,0,0,0,0,40.44,-90.67,40.44,-90.67,0,0,0,0,0,109,0,0,0
663575,2021,10,24,"2021-10-24","15:02:00",3,"MO",29,0,1.5,0,0,0,0,39.76,-93.8,39.76,-93.8,0,0,0,0,0,25,0,0,0
663576,2021,10,24,"2021-10-24","17:25:00",3,"IL",17,0,1.75,0,0,0,0,39.85,-90.2,39.85,-90.2,0,0,0,0,0,137,0,0,0
663577,2021,10,24,"2021-10-24","17:45:00",3,"IL",17,0,1,0,0,0,0,39.9995,-89.8233,39.9995,-89.8233,0,0,0,0,0,129,0,0,0
663578,2021,10,24,"2021-10-24","18:18:00",3,"MO",29,0,0.88,0,0,0,0,37.26,-93,37.26,-93,0,0,0,0,0,225,0,0,0
663579,2021,10,24,"2021-10-24","18:48:00",3,"MO",29,0,0.88,0,0,0,0,37.35,-92.59,37.35,-92.59,0,0,0,0,0,229,0,0,0
663580,2021,10,24,"2021-10-24","19:31:00",3,"AR",5,0,1,0,0,0,0,36.46,-93.19,36.46,-93.19,0,0,0,0,0,9,0,0,0
663581,2021,10,24,"2021-10-24","20:58:00",3,"MO",29,0,0.88,0,0,0,0,36.54,-91.99,36.54,-91.99,0,0,0,0,0,91,0,0,0
663582,2021,10,24,"2021-10-24","21:00:00",3,"MO",29,0,0.75,0,0,0,0,37.7601,-89.849,37.7601,-89.849,0,0,0,0,0,157,0,0,0
663583,2021,10,26,"2021-10-26","18:40:00",3,"NE",31,0,0.88,0,0,0,0,40.13,-100.53,40.13,-100.53,0,0,0,0,0,145,0,0,0
663584,2021,10,26,"2021-10-26","18:45:00",3,"KS",20,0,0.88,0,0,0,0,39.654,-100.363,39.654,-100.363,0,0,0,0,0,39,0,0,0
663585,2021,10,26,"2021-10-26","19:02:00",3,"KS",20,0,0.88,0,0,0,0,39.4228,-100.3269,39.4228,-100.3269,0,0,0,0,0,179,0,0,0
663586,2021,10,26,"2021-10-26","19:05:00",3,"KS",20,0,0.75,0,0,0,0,39.3463,-100.2554,39.3463,-100.2554,0,0,0,0,0,179,0,0,0
663587,2021,10,26,"2021-10-26","19:12:00",3,"TX",48,0,1.5,0,0,0,0,33.1644,-100.8939,33.1644,-100.8939,0,0,0,0,0,263,0,0,0
663588,2021,10,26,"2021-10-26","19:15:00",3,"KS",20,0,0.88,0,0,0,0,39.3931,-100.1144,39.3931,-100.1144,0,0,0,0,0,65,0,0,0
663589,2021,10,26,"2021-10-26","19:17:00",3,"OK",40,0,1,0,0,0,0,35.7,-99.77,35.7,-99.77,0,0,0,0,0,129,0,0,0
663590,2021,10,26,"2021-10-26","20:12:00",3,"KS",20,0,1,0,0,0,0,37.89,-99.57,37.89,-99.57,0,0,0,0,0,57,0,0,0
663591,2021,10,26,"2021-10-26","20:23:00",3,"OK",40,0,1,0,0,0,0,36.15,-99.28,36.15,-99.28,0,0,0,0,0,43,0,0,0
663475,2021,10,1,"2021-10-01","12:00:00",3,"NM",35,0,0.5,0,0,50000,75000,33.99,-106.89,33.99,-106.89,0,0,0,0,0,53,0,0,0
663476,2021,10,1,"2021-10-01","15:40:00",3,"NM",35,0,1,0,0,0,0,32.9024,-104.4,32.9024,-104.4,0,0,0,0,0,15,0,0,0
663477,2021,10,1,"2021-10-01","15:44:00",3,"NM",35,0,1.5,0,0,5000,0,32.8701,-104.3802,32.8701,-104.3802,0,0,0,0,0,15,0,0,0
663478,2021,10,1,"2021-10-01","16:50:00",3,"TX",48,0,1,0,0,0,0,34.87,-102.4,34.87,-102.4,0,0,0,0,0,117,0,0,0
663479,2021,10,4,"2021-10-04","16:44:00",3,"AL",1,0,0.75,0,0,0,0,33.31,-86.82,33.31,-86.82,0,0,0,0,0,117,0,0,0
663480,2021,10,4,"2021-10-04","17:09:00",3,"AL",1,0,0.88,0,0,0,0,33.35,-86.87,33.35,-86.87,0,0,0,0,0,73,0,0,0
663481,2021,10,5,"2021-10-05","12:47:00",3,"MS",28,0,1,0,0,0,0,32.32,-90.23,32.28,-90.21,0,0,0,0,0,49,0,0,0
663482,2021,10,5,"2021-10-05","13:00:00",3,"AZ",4,0,0.88,0,0,0,0,33.42,-111.74,33.42,-111.74,0,0,0,0,0,13,0,0,0
663483,2021,10,5,"2021-10-05","13:00:00",3,"AZ",4,0,0.88,0,0,0,0,33.4373,-111.7364,33.4373,-111.7364,0,0,0,0,0,13,0,0,0
663484,2021,10,5,"2021-10-05","14:05:00",3,"MS",28,0,1.75,0,0,10000,0,33.58,-90.06,33.58,-90.06,0,0,0,0,0,15,0,0,0
663485,2021,10,5,"2021-10-05","14:14:00",3,"MS",28,0,0.88,0,0,0,0,31.93,-90.4,31.93,-90.4,0,0,0,0,0,29,0,0,0
663486,2021,10,5,"2021-10-05","14:35:00",3,"MS",28,0,1,0,0,0,0,31.94,-90.4,31.93,-90.39,0,0,0,0,0,29,0,0,0
663487,2021,10,5,"2021-10-05","15:43:00",3,"MS",28,0,1,0,0,0,0,33.23,-90.78,33.23,-90.78,0,0,0,0,0,151,0,0,0
663488,2021,10,5,"2021-10-05","17:00:00",3,"MS",28,0,1,0,0,0,0,32.98,-89.11,32.99,-89.06,0,0,0,0,0,159,0,0,0
663489,2021,10,5,"2021-10-05","17:13:00",3,"AZ",4,0,1,0,0,0,0,32.89,-112.72,32.89,-112.72,0,0,0,0,0,13,0,0,0
663490,2021,10,5,"2021-10-05","17:20:00",3,"MS",28,0,1.25,0,0,10000,0,33.1,-89.02,33.1,-89.02,0,0,0,0,0,159,0,0,0
663491,2021,10,5,"2021-10-05","17:40:00",3,"MS",28,0,1,0,0,0,0,33.11,-88.93,33.11,-88.93,0,0,0,0,0,159,0,0,0
663492,2021,10,5,"2021-10-05","18:13:00",3,"AZ",4,0,1.75,0,0,0,0,33.22,-112.38,33.22,-112.38,0,0,0,0,0,13,0,0,0
663493,2021,10,5,"2021-10-05","18:15:00",3,"AZ",4,0,0.75,0,0,0,0,31.8,-109.0973,31.8,-109.0973,0,0,0,0,0,3,0,0,0
663494,2021,10,5,"2021-10-05","18:25:00",3,"AZ",4,0,1,0,0,0,0,34.56,-109.73,34.6391,-109.7272,0,0,0,0,0,1,0,0,0
663495,2021,10,5,"2021-10-05","18:46:00",3,"AZ",4,0,1,0,0,0,0,33.31,-112.15,33.31,-112.15,0,0,0,0,0,13,0,0,0
663496,2021,10,5,"2021-10-05","18:58:00",3,"AZ",4,0,0.88,0,0,0,0,33.36,-112.1,33.36,-112.1,0,0,0,0,0,13,0,0,0
663497,2021,10,5,"2021-10-05","19:02:00",3,"AZ",4,0,1,0,0,0,0,33.38,-112.03,33.38,-112.03,0,0,0,0,0,13,0,0,0
663498,2021,10,5,"2021-10-05","19:03:00",3,"AZ",4,0,1.25,0,0,0,0,33.3938,-112.0379,33.3938,-112.0379,0,0,0,0,0,13,0,0,0
663499,2021,10,5,"2021-10-05","19:04:00",3,"AZ",4,0,1,0,0,0,0,33.41,-112.03,33.41,-112.03,0,0,0,0,0,13,0,0,0
663500,2021,10,5,"2021-10-05","19:04:00",3,"AZ",4,0,1.5,0,0,0,0,33.39,-112.02,33.39,-112.02,0,0,0,0,0,13,0,0,0
663501,2021,10,5,"2021-10-05","19:05:00",3,"AZ",4,0,1.25,0,0,0,0,33.41,-112.03,33.41,-112.03,0,0,0,0,0,13,0,0,0
663502,2021,10,5,"2021-10-05","19:06:00",3,"AZ",4,0,0.75,0,0,0,0,33.4336,-112,33.4336,-112,0,0,0,0,0,13,0,0,0
663503,2021,10,5,"2021-10-05","19:12:00",3,"AZ",4,0,0.88,0,0,0,0,33.41,-111.98,33.41,-111.98,0,0,0,0,0,13,0,0,0
663504,2021,10,5,"2021-10-05","19:42:00",3,"AZ",4,0,0.75,0,0,0,0,33.6,-111.85,33.6,-111.85,0,0,0,0,0,13,0,0,0
663505,2021,10,5,"2021-10-05","19:42:00",3,"AZ",4,0,0.75,0,0,0,0,33.59,-111.84,33.59,-111.84,0,0,0,0,0,13,0,0,0
663506,2021,10,6,"2021-10-06","18:23:00",3,"TN",47,0,0.75,0,0,0,0,35.9975,-87.4107,35.9975,-87.4107,0,0,0,0,0,43,0,0,0
663507,2021,10,6,"2021-10-06","18:25:00",3,"TN",47,0,1,0,0,0,0,35.9982,-87.4079,35.9982,-87.4079,0,0,0,0,0,43,0,0,0
663508,2021,10,7,"2021-10-07","14:00:00",3,"IL",17,0,1,0,0,0,0,39.47,-89.04,39.47,-89.04,0,0,0,0,0,21,0,0,0
663509,2021,10,7,"2021-10-07","15:45:00",3,"IL",17,0,1,0,0,0,0,40.7267,-89.6146,40.7267,-89.6146,0,0,0,0,0,143,0,0,0
663510,2021,10,7,"2021-10-07","15:47:00",3,"IL",17,0,0.75,0,0,0,0,40.6,-89.48,40.6,-89.48,0,0,0,0,0,179,0,0,0
663511,2021,10,8,"2021-10-08","12:00:00",3,"OH",39,0,1,0,0,0,0,41.3735,-82.9405,41.3735,-82.9405,0,0,0,0,0,143,0,0,0
663512,2021,10,8,"2021-10-08","14:47:00",3,"OH",39,0,1,0,0,0,0,41.4597,-82.1795,41.4597,-82.1795,0,0,0,0,0,93,0,0,0
663513,2021,10,8,"2021-10-08","19:52:00",3,"OH",39,0,1,0,0,0,0,41.3278,-83.1314,41.3278,-83.1314,0,0,0,0,0,143,0,0,0
663514,2021,10,8,"2021-10-08","19:57:00",3,"OH",39,0,1,0,0,0,0,41.35,-83.12,41.35,-83.12,0,0,0,0,0,143,0,0,0
663515,2021,10,9,"2021-10-09","14:31:00",3,"SD",46,0,1.25,0,0,0,0,43.93,-98.91,43.93,-98.91,0,0,0,0,0,15,0,0,0
663516,2021,10,9,"2021-10-09","14:46:00",3,"SD",46,0,1,0,0,0,0,43.96,-98.74,43.96,-98.74,0,0,0,0,0,73,0,0,0
663517,2021,10,9,"2021-10-09","14:49:00",3,"SD",46,0,1.75,0,0,0,60000,43.96,-98.74,43.96,-98.74,0,0,0,0,0,73,0,0,0
663518,2021,10,9,"2021-10-09","14:51:00",3,"SD",46,0,1,0,0,0,0,43.98,-98.74,43.98,-98.74,0,0,0,0,0,73,0,0,0
663519,2021,10,9,"2021-10-09","14:56:00",3,"SD",46,0,1.75,0,0,0,0,43.98,-98.74,43.98,-98.74,0,0,0,0,0,73,0,0,0
663520,2021,10,9,"2021-10-09","15:30:00",3,"SD",46,0,1,0,0,0,0,44.14,-98.37,44.14,-98.37,0,0,0,0,0,73,0,0,0
663521,2021,10,9,"2021-10-09","17:28:00",3,"SD",46,0,1,0,0,0,0,44.66,-97.29,44.66,-97.29,0,0,0,0,0,57,0,0,0
663522,2021,10,9,"2021-10-09","17:38:00",3,"SD",46,0,1,0,0,0,0,44.73,-97.2,44.73,-97.2,0,0,0,0,0,57,0,0,0
663592,2021,11,10,"2021-11-10","10:49:00",3,"KS",20,0,1,0,0,0,0,37.72,-97.44,37.72,-97.44,0,0,0,0,0,173,0,0,0
663593,2021,11,10,"2021-11-10","16:35:00",3,"OK",40,0,1.75,0,0,0,0,35.84,-97.75,35.84,-97.75,0,0,0,0,0,73,0,0,0
663594,2021,11,10,"2021-11-10","17:02:00",3,"OK",40,0,1.25,0,0,0,0,35.79,-97.67,35.79,-97.67,0,0,0,0,0,83,0,0,0
663595,2021,11,10,"2021-11-10","17:05:00",3,"OK",40,0,1.75,0,0,0,0,35.73,-97.69,35.73,-97.69,0,0,0,0,0,73,0,0,0
663596,2021,11,10,"2021-11-10","17:07:00",3,"TX",48,0,1.5,0,0,0,0,34.09,-98.92,34.09,-98.92,0,0,0,0,0,485,0,0,0
663597,2021,11,10,"2021-11-10","17:10:00",3,"TX",48,0,2,0,0,0,0,34.09,-98.92,34.09,-98.92,0,0,0,0,0,485,0,0,0
663598,2021,11,10,"2021-11-10","17:33:00",3,"OK",40,0,1,0,0,0,0,35.72,-97.53,35.72,-97.53,0,0,0,0,0,109,0,0,0
663599,2021,11,10,"2021-11-10","17:38:00",3,"OK",40,0,1.5,0,0,0,0,35.84,-97.37,35.84,-97.37,0,0,0,0,0,83,0,0,0
663600,2021,11,10,"2021-11-10","17:45:00",3,"OK",40,0,1,0,0,0,0,35.65,-97.48,35.65,-97.48,0,0,0,0,0,109,0,0,0
663601,2021,11,10,"2021-11-10","17:50:00",3,"TX",48,0,1,0,0,0,0,33.95,-98.67,33.95,-98.67,0,0,0,0,0,485,0,0,0
663602,2021,11,10,"2021-11-10","17:53:00",3,"OK",40,0,1,0,0,0,0,34.74,-97.96,34.74,-97.96,0,0,0,0,0,51,0,0,0
663603,2021,11,10,"2021-11-10","18:02:00",3,"OK",40,0,1,0,0,0,0,35.92,-96.98,35.92,-96.98,0,0,0,0,0,81,0,0,0
663604,2021,11,10,"2021-11-10","18:05:00",3,"OK",40,0,1,0,0,0,0,35.6,-97.43,35.6,-97.43,0,0,0,0,0,109,0,0,0
663605,2021,11,10,"2021-11-10","18:11:00",3,"TX",48,0,1,0,0,0,0,33.91,-98.49,33.91,-98.49,0,0,0,0,0,485,0,0,0
663606,2021,11,10,"2021-11-10","18:15:00",3,"OK",40,0,1,0,0,0,0,35.89,-97.02,35.89,-97.02,0,0,0,0,0,81,0,0,0
663607,2021,11,10,"2021-11-10","18:19:00",3,"TX",48,0,1.75,0,0,0,0,33.89,-98.54,33.89,-98.54,0,0,0,0,0,485,0,0,0
663608,2021,11,10,"2021-11-10","18:20:00",3,"TX",48,0,1,0,0,0,0,33.91,-98.51,33.91,-98.51,0,0,0,0,0,485,0,0,0
663609,2021,11,10,"2021-11-10","18:23:00",3,"OK",40,0,1,0,0,0,0,34.66,-97.78,34.66,-97.78,0,0,0,0,0,137,0,0,0
663610,2021,11,10,"2021-11-10","18:25:00",3,"OK",40,0,1,0,0,0,0,35.86,-97.02,35.86,-97.02,0,0,0,0,0,81,0,0,0
663611,2021,11,10,"2021-11-10","18:35:00",3,"TX",48,0,1,0,0,0,0,33.77,-98.55,33.77,-98.55,0,0,0,0,0,9,0,0,0
663612,2021,11,10,"2021-11-10","18:40:00",3,"KS",20,0,0.88,0,0,0,0,37.04,-95.86,37.04,-95.86,0,0,0,0,0,125,0,0,0
663613,2021,11,10,"2021-11-10","18:44:00",3,"OK",40,0,1,0,0,0,0,35.57,-97.21,35.57,-97.21,0,0,0,0,0,109,0,0,0
663614,2021,11,10,"2021-11-10","18:51:00",3,"OK",40,0,1,0,0,0,0,36.81,-97.52,36.81,-97.52,0,0,0,0,0,53,0,0,0
663615,2021,11,10,"2021-11-10","18:59:00",3,"OK",40,0,1,0,0,0,0,35.5412,-97.1645,35.5412,-97.1645,0,0,0,0,0,109,0,0,0
663616,2021,11,10,"2021-11-10","19:02:00",3,"TX",48,0,1,0,0,0,0,33.56,-97.35,33.56,-97.35,0,0,0,0,0,97,0,0,0
663617,2021,11,10,"2021-11-10","19:04:00",3,"TX",48,0,1,0,0,0,0,33.6,-97.11,33.6,-97.11,0,0,0,0,0,97,0,0,0
663618,2021,11,10,"2021-11-10","19:12:00",3,"TX",48,0,1,0,0,0,0,33.56,-98.14,33.56,-98.14,0,0,0,0,0,77,0,0,0
663619,2021,11,10,"2021-11-10","19:24:00",3,"TX",48,0,1.75,0,0,0,0,33.51,-97.19,33.51,-97.19,0,0,0,0,0,97,0,0,0
663620,2021,11,10,"2021-11-10","19:25:00",3,"TX",48,0,1,0,0,0,0,33.51,-97.17,33.51,-97.17,0,0,0,0,0,97,0,0,0
663621,2021,11,10,"2021-11-10","19:31:00",3,"TX",48,0,1.25,0,0,0,0,33.43,-97.17,33.43,-97.17,0,0,0,0,0,97,0,0,0
663622,2021,11,10,"2021-11-10","19:36:00",3,"TX",48,0,1.25,0,0,0,0,33.45,-98.02,33.45,-98.02,0,0,0,0,0,237,0,0,0
663623,2021,11,10,"2021-11-10","19:46:00",3,"OK",40,0,0.75,0,0,0,0,35.91,-95.92,35.91,-95.92,0,0,0,0,0,143,0,0,0
663624,2021,11,10,"2021-11-10","19:47:00",3,"TX",48,0,1.5,0,0,0,0,33.37,-97.16,33.37,-97.16,0,0,0,0,0,121,0,0,0
663625,2021,11,10,"2021-11-10","19:50:00",3,"TX",48,0,1.25,0,0,0,0,33.34,-96.97,33.34,-96.97,0,0,0,0,0,121,0,0,0
663626,2021,11,10,"2021-11-10","20:16:00",3,"TX",48,0,1,0,0,0,0,33.28,-96.98,33.28,-96.98,0,0,0,0,0,121,0,0,0
663627,2021,11,10,"2021-11-10","20:19:00",3,"TX",48,0,1.25,0,0,0,0,33.28,-96.97,33.28,-96.97,0,0,0,0,0,121,0,0,0
663628,2021,11,10,"2021-11-10","20:22:00",3,"TX",48,0,1.25,0,0,0,0,33.39,-96.96,33.39,-96.96,0,0,0,0,0,121,0,0,0
663629,2021,11,10,"2021-11-10","20:32:00",3,"TX",48,0,1.25,0,0,0,0,33.28,-96.97,33.28,-96.97,0,0,0,0,0,121,0,0,0
663630,2021,11,10,"2021-11-10","20:38:00",3,"TX",48,0,1.25,0,0,0,0,33.31,-96.89,33.31,-96.89,0,0,0,0,0,121,0,0,0
663631,2021,11,10,"2021-11-10","21:23:00",3,"TX",48,0,1,0,0,0,0,33,-96.61,33,-96.61,0,0,0,0,0,85,0,0,0
663632,2021,11,10,"2021-11-10","21:24:00",3,"TX",48,0,1,0,0,0,0,32.93,-97.21,32.93,-97.21,0,0,0,0,0,439,0,0,0
663633,2021,11,10,"2021-11-10","21:57:00",3,"TX",48,0,1.25,0,0,0,0,32.76,-96.96,32.76,-96.96,0,0,0,0,0,113,0,0,0
663634,2021,11,10,"2021-11-10","22:03:00",3,"TX",48,0,1,0,0,0,0,32.81,-96.94,32.81,-96.94,0,0,0,0,0,113,0,0,0
663635,2021,11,13,"2021-11-13","11:47:00",3,"NJ",34,0,1,0,0,0,0,40.89,-74.66,40.89,-74.66,0,0,0,0,0,27,0,0,0
663636,2021,11,13,"2021-11-13","12:13:00",3,"NJ",34,0,1,0,0,0,0,40.94,-74.41,40.94,-74.41,0,0,0,0,0,27,0,0,0
663637,2021,11,13,"2021-11-13","12:19:00",3,"NJ",34,0,1,0,0,0,0,41,-74.34,41,-74.34,0,0,0,0,0,27,0,0,0
663638,2021,11,13,"2021-11-13","12:20:00",3,"NJ",34,0,1,0,0,0,0,41.03,-74.33,41.03,-74.33,0,0,0,0,0,31,0,0,0
663639,2021,11,13,"2021-11-13","12:22:00",3,"NJ",34,0,0.75,0,0,0,0,41,-74.34,41,-74.34,0,0,0,0,0,27,0,0,0
663640,2021,11,13,"2021-11-13","12:30:00",3,"NJ",34,0,0.75,0,0,0,0,40.74,-74.39,40.74,-74.39,0,0,0,0,0,27,0,0,0
663641,2021,11,13,"2021-11-13","12:30:00",3,"NJ",34,0,0.75,0,0,0,0,40.75,-74.39,40.75,-74.39,0,0,0,0,0,27,0,0,0
663642,2021,11,13,"2021-11-13","12:35:00",3,"NJ",34,0,0.75,0,0,0,0,41.1,-74.14,41.1,-74.14,0,0,0,0,0,3,0,0,0
663643,2021,11,13,"2021-11-13","12:45:00",3,"NJ",34,0,0.88,0,0,0,0,39.93,-74.73,39.93,-74.73,0,0,0,0,0,5,0,0,0
