"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4"
615119,2016,4,26,"2016-04-26","15:06:00",3,"OH",39,0,0.75,0,0,0,0,39.11,-84.58,39.11,-84.58,0,0,0,0,0,61,0,0,0
615120,2016,4,26,"2016-04-26","15:06:00",3,"OH",39,0,1.25,0,0,0,0,39.19,-83.71,39.19,-83.71,0,0,0,0,0,71,0,0,0
615121,2016,4,26,"2016-04-26","15:07:00",3,"KY",21,0,1,0,0,0,0,38.44,-84.96,38.44,-84.96,0,0,0,0,0,103,0,0,0
615122,2016,4,26,"2016-04-26","15:08:00",3,"KS",20,0,1,0,0,0,0,39.43,-96.63,39.43,-96.63,0,0,0,0,0,149,0,0,0
615123,2016,4,26,"2016-04-26","15:08:00",3,"KS",20,0,1.75,0,0,0,0,37.69,-97.46,37.69,-97.46,0,0,0,0,0,173,0,0,0
615124,2016,4,26,"2016-04-26","15:09:00",3,"KS",20,0,1.75,0,0,0,0,37.72,-97.48,37.72,-97.48,0,0,0,0,0,173,0,0,0
615125,2016,4,26,"2016-04-26","15:11:00",3,"OH",39,0,0.75,0,0,0,0,39.7,-84.03,39.7,-84.03,0,0,0,0,0,57,0,0,0
615126,2016,4,26,"2016-04-26","15:13:00",3,"MO",29,0,0.88,0,0,0,0,37.18,-93.25,37.18,-93.25,0,0,0,0,0,77,0,0,0
615127,2016,4,26,"2016-04-26","15:15:00",3,"WV",54,0,1,0,0,0,0,39.26,-81.54,39.26,-81.54,0,0,0,0,0,107,0,0,0
615128,2016,4,26,"2016-04-26","15:15:00",3,"KS",20,0,1.25,0,0,0,0,38.86,-96.49,38.86,-96.49,0,0,0,0,0,197,0,0,0
615129,2016,4,26,"2016-04-26","15:16:00",3,"WV",54,0,0.75,0,0,0,0,39.2802,-81.5368,39.2802,-81.5368,0,0,0,0,0,107,0,0,0
615130,2016,4,26,"2016-04-26","15:17:00",3,"KS",20,0,1.25,0,0,0,0,38.88,-95.82,38.88,-95.82,0,0,0,0,0,177,0,0,0
615131,2016,4,26,"2016-04-26","15:20:00",3,"MO",29,0,1,0,0,0,0,37.35,-92.92,37.35,-92.92,0,0,0,0,0,225,0,0,0
615132,2016,4,26,"2016-04-26","15:21:00",3,"TX",48,0,1.75,0,0,0,0,34.25,-99.29,34.25,-99.29,0,0,0,0,0,487,0,0,0
615133,2016,4,26,"2016-04-26","15:22:00",3,"KS",20,0,1,0,0,0,0,37.45,-97.46,37.45,-97.46,0,0,0,0,0,191,0,0,0
615134,2016,4,26,"2016-04-26","15:22:00",3,"TX",48,0,1.75,0,0,0,0,32.6222,-100.7553,32.6222,-100.7553,0,0,0,0,0,415,0,0,0
615135,2016,4,26,"2016-04-26","15:23:00",3,"KS",20,0,1,0,0,0,0,38.97,-95.94,38.97,-95.94,0,0,0,0,0,177,0,0,0
615136,2016,4,26,"2016-04-26","15:23:00",3,"KY",21,0,1,0,0,0,0,39.08,-84.45,39.08,-84.45,0,0,0,0,0,37,0,0,0
615137,2016,4,26,"2016-04-26","15:24:00",3,"KS",20,0,1,0,0,0,0,38.94,-96.45,38.94,-96.45,0,0,0,0,0,197,0,0,0
615138,2016,4,26,"2016-04-26","15:25:00",3,"WV",54,0,1.75,0,0,10000,0,39.2307,-81.0896,39.2307,-81.0896,0,0,0,0,0,85,0,0,0
615139,2016,4,26,"2016-04-26","15:25:00",3,"OK",40,0,1,0,0,0,0,36.06,-98.77,36.06,-98.77,0,0,0,0,0,43,0,0,0
615140,2016,4,26,"2016-04-26","15:25:00",3,"KS",20,0,0.88,0,0,0,0,39.85,-97.17,39.85,-97.17,0,0,0,0,0,201,0,0,0
615141,2016,4,26,"2016-04-26","15:26:00",3,"KS",20,0,1,0,0,0,0,38.94,-95.94,38.94,-95.94,0,0,0,0,0,177,0,0,0
615142,2016,4,26,"2016-04-26","15:27:00",3,"MO",29,0,1,0,0,0,0,37.34,-92.91,37.34,-92.91,0,0,0,0,0,225,0,0,0
615143,2016,4,26,"2016-04-26","15:27:00",3,"TX",48,0,1.75,0,0,0,0,34.35,-99.29,34.35,-99.29,0,0,0,0,0,487,0,0,0
615144,2016,4,26,"2016-04-26","15:30:00",3,"IL",17,0,1,0,0,0,0,37.8711,-88.92,37.8711,-88.92,0,0,0,0,0,55,0,0,0
615145,2016,4,26,"2016-04-26","15:30:00",3,"MO",29,0,1,0,0,0,0,37.32,-92.85,37.32,-92.85,0,0,0,0,0,225,0,0,0
615146,2016,4,26,"2016-04-26","15:30:00",3,"KS",20,0,2,0,0,0,0,39.69,-96.75,39.69,-96.75,0,0,0,0,0,117,0,0,0
615147,2016,4,26,"2016-04-26","15:31:00",3,"KS",20,0,1.75,0,0,0,0,39.68,-96.66,39.68,-96.66,0,0,0,0,0,117,0,0,0
615148,2016,4,26,"2016-04-26","15:32:00",3,"OK",40,0,1.5,0,0,0,0,34.55,-99.42,34.55,-99.42,0,0,0,0,0,65,0,0,0
615149,2016,4,26,"2016-04-26","15:35:00",3,"KS",20,0,2.5,0,0,0,0,39.68,-96.66,39.68,-96.66,0,0,0,0,0,117,0,0,0
615150,2016,4,26,"2016-04-26","15:35:00",3,"TX",48,0,1,0,0,0,0,31.87,-101.5,31.87,-101.5,0,0,0,0,0,173,0,0,0
615151,2016,4,26,"2016-04-26","15:36:00",3,"KS",20,0,2.5,0,0,0,0,39.69,-96.75,39.69,-96.75,0,0,0,0,0,117,0,0,0
615152,2016,4,26,"2016-04-26","15:36:00",3,"KS",20,0,3,0,0,0,0,39.69,-96.75,39.69,-96.75,0,0,0,0,0,117,0,0,0
615153,2016,4,26,"2016-04-26","15:37:00",3,"IL",17,0,1,0,0,0,0,37.409,-88.68,37.409,-88.68,0,0,0,0,0,151,0,0,0
615154,2016,4,26,"2016-04-26","15:37:00",3,"KS",20,0,1,0,0,0,0,38.05,-97.13,38.05,-97.13,0,0,0,0,0,15,0,0,0
615155,2016,4,26,"2016-04-26","15:38:00",3,"KS",20,0,1,0,0,0,0,37.54,-96.81,37.54,-96.81,0,0,0,0,0,15,0,0,0
615156,2016,4,26,"2016-04-26","15:39:00",3,"MO",29,0,0.75,0,0,0,0,37.38,-92.83,37.38,-92.83,0,0,0,0,0,225,0,0,0
615157,2016,4,26,"2016-04-26","15:40:00",3,"WV",54,0,1,0,0,0,0,39.2,-81.05,39.2,-81.05,0,0,0,0,0,85,0,0,0
615158,2016,4,26,"2016-04-26","15:40:00",3,"KS",20,0,2.5,0,0,0,0,39.68,-96.75,39.68,-96.75,0,0,0,0,0,117,0,0,0
615159,2016,4,26,"2016-04-26","15:40:00",3,"OH",39,0,1,0,0,0,0,39.87,-83.04,39.87,-83.04,0,0,0,0,0,49,0,0,0
615160,2016,4,26,"2016-04-26","15:41:00",3,"KS",20,0,0.88,0,0,0,0,39.7848,-98.1661,39.7848,-98.1661,0,0,0,0,0,89,0,0,0
615161,2016,4,26,"2016-04-26","15:43:00",3,"OK",40,0,1,0,0,0,0,34.5,-99.21,34.5,-99.21,0,0,0,0,0,141,0,0,0
615162,2016,4,26,"2016-04-26","15:43:00",3,"KS",20,0,2.5,0,0,0,0,39.72,-96.75,39.72,-96.75,0,0,0,0,0,117,0,0,0
615163,2016,4,26,"2016-04-26","15:45:00",3,"IL",17,0,1,0,0,0,0,37.42,-88.9,37.42,-88.9,0,0,0,0,0,87,0,0,0
615164,2016,4,26,"2016-04-26","15:45:00",3,"MO",29,0,0.88,0,0,0,0,37.3,-89.53,37.3,-89.53,0,0,0,0,0,31,0,0,0
615165,2016,4,26,"2016-04-26","15:45:00",3,"KS",20,0,1,0,0,0,0,38.97,-95.94,38.97,-95.94,0,0,0,0,0,177,0,0,0
615166,2016,4,26,"2016-04-26","15:46:00",3,"MO",29,0,1,0,0,0,0,37.3,-92.77,37.3,-92.77,0,0,0,0,0,225,0,0,0
615167,2016,4,26,"2016-04-26","15:47:00",3,"OK",40,0,1,0,0,0,0,34.73,-99.39,34.73,-99.39,0,0,0,0,0,65,0,0,0
615168,2016,4,26,"2016-04-26","15:48:00",3,"KS",20,0,2,0,0,0,0,39.79,-96.71,39.79,-96.71,0,0,0,0,0,117,0,0,0
615169,2016,4,26,"2016-04-26","15:48:00",3,"KS",20,0,2.5,0,0,0,0,39.83,-96.65,39.83,-96.65,0,0,0,0,0,117,0,0,0
615170,2016,4,26,"2016-04-26","15:48:00",3,"TX",48,0,1.25,0,0,0,0,32.3879,-100.8483,32.3879,-100.8483,0,0,0,0,0,335,0,0,0
615171,2016,4,26,"2016-04-26","15:49:00",3,"KS",20,0,1,0,0,0,0,39.86,-96.68,39.86,-96.68,0,0,0,0,0,117,0,0,0
615172,2016,4,26,"2016-04-26","15:50:00",3,"KS",20,0,1,0,0,0,0,37.15,-97.97,37.15,-97.97,0,0,0,0,0,77,0,0,0
615173,2016,4,26,"2016-04-26","15:50:00",3,"NE",31,0,1.75,0,0,25000,150000,40.03,-98.0133,40.03,-98.0322,0,0,0,0,0,129,0,0,0
615174,2016,4,26,"2016-04-26","15:53:00",3,"MO",29,0,1,0,0,0,0,37.29,-92.74,37.29,-92.74,0,0,0,0,0,225,0,0,0
615175,2016,4,26,"2016-04-26","15:54:00",3,"OH",39,0,0.75,0,0,0,0,39.8614,-82.8128,39.8614,-82.8128,0,0,0,0,0,49,0,0,0
615176,2016,4,26,"2016-04-26","15:55:00",3,"IL",17,0,3,0,0,0,0,37.7073,-88.5381,37.7073,-88.5381,0,0,0,0,0,165,0,0,0
615177,2016,4,26,"2016-04-26","15:55:00",3,"KS",20,0,1.75,0,0,0,0,38.99,-95.92,38.99,-95.92,0,0,0,0,0,177,0,0,0
615178,2016,4,26,"2016-04-26","15:56:00",3,"IN",18,0,0.75,0,0,0,0,38.27,-87.68,38.3134,-87.68,0,0,0,0,0,51,0,0,0
615179,2016,4,26,"2016-04-26","15:56:00",3,"KS",20,0,1.75,0,0,0,0,37.51,-97.43,37.51,-97.43,0,0,0,0,0,173,0,0,0
615180,2016,4,26,"2016-04-26","15:57:00",3,"KS",20,0,1,0,0,0,0,39.79,-97.05,39.79,-97.05,0,0,0,0,0,201,0,0,0
615181,2016,4,26,"2016-04-26","15:57:00",3,"KS",20,0,1,0,0,0,0,38.96,-95.9,38.96,-95.9,0,0,0,0,0,177,0,0,0
615182,2016,4,26,"2016-04-26","15:57:00",3,"IN",18,0,1,0,0,0,0,39.55,-85.18,39.55,-85.18,0,0,0,0,0,41,0,0,0
615183,2016,4,26,"2016-04-26","15:58:00",3,"OH",39,0,0.88,0,0,0,0,39.87,-83.07,39.87,-83.07,0,0,0,0,0,49,0,0,0
615184,2016,4,26,"2016-04-26","16:00:00",3,"WV",54,0,1.75,0,0,5000,0,39.1,-80.85,39.1,-80.85,0,0,0,0,0,85,0,0,0
615185,2016,4,26,"2016-04-26","16:00:00",3,"KS",20,0,5,0,0,0,0,39.92,-96.79,39.92,-96.79,0,0,0,0,0,117,0,0,0
615186,2016,4,26,"2016-04-26","16:00:00",3,"KS",20,0,4,0,0,0,0,39.92,-96.79,39.92,-96.79,0,0,0,0,0,117,0,0,0
615187,2016,4,26,"2016-04-26","16:00:00",3,"KS",20,0,2,0,0,0,0,37.48,-97.33,37.48,-97.33,0,0,0,0,0,173,0,0,0
615188,2016,4,26,"2016-04-26","16:03:00",3,"WV",54,0,1,0,0,0,0,39.08,-80.77,39.08,-80.77,0,0,0,0,0,21,0,0,0
615189,2016,4,26,"2016-04-26","16:04:00",3,"OH",39,0,1.25,0,0,0,0,39.05,-84.34,39.05,-84.34,0,0,0,0,0,61,0,0,0
615190,2016,4,26,"2016-04-26","16:05:00",3,"IN",18,0,1,0,0,0,0,38.009,-87.55,38.009,-87.55,0,0,0,0,0,163,0,0,0
615191,2016,4,26,"2016-04-26","16:05:00",3,"KS",20,0,0.88,0,0,0,0,39.52,-96.75,39.52,-96.75,0,0,0,0,0,161,0,0,0
615192,2016,4,26,"2016-04-26","16:06:00",3,"KS",20,0,1,0,0,0,0,39.61,-97.44,39.61,-97.44,0,0,0,0,0,29,0,0,0
615193,2016,4,26,"2016-04-26","16:06:00",3,"KS",20,0,1.75,0,0,0,0,37.59,-97.38,37.59,-97.38,0,0,0,0,0,173,0,0,0
615194,2016,4,26,"2016-04-26","16:06:00",3,"IN",18,0,0.75,0,0,0,0,39.44,-87.38,39.44,-87.38,0,0,0,0,0,167,0,0,0
615195,2016,4,26,"2016-04-26","16:06:00",3,"OH",39,0,0.75,0,0,0,0,39.85,-82.82,39.85,-82.82,0,0,0,0,0,49,0,0,0
615196,2016,4,26,"2016-04-26","16:07:00",3,"WV",54,0,1.5,0,0,0,0,39.02,-80.77,39.02,-80.77,0,0,0,0,0,21,0,0,0
615197,2016,4,26,"2016-04-26","16:09:00",3,"OK",40,0,1.75,0,0,0,0,34.5,-99.17,34.5,-99.17,0,0,0,0,0,141,0,0,0
615198,2016,4,26,"2016-04-26","16:09:00",3,"IN",18,0,1,0,0,0,0,39.37,-85.48,39.37,-85.48,0,0,0,0,0,31,0,0,0
615199,2016,4,26,"2016-04-26","16:09:00",3,"OH",39,0,0.88,0,0,0,0,39.07,-84.32,39.07,-84.32,0,0,0,0,0,61,0,0,0
615200,2016,4,26,"2016-04-26","16:10:00",3,"IN",18,0,1,0,0,0,0,38.71,-85.61,38.71,-85.61,0,0,0,0,0,77,0,0,0
615201,2016,4,26,"2016-04-26","16:10:00",3,"TX",48,0,1,0,0,0,0,34.19,-99.59,34.19,-99.59,0,0,0,0,0,197,0,0,0
615202,2016,4,26,"2016-04-26","16:10:00",3,"KS",20,0,1.75,0,0,0,0,37.51,-97.46,37.51,-97.46,0,0,0,0,0,173,0,0,0
615203,2016,4,26,"2016-04-26","16:12:00",3,"OH",39,0,1,0,0,0,0,39.06,-84.39,39.06,-84.39,0,0,0,0,0,61,0,0,0
615204,2016,4,26,"2016-04-26","16:13:00",3,"IL",17,0,0.88,0,0,0,0,37.27,-89.18,37.27,-89.18,0,0,0,0,0,153,0,0,0
615205,2016,4,26,"2016-04-26","16:13:00",3,"IN",18,0,0.75,0,0,0,0,38.35,-87.57,38.35,-87.57,0,0,0,0,0,51,0,0,0
615206,2016,4,26,"2016-04-26","16:15:00",3,"TX",48,0,1.75,0,0,0,0,31.94,-101.17,31.94,-101.17,0,0,0,0,0,431,0,0,0
615207,2016,4,26,"2016-04-26","16:15:00",3,"KS",20,0,1.75,0,0,0,0,39.09,-95.94,39.09,-95.94,0,0,0,0,0,177,0,0,0
615208,2016,4,26,"2016-04-26","16:15:00",3,"KS",20,0,1,0,0,0,0,37.61,-97.33,37.61,-97.33,0,0,0,0,0,173,0,0,0
615209,2016,4,26,"2016-04-26","16:15:00",3,"OH",39,0,1,0,0,0,0,38.92,-83.24,38.92,-83.24,0,0,0,0,0,145,0,0,0
615210,2016,4,26,"2016-04-26","16:17:00",3,"IL",17,0,1,0,0,0,0,37.279,-88.75,37.279,-88.75,0,0,0,0,0,127,0,0,0
615211,2016,4,26,"2016-04-26","16:17:00",3,"TX",48,0,1.75,0,0,0,0,34.21,-99.51,34.21,-99.51,0,0,0,0,0,197,0,0,0
615212,2016,4,26,"2016-04-26","16:17:00",3,"TX",48,0,1.75,0,0,0,0,34.29,-99.48,34.29,-99.48,0,0,0,0,0,197,0,0,0
615213,2016,4,26,"2016-04-26","16:17:00",3,"TX",48,0,1,0,0,0,0,32.37,-100.62,32.37,-100.62,0,0,0,0,0,353,0,0,0
615214,2016,4,26,"2016-04-26","16:17:00",3,"KS",20,0,1.25,0,0,0,0,39.1,-95.88,39.1,-95.88,0,0,0,0,0,177,0,0,0
615215,2016,4,26,"2016-04-26","16:18:00",3,"KS",20,0,3,0,0,0,0,39.89,-96.88,39.89,-96.88,0,0,0,0,0,201,0,0,0
615216,2016,4,26,"2016-04-26","16:20:00",3,"KY",21,0,1,0,0,0,0,38.19,-85.21,38.19,-85.21,0,0,0,0,0,211,0,0,0
615217,2016,4,26,"2016-04-26","16:20:00",3,"KS",20,0,1.25,0,0,0,0,39.69,-96.75,39.69,-96.75,0,0,0,0,0,117,0,0,0
615218,2016,4,26,"2016-04-26","16:20:00",3,"KS",20,0,1,0,0,0,0,39.15,-95.95,39.15,-95.95,0,0,0,0,0,177,0,0,0
615219,2016,4,26,"2016-04-26","16:21:00",3,"OK",40,0,1.5,0,0,0,0,36.37,-98.46,36.37,-98.46,0,0,0,0,0,93,0,0,0
615220,2016,4,26,"2016-04-26","16:22:00",3,"KS",20,0,1.75,0,0,0,0,37.6,-97.31,37.6,-97.31,0,0,0,0,0,173,0,0,0
615221,2016,4,26,"2016-04-26","16:25:00",3,"WV",54,0,0.75,0,0,0,0,38.9503,-80.5345,38.9503,-80.5345,0,0,0,0,0,41,0,0,0
615222,2016,4,26,"2016-04-26","16:25:00",3,"KS",20,0,2,0,0,0,0,37.55,-97.31,37.55,-97.31,0,0,0,0,0,173,0,0,0
615223,2016,4,26,"2016-04-26","16:25:00",3,"KS",20,0,2,0,0,0,0,37.55,-97.3248,37.55,-97.3248,0,0,0,0,0,173,0,0,0
615224,2016,4,26,"2016-04-26","16:27:00",3,"OH",39,0,0.75,0,0,0,0,39.85,-82.88,39.85,-82.88,0,0,0,0,0,49,0,0,0
615225,2016,4,26,"2016-04-26","16:29:00",3,"KS",20,0,1.5,0,0,0,0,37.68,-97.26,37.68,-97.26,0,0,0,0,0,173,0,0,0
615226,2016,4,26,"2016-04-26","16:30:00",3,"KS",20,0,2,0,0,0,0,39.82,-96.7,39.82,-96.7,0,0,0,0,0,117,0,0,0
615227,2016,4,26,"2016-04-26","16:30:00",3,"OH",39,0,1,0,0,0,0,39.87,-83.07,39.87,-83.07,0,0,0,0,0,49,0,0,0
615228,2016,4,26,"2016-04-26","16:31:00",3,"OH",39,0,1,0,0,0,0,39.91,-83.16,39.91,-83.16,0,0,0,0,0,49,0,0,0
615229,2016,4,26,"2016-04-26","16:32:00",3,"TX",48,0,1,0,0,0,0,32.47,-100.42,32.47,-100.42,0,0,0,0,0,353,0,0,0
615230,2016,4,26,"2016-04-26","16:32:00",3,"KS",20,0,1,0,0,0,0,37.75,-97.22,37.75,-97.22,0,0,0,0,0,173,0,0,0
615231,2016,4,26,"2016-04-26","16:32:00",3,"KS",20,0,1.75,0,0,0,0,37.6,-97.31,37.6,-97.31,0,0,0,0,0,173,0,0,0
615232,2016,4,26,"2016-04-26","16:33:00",3,"KS",20,0,3,0,0,0,0,39.89,-96.8,39.89,-96.8,0,0,0,0,0,117,0,0,0
615233,2016,4,26,"2016-04-26","16:33:00",3,"KS",20,0,1.25,0,0,0,0,37.68,-97.3,37.68,-97.3,0,0,0,0,0,173,0,0,0
615234,2016,4,26,"2016-04-26","16:34:00",3,"KY",21,0,1.75,0,0,0,0,39.04,-84.45,39.04,-84.45,0,0,0,0,0,37,0,0,0
615235,2016,4,26,"2016-04-26","16:35:00",3,"NE",31,0,2,0,0,0,0,40.02,-96.91,40.02,-96.91,0,0,0,0,0,67,0,0,0
615236,2016,4,26,"2016-04-26","16:35:00",3,"KS",20,0,1,0,0,0,0,39.95,-96.75,39.95,-96.75,0,0,0,0,0,117,0,0,0
615237,2016,4,26,"2016-04-26","16:35:00",3,"KS",20,0,2,0,0,0,0,37.68,-97.3,37.68,-97.3,0,0,0,0,0,173,0,0,0
615238,2016,4,26,"2016-04-26","16:36:00",3,"OK",40,0,1.75,0,0,0,0,36.14,-99.56,36.14,-99.56,0,0,0,0,0,45,0,0,0
615239,2016,4,26,"2016-04-26","16:36:00",3,"NE",31,0,2.5,0,0,5e+05,5e+05,40.15,-97.72,40.15,-97.7957,0,0,0,0,0,169,0,0,0
615240,2016,4,26,"2016-04-26","16:37:00",3,"NE",31,0,1.25,0,0,0,0,40.35,-98.054,40.35,-98.054,0,0,0,0,0,35,0,0,0
615241,2016,4,26,"2016-04-26","16:38:00",3,"OK",40,0,1.75,0,0,0,0,34.63,-98.94,34.63,-98.94,0,0,0,0,0,75,0,0,0
615242,2016,4,26,"2016-04-26","16:39:00",3,"KS",20,0,1.5,0,0,0,0,37.69,-97.38,37.69,-97.38,0,0,0,0,0,173,0,0,0
615243,2016,4,26,"2016-04-26","16:40:00",3,"KY",21,0,1,0,0,0,0,39.04,-84.45,39.04,-84.45,0,0,0,0,0,37,0,0,0
615244,2016,4,26,"2016-04-26","16:41:00",3,"OK",40,0,1.75,0,0,0,0,36.27,-98.48,36.27,-98.48,0,0,0,0,0,93,0,0,0
615245,2016,4,26,"2016-04-26","16:45:00",3,"NE",31,0,1,0,0,0,0,40.37,-96.95,40.37,-96.95,0,0,0,0,0,151,0,0,0
615246,2016,4,26,"2016-04-26","16:45:00",3,"NJ",34,0,0.75,0,0,0,0,40.21,-74.62,40.21,-74.62,0,0,0,0,0,21,0,0,0
615247,2016,4,26,"2016-04-26","16:45:00",3,"TX",48,0,1.25,0,0,0,0,32.94,-99.8,32.94,-99.8,0,0,0,0,0,253,0,0,0
615248,2016,4,26,"2016-04-26","16:45:00",3,"KS",20,0,1.5,0,0,0,0,37.76,-97.25,37.76,-97.25,0,0,0,0,0,173,0,0,0
615249,2016,4,26,"2016-04-26","16:45:00",3,"KS",20,0,1.5,0,0,0,0,37.77,-97.27,37.77,-97.27,0,0,0,0,0,173,0,0,0
615250,2016,4,26,"2016-04-26","16:47:00",3,"KS",20,0,1.5,0,0,0,0,37.73,-97.24,37.73,-97.24,0,0,0,0,0,173,0,0,0
615251,2016,4,26,"2016-04-26","16:48:00",3,"KS",20,0,1,0,0,0,0,37.76,-97.27,37.76,-97.27,0,0,0,0,0,173,0,0,0
615252,2016,4,26,"2016-04-26","16:49:00",3,"KS",20,0,1.75,0,0,0,0,39.85,-95.75,39.85,-95.75,0,0,0,0,0,13,0,0,0
615253,2016,4,26,"2016-04-26","16:50:00",3,"NE",31,0,1.25,0,0,0,0,40.43,-98.12,40.43,-98.158,0,0,0,0,0,35,0,0,0
615254,2016,4,26,"2016-04-26","16:52:00",3,"MO",29,0,0.88,0,0,0,0,37.11,-92.58,37.11,-92.58,0,0,0,0,0,229,0,0,0
615255,2016,4,26,"2016-04-26","16:53:00",3,"NE",31,0,0.88,0,0,0,0,40.05,-97.37,40.05,-97.37,0,0,0,0,0,169,0,0,0
615256,2016,4,26,"2016-04-26","16:54:00",3,"KS",20,0,1,0,0,0,0,37.26,-97.6,37.26,-97.6,0,0,0,0,0,191,0,0,0
615257,2016,4,26,"2016-04-26","16:57:00",3,"KS",20,0,0.75,0,0,0,0,39.67,-98.15,39.67,-98.15,0,0,0,0,0,89,0,0,0
615258,2016,4,26,"2016-04-26","16:58:00",3,"KS",20,0,1,0,0,0,0,37.69,-97.46,37.69,-97.46,0,0,0,0,0,173,0,0,0
615259,2016,4,26,"2016-04-26","16:59:00",3,"OH",39,0,1,0,0,0,0,39.16,-84.8,39.16,-84.8,0,0,0,0,0,61,0,0,0
615260,2016,4,26,"2016-04-26","17:00:00",3,"OK",40,0,1.75,0,0,0,0,35.58,-99.19,35.58,-99.19,0,0,0,0,0,39,0,0,0
615261,2016,4,26,"2016-04-26","17:02:00",3,"TX",48,0,1.75,0,0,0,0,33.16,-99.73,33.16,-99.73,0,0,0,0,0,207,0,0,0
615262,2016,4,26,"2016-04-26","17:03:00",3,"NE",31,0,0.88,0,0,0,0,40.0588,-97.3777,40.0588,-97.3777,0,0,0,0,0,169,0,0,0
615263,2016,4,26,"2016-04-26","17:04:00",3,"KY",21,0,1,0,0,0,0,38.19,-84.87,38.19,-84.87,0,0,0,0,0,73,0,0,0
615264,2016,4,26,"2016-04-26","17:09:00",3,"OK",40,0,1.75,0,0,0,0,34.5,-99.17,34.5,-99.17,0,0,0,0,0,141,0,0,0
615265,2016,4,26,"2016-04-26","17:13:00",3,"KS",20,0,1.5,0,0,0,0,37.76,-97.25,37.76,-97.25,0,0,0,0,0,173,0,0,0
615266,2016,4,26,"2016-04-26","17:15:00",3,"KS",20,0,1.5,0,0,25000,250000,39.88,-98.0323,39.88,-98.0323,0,0,0,0,0,89,0,0,0
615267,2016,4,26,"2016-04-26","17:18:00",3,"KY",21,0,1,0,0,0,0,38.1588,-83.6731,38.1588,-83.6731,0,0,0,0,0,11,0,0,0
615268,2016,4,26,"2016-04-26","17:18:00",3,"OK",40,0,1,0,0,0,0,36.69,-97.56,36.69,-97.56,0,0,0,0,0,53,0,0,0
615269,2016,4,26,"2016-04-26","17:21:00",3,"NE",31,0,0.88,0,0,0,0,40.4987,-97.85,40.4987,-97.85,0,0,0,0,0,35,0,0,0
615270,2016,4,26,"2016-04-26","17:22:00",3,"KS",20,0,1,0,0,0,0,39.67,-98.1688,39.67,-98.1688,0,0,0,0,0,89,0,0,0
615271,2016,4,26,"2016-04-26","17:24:00",3,"NE",31,0,1,0,0,0,0,40.4968,-97.9445,40.4987,-97.85,0,0,0,0,0,35,0,0,0
615272,2016,4,26,"2016-04-26","17:24:00",3,"KY",21,0,1,0,0,0,0,39.03,-84.46,39.03,-84.46,0,0,0,0,0,37,0,0,0
615273,2016,4,26,"2016-04-26","17:25:00",3,"KS",20,0,1.25,0,0,0,0,37.39,-97.6,37.39,-97.6,0,0,0,0,0,191,0,0,0
615274,2016,4,26,"2016-04-26","17:29:00",3,"NE",31,0,1,0,0,0,0,40.6434,-98.22,40.6434,-98.22,0,0,0,0,0,35,0,0,0
615275,2016,4,26,"2016-04-26","17:30:00",3,"OK",40,0,1.75,0,0,0,0,36.75,-98.6,36.75,-98.6,0,0,0,0,0,151,0,0,0
615276,2016,4,26,"2016-04-26","17:35:00",3,"OH",39,0,1,0,0,0,0,39.17,-84.28,39.17,-84.28,0,0,0,0,0,25,0,0,0
615277,2016,4,26,"2016-04-26","17:36:00",3,"KS",20,0,1.25,0,0,0,0,37.51,-97.5,37.51,-97.5,0,0,0,0,0,173,0,0,0
615278,2016,4,26,"2016-04-26","17:44:00",3,"KY",21,0,0.75,0,0,0,0,37.77,-87.1109,37.77,-87.1109,0,0,0,0,0,59,0,0,0
615279,2016,4,26,"2016-04-26","17:45:00",3,"KS",20,0,1.5,0,0,0,0,37.55,-97.5,37.55,-97.5,0,0,0,0,0,173,0,0,0
615280,2016,4,26,"2016-04-26","17:50:00",3,"TX",48,0,1,0,0,0,0,32.45,-99.73,32.45,-99.73,0,0,0,0,0,441,0,0,0
615281,2016,4,26,"2016-04-26","17:50:00",3,"KS",20,0,1,0,0,0,0,39.99,-97.92,39.99,-97.92,0,0,0,0,0,157,0,0,0
615282,2016,4,26,"2016-04-26","17:51:00",3,"NE",31,0,0.75,0,0,0,0,40.6609,-98.0461,40.6609,-98.0461,0,0,0,0,0,35,0,0,0
615283,2016,4,26,"2016-04-26","17:51:00",3,"KS",20,0,1.25,0,0,0,0,37.6,-97.31,37.6,-97.31,0,0,0,0,0,173,0,0,0
615284,2016,4,26,"2016-04-26","17:52:00",3,"OK",40,0,1,0,0,0,0,35.09,-98.55,35.09,-98.55,0,0,0,0,0,15,0,0,0
615285,2016,4,26,"2016-04-26","17:52:00",3,"KS",20,0,1.75,0,0,0,0,37.6,-97.31,37.6,-97.31,0,0,0,0,0,173,0,0,0
615286,2016,4,26,"2016-04-26","17:52:00",3,"KS",20,0,1.5,0,0,0,0,37.6855,-97.33,37.6855,-97.33,0,0,0,0,0,173,0,0,0
615287,2016,4,26,"2016-04-26","17:54:00",3,"KS",20,0,1.75,0,0,0,0,37.62,-97.27,37.62,-97.27,0,0,0,0,0,173,0,0,0
615288,2016,4,26,"2016-04-26","17:56:00",3,"TX",48,0,1,0,0,0,0,32.4,-99.5,32.4,-99.5,0,0,0,0,0,59,0,0,0
