"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4"
632888,2017,10,21,"2017-10-21","14:55:00",3,"KS",20,0,1,0,0,0,0,37.68,-97.26,37.68,-97.26,0,0,0,0,0,173,0,0,0
632889,2017,10,21,"2017-10-21","15:17:00",3,"KS",20,0,1,0,0,0,0,38.55,-96.26,38.55,-96.26,0,0,0,0,0,111,0,0,0
632890,2017,10,21,"2017-10-21","15:20:00",3,"OK",40,0,1.75,0,0,0,0,34.85,-99.02,34.85,-99.02,0,0,0,0,0,75,0,0,0
632891,2017,10,21,"2017-10-21","15:40:00",3,"OK",40,0,1,0,0,0,0,34.39,-99.09,34.39,-99.09,0,0,0,0,0,141,0,0,0
632892,2017,10,21,"2017-10-21","15:57:00",3,"OK",40,0,3,0,0,0,0,34.63,-99.14,34.63,-99.14,0,0,0,0,0,65,0,0,0
632893,2017,10,21,"2017-10-21","16:03:00",3,"OK",40,0,1.75,0,0,2000,0,34.63,-99.14,34.63,-99.14,0,0,0,0,0,65,0,0,0
632894,2017,10,21,"2017-10-21","16:10:00",3,"OK",40,0,0.75,0,0,0,0,35.3,-99.64,35.3,-99.64,0,0,0,0,0,9,0,0,0
632895,2017,10,21,"2017-10-21","16:12:00",3,"OK",40,0,2.75,1,0,0,0,34.63,-99.14,34.63,-99.14,0,0,0,0,0,65,0,0,0
632896,2017,10,21,"2017-10-21","16:14:00",3,"OK",40,0,1.75,0,0,0,0,34.51,-98.98,34.51,-98.98,0,0,0,0,0,141,0,0,0
632897,2017,10,21,"2017-10-21","16:20:00",3,"OK",40,0,2.75,0,0,0,0,34.51,-98.98,34.51,-98.98,0,0,0,0,0,141,0,0,0
632898,2017,10,21,"2017-10-21","16:25:00",3,"OK",40,0,1.5,0,0,0,0,35.41,-99.43,35.41,-99.43,0,0,0,0,0,9,0,0,0
632899,2017,10,21,"2017-10-21","16:28:00",3,"OK",40,0,2.75,0,0,5000,0,34.63,-99.14,34.63,-99.14,0,0,0,0,0,65,0,0,0
632900,2017,10,21,"2017-10-21","16:29:00",3,"OK",40,0,1,0,0,0,0,36.53,-98.15,36.53,-98.15,0,0,0,0,0,3,0,0,0
632901,2017,10,21,"2017-10-21","16:32:00",3,"TX",48,0,0.88,0,0,0,0,32.97,-102.85,32.97,-102.85,0,0,0,0,0,501,0,0,0
632902,2017,10,21,"2017-10-21","16:40:00",3,"MO",29,0,0.88,0,0,0,0,39.95,-94.84,39.95,-94.84,0,0,0,0,0,3,0,0,0
632903,2017,10,21,"2017-10-21","17:00:00",3,"OK",40,0,3,0,0,0,0,34.63,-98.79,34.63,-98.79,0,0,0,0,0,31,0,0,0
632904,2017,10,21,"2017-10-21","17:20:00",3,"OK",40,0,0.88,0,0,0,0,34.76,-98.51,34.76,-98.51,0,0,0,0,0,31,0,0,0
632905,2017,10,21,"2017-10-21","17:41:00",3,"TX",48,0,1,0,0,0,0,34.29,-99.81,34.29,-99.81,0,0,0,0,0,197,0,0,0
632906,2017,10,21,"2017-10-21","17:43:00",3,"OK",40,0,0.88,0,0,0,0,34.69,-98.95,34.69,-98.95,0,0,0,0,0,75,0,0,0
632907,2017,10,21,"2017-10-21","17:46:00",3,"TX",48,0,1,0,0,0,0,34.3,-99.74,34.3,-99.74,0,0,0,0,0,197,0,0,0
632908,2017,10,21,"2017-10-21","18:21:00",3,"TX",48,0,1,0,0,0,0,34.03,-98.92,34.03,-98.92,0,0,0,0,0,485,0,0,0
632909,2017,10,21,"2017-10-21","18:23:00",3,"TX",48,0,0.88,0,0,0,0,32.47,-100.41,32.47,-100.41,0,0,0,0,0,353,0,0,0
632910,2017,10,21,"2017-10-21","18:25:00",3,"TX",48,0,1.75,0,0,0,0,32.47,-100.41,32.47,-100.41,0,0,0,0,0,353,0,0,0
632911,2017,10,21,"2017-10-21","18:45:00",3,"OK",40,0,0.75,0,0,0,0,35.04,-97.96,35.04,-97.96,0,0,0,0,0,51,0,0,0
632912,2017,10,21,"2017-10-21","18:46:00",3,"TX",48,0,1,0,0,0,0,34.03,-98.92,34.03,-98.92,0,0,0,0,0,485,0,0,0
632913,2017,10,21,"2017-10-21","19:25:00",3,"TX",48,0,1.5,0,0,0,0,33.18,-99.18,33.18,-99.18,0,0,0,0,0,447,0,0,0
632914,2017,10,21,"2017-10-21","19:27:00",3,"OK",40,0,0.75,0,0,0,0,35.25,-97.73,35.25,-97.73,0,0,0,0,0,51,0,0,0
632915,2017,10,21,"2017-10-21","19:30:00",3,"OK",40,0,1,0,0,0,0,35.23,-97.72,35.23,-97.72,0,0,0,0,0,51,0,0,0
632916,2017,10,21,"2017-10-21","19:30:00",3,"OK",40,0,0.88,0,0,0,0,35.06,-97.78,35.06,-97.78,0,0,0,0,0,51,0,0,0
632917,2017,10,21,"2017-10-21","19:30:00",3,"TX",48,0,1,0,0,0,0,33.18,-99.18,33.18,-99.18,0,0,0,0,0,447,0,0,0
632918,2017,10,21,"2017-10-21","19:45:00",3,"OK",40,0,1,0,0,0,0,35.35,-97.55,35.35,-97.55,0,0,0,0,0,27,0,0,0
632919,2017,10,21,"2017-10-21","19:47:00",3,"OK",40,0,1,0,0,0,0,35.36,-97.53,35.36,-97.53,0,0,0,0,0,27,0,0,0
632920,2017,10,21,"2017-10-21","19:50:00",3,"OK",40,0,1,0,0,0,0,35.31,-97.49,35.31,-97.49,0,0,0,0,0,27,0,0,0
632921,2017,10,21,"2017-10-21","19:50:00",3,"OK",40,0,1.75,0,0,0,0,35.4,-97.59,35.4,-97.59,0,0,0,0,0,109,0,0,0
632922,2017,10,21,"2017-10-21","19:52:00",3,"OK",40,0,1.5,0,0,0,0,35.33,-97.53,35.33,-97.53,0,0,0,0,0,27,0,0,0
632923,2017,10,21,"2017-10-21","19:55:00",3,"OK",40,0,0.75,0,0,0,0,35.4629,-97.425,35.4629,-97.425,0,0,0,0,0,109,0,0,0
632924,2017,10,21,"2017-10-21","19:58:00",3,"TX",48,0,1,0,0,0,0,32.76,-99.9,32.76,-99.9,0,0,0,0,0,253,0,0,0
632925,2017,10,21,"2017-10-21","20:01:00",3,"OK",40,0,0.88,0,0,0,0,36.3213,-96.4818,36.3213,-96.4818,0,0,0,0,0,117,0,0,0
632926,2017,10,21,"2017-10-21","20:02:00",3,"OK",40,0,0.88,0,0,0,0,35.39,-97.37,35.39,-97.37,0,0,0,0,0,109,0,0,0
632927,2017,10,21,"2017-10-21","20:08:00",3,"OK",40,0,0.75,0,0,0,0,34.5,-97.96,34.5,-97.96,0,0,0,0,0,137,0,0,0
632928,2017,10,21,"2017-10-21","20:11:00",3,"OK",40,0,1,0,0,0,0,34.5,-97.96,34.5,-97.96,0,0,0,0,0,137,0,0,0
632929,2017,10,21,"2017-10-21","20:28:00",3,"TX",48,0,0.75,0,0,0,0,33.87,-98.63,33.87,-98.63,0,0,0,0,0,485,0,0,0
632930,2017,10,21,"2017-10-21","20:35:00",3,"TX",48,0,1.5,0,0,0,0,32.8,-99.62,32.8,-99.62,0,0,0,0,0,253,0,0,0
632931,2017,10,21,"2017-10-21","21:57:00",3,"OK",40,0,0.75,0,0,0,0,35.6086,-95.9621,35.6086,-95.9621,0,0,0,0,0,111,0,0,0
632932,2017,10,21,"2017-10-21","22:07:00",3,"OK",40,0,0.88,0,0,0,0,35.9589,-95.374,35.9589,-95.374,0,0,0,0,0,145,0,0,0
632933,2017,10,21,"2017-10-21","22:08:00",3,"TX",48,0,1,0,0,0,0,32.45,-99.73,32.45,-99.73,0,0,0,0,0,441,0,0,0
632934,2017,10,21,"2017-10-21","22:16:00",3,"OK",40,0,1,0,0,0,0,35.96,-95.3659,35.96,-95.3659,0,0,0,0,0,145,0,0,0
632935,2017,10,21,"2017-10-21","22:36:00",3,"OK",40,0,0.75,0,0,0,0,35.92,-94.97,35.92,-94.97,0,0,0,0,0,21,0,0,0
632936,2017,10,22,"2017-10-22","00:16:00",3,"AR",5,0,0.75,0,0,0,0,35.3634,-94.3708,35.3634,-94.3708,0,0,0,0,0,131,0,0,0
632937,2017,10,22,"2017-10-22","00:25:00",3,"AR",5,0,1,0,0,0,0,35.2994,-94.0404,35.2994,-94.0404,0,0,0,0,0,47,0,0,0
632760,2017,10,1,"2017-10-01","15:16:00",3,"KS",20,0,1.25,0,0,0,0,39.2649,-100.5643,39.2649,-100.5643,0,0,0,0,0,179,0,0,0
632761,2017,10,1,"2017-10-01","15:25:00",3,"KS",20,0,1.5,0,0,0,0,39.13,-100.85,39.13,-100.85,0,0,0,0,0,109,0,0,0
632762,2017,10,1,"2017-10-01","15:33:00",3,"KS",20,0,1.75,0,0,0,0,39.1892,-100.8698,39.1892,-100.8698,0,0,0,0,0,193,0,0,0
632763,2017,10,1,"2017-10-01","15:37:00",3,"KS",20,0,1,0,0,0,0,39.54,-100.57,39.54,-100.57,0,0,0,0,0,179,0,0,0
632764,2017,10,1,"2017-10-01","15:55:00",3,"KS",20,0,0.75,0,0,0,0,39.3358,-101.8778,39.3358,-101.8778,0,0,0,0,0,181,0,0,0
632765,2017,10,1,"2017-10-01","15:55:00",3,"CO",8,0,1,0,0,0,0,40.3576,-102.1944,40.3576,-102.1944,0,0,0,0,0,125,0,0,0
632766,2017,10,1,"2017-10-01","16:25:00",3,"KS",20,0,2,0,0,0,0,39.3656,-100.4248,39.3656,-100.4248,0,0,0,0,0,179,0,0,0
632767,2017,10,1,"2017-10-01","16:29:00",3,"KS",20,0,2.25,0,0,0,0,39.358,-100.4201,39.358,-100.4201,0,0,0,0,0,179,0,0,0
632768,2017,10,1,"2017-10-01","16:29:00",3,"NE",31,0,1,0,0,0,0,40.41,-101.78,40.41,-101.78,0,0,0,0,0,29,0,0,0
632769,2017,10,1,"2017-10-01","16:38:00",3,"KS",20,0,3,0,0,0,0,39.3565,-100.29,39.3565,-100.29,0,0,0,0,0,179,0,0,0
632770,2017,10,1,"2017-10-01","16:38:00",3,"KS",20,0,2.5,0,0,0,0,39.3575,-100.35,39.3575,-100.35,0,0,0,0,0,179,0,0,0
632771,2017,10,1,"2017-10-01","16:40:00",3,"NE",31,0,1,0,0,0,0,40.52,-101.64,40.52,-101.64,0,0,0,0,0,29,0,0,0
632772,2017,10,1,"2017-10-01","16:46:00",3,"NE",31,0,1.75,0,0,0,0,40.52,-101.64,40.52,-101.64,0,0,0,0,0,29,0,0,0
632773,2017,10,1,"2017-10-01","16:48:00",3,"KS",20,0,2.5,0,0,0,0,39.3524,-100.2097,39.3524,-100.2097,0,0,0,0,0,179,0,0,0
632774,2017,10,1,"2017-10-01","17:20:00",3,"NE",31,0,1,0,0,0,0,41.32,-100.19,41.32,-100.19,0,0,0,0,0,41,0,0,0
632775,2017,10,1,"2017-10-01","17:21:00",3,"KS",20,0,1.25,0,0,0,0,39.3938,-99.8044,39.3938,-99.8044,0,0,0,0,0,65,0,0,0
632776,2017,10,1,"2017-10-01","17:40:00",3,"NE",31,0,1.75,0,0,0,0,41.56,-99.69,41.56,-99.69,0,0,0,0,0,41,0,0,0
632777,2017,10,1,"2017-10-01","17:53:00",3,"KS",20,0,1.75,0,0,25000,150000,39.5898,-99.5269,39.5898,-99.5269,0,0,0,0,0,147,0,0,0
632778,2017,10,1,"2017-10-01","18:16:00",3,"NE",31,0,1,0,0,0,0,40.63,-100.51,40.63,-100.51,0,0,0,0,0,63,0,0,0
632779,2017,10,1,"2017-10-01","18:33:00",3,"NE",31,0,1,0,0,0,0,42.18,-98.99,42.18,-98.99,0,0,0,0,0,89,0,0,0
632780,2017,10,1,"2017-10-01","18:40:00",3,"CO",8,0,0.75,0,0,0,0,40.58,-102.3,40.58,-102.3,0,0,0,0,0,95,0,0,0
632781,2017,10,1,"2017-10-01","18:40:00",3,"KS",20,0,2.75,0,0,150000,150000,39.77,-99.12,39.77,-99.12,0,0,0,0,0,147,0,0,0
632782,2017,10,1,"2017-10-01","18:49:00",3,"KS",20,0,2,0,0,150000,150000,39.77,-99.03,39.77,-99.03,0,0,0,0,0,183,0,0,0
632783,2017,10,1,"2017-10-01","18:50:00",3,"NE",31,0,1.25,0,0,0,0,40.63,-100.51,40.63,-100.51,0,0,0,0,0,63,0,0,0
632784,2017,10,1,"2017-10-01","18:50:00",3,"KS",20,0,1.75,0,0,150000,150000,39.6922,-99.1895,39.6689,-99.2853,0,0,0,0,0,147,0,0,0
632785,2017,10,1,"2017-10-01","19:08:00",3,"KS",20,0,1.5,0,0,0,0,38.5677,-101.5196,38.5677,-101.5196,0,0,0,0,0,203,0,0,0
632786,2017,10,1,"2017-10-01","19:40:00",3,"NE",31,0,1,0,0,0,0,42.46,-98.65,42.46,-98.65,0,0,0,0,0,89,0,0,0
632787,2017,10,1,"2017-10-01","19:55:00",3,"NE",31,0,0.75,0,0,0,0,40.6711,-99.08,40.6711,-99.08,0,0,0,0,0,19,0,0,0
632788,2017,10,1,"2017-10-01","20:03:00",3,"NE",31,0,1,0,0,0,0,40.7734,-99.53,40.7734,-99.53,0,0,0,0,0,47,0,0,0
632789,2017,10,1,"2017-10-01","20:05:00",3,"NE",31,0,0.88,0,0,0,0,40.78,-99.73,40.78,-99.73,0,0,0,0,0,47,0,0,0
632790,2017,10,1,"2017-10-01","20:15:00",3,"NE",31,0,1,0,0,0,0,40.0595,-98.3568,40.0595,-98.3568,0,0,0,0,0,181,0,0,0
632791,2017,10,1,"2017-10-01","20:20:00",3,"NE",31,0,1,0,0,0,0,40.73,-99.53,40.73,-99.53,0,0,0,0,0,47,0,0,0
632792,2017,10,1,"2017-10-01","20:25:00",3,"NE",31,0,1,0,0,0,0,40.47,-99.69,40.47,-99.69,0,0,0,0,0,73,0,0,0
632793,2017,10,1,"2017-10-01","20:28:00",3,"NE",31,0,0.88,0,0,0,0,40.72,-99.37,40.6911,-99.37,0,0,0,0,0,19,0,0,0
632794,2017,10,2,"2017-10-02","14:08:00",3,"MN",27,0,1,0,0,0,0,43.94,-94.99,43.94,-94.99,0,0,0,0,0,33,0,0,0
632795,2017,10,2,"2017-10-02","17:58:00",3,"KS",20,0,1.5,0,0,0,0,38.66,-101.08,38.66,-101.08,0,0,0,0,0,171,0,0,0
632796,2017,10,2,"2017-10-02","18:08:00",3,"IA",19,0,1,0,0,0,0,42.92,-95.34,42.92,-95.34,0,0,0,0,0,41,0,0,0
632797,2017,10,2,"2017-10-02","18:20:00",3,"NE",31,0,1.75,0,0,25000,0,40.2255,-98.9675,40.2255,-98.9675,0,0,0,0,0,61,0,0,0
632798,2017,10,2,"2017-10-02","18:22:00",3,"NE",31,0,1.75,0,0,1e+05,0,40.9467,-98.3647,40.9467,-98.3647,0,0,0,0,0,79,0,0,0
632799,2017,10,2,"2017-10-02","18:34:00",3,"NE",31,0,1,0,0,0,0,40.15,-101.23,40.15,-101.23,0,0,0,0,0,87,0,0,0
632800,2017,10,2,"2017-10-02","18:41:00",3,"NE",31,0,1.5,0,0,0,0,41.47,-97.6,41.47,-97.6,0,0,0,0,0,141,0,0,0
632801,2017,10,2,"2017-10-02","18:45:00",3,"NE",31,0,1,0,0,0,0,40.3066,-98.8927,40.3066,-98.8927,0,0,0,0,0,61,0,0,0
632802,2017,10,2,"2017-10-02","18:51:00",3,"KS",20,0,1,0,0,0,0,38.8969,-100.5025,38.8969,-100.5025,0,0,0,0,0,63,0,0,0
632803,2017,10,2,"2017-10-02","18:58:00",3,"NE",31,0,1,0,0,0,0,40.92,-98.2734,40.92,-98.2734,0,0,0,0,0,79,0,0,0
632804,2017,10,2,"2017-10-02","19:00:00",3,"NE",31,0,2,0,0,0,0,40.23,-100.84,40.23,-100.84,0,0,0,0,0,87,0,0,0
632805,2017,10,2,"2017-10-02","19:01:00",3,"KS",20,0,1.75,0,0,0,0,38.9584,-100.5527,38.9584,-100.5527,0,0,0,0,0,63,0,0,0
632806,2017,10,2,"2017-10-02","19:07:00",3,"KS",20,0,1.75,0,0,0,0,39.1094,-100.46,39.1094,-100.46,0,0,0,0,0,63,0,0,0
632807,2017,10,2,"2017-10-02","19:07:00",3,"KS",20,0,0.75,0,0,0,0,39.0703,-100.3652,39.0703,-100.3652,0,0,0,0,0,63,0,0,0
632808,2017,10,2,"2017-10-02","19:20:00",3,"CO",8,0,0.88,0,0,0,0,40.1045,-102.6706,40.1045,-102.6706,0,0,0,0,0,125,0,0,0
632809,2017,10,2,"2017-10-02","19:24:00",3,"NE",31,0,0.88,0,0,0,0,40.5911,-98.4848,40.5911,-98.4848,0,0,0,0,0,1,0,0,0
632810,2017,10,2,"2017-10-02","19:30:00",3,"NE",31,0,1.25,0,0,0,0,40.6476,-98.3834,40.6476,-98.3834,0,0,0,0,0,1,0,0,0
632811,2017,10,2,"2017-10-02","19:34:00",3,"KS",20,0,1.5,0,0,0,0,39.0784,-100.285,39.0784,-100.285,0,0,0,0,0,63,0,0,0
632812,2017,10,2,"2017-10-02","20:41:00",3,"NE",31,0,1.25,0,0,0,0,40.8022,-99.8007,40.8022,-99.8007,0,0,0,0,0,47,0,0,0
632813,2017,10,2,"2017-10-02","20:43:00",3,"NE",31,0,0.88,0,0,0,0,40.8005,-99.703,40.8005,-99.703,0,0,0,0,0,47,0,0,0
632814,2017,10,4,"2017-10-04","19:45:00",3,"NM",35,0,0.75,0,0,0,0,35.4,-105.48,35.4,-105.48,0,0,0,0,0,47,0,0,0
632815,2017,10,4,"2017-10-04","20:00:00",3,"NM",35,0,0.88,0,0,0,0,35.39,-105.47,35.39,-105.47,0,0,0,0,0,47,0,0,0
632816,2017,10,6,"2017-10-06","05:29:00",3,"KS",20,0,1.25,0,0,0,0,39.3494,-99.6364,39.3494,-99.6364,0,0,0,0,0,65,0,0,0
632817,2017,10,6,"2017-10-06","06:08:00",3,"NE",31,0,1,0,0,0,0,42.64,-97.01,42.64,-97.01,0,0,0,0,0,51,0,0,0
632818,2017,10,6,"2017-10-06","06:18:00",3,"NE",31,0,1,0,0,0,0,42.67,-96.89,42.67,-96.89,0,0,0,0,0,51,0,0,0
632819,2017,10,6,"2017-10-06","06:30:00",3,"NE",31,0,0.88,0,0,0,0,41.76,-98.22,41.76,-98.22,0,0,0,0,0,11,0,0,0
632820,2017,10,6,"2017-10-06","14:19:00",3,"CO",8,0,1,0,0,0,0,38.94,-103.39,38.94,-103.39,0,0,0,0,0,73,0,0,0
632821,2017,10,6,"2017-10-06","14:33:00",3,"KS",20,0,1,0,0,0,0,37.81,-100.72,37.81,-100.72,0,0,0,0,0,55,0,0,0
632822,2017,10,6,"2017-10-06","14:45:00",3,"CO",8,0,0.88,0,0,0,0,39.0219,-102.6505,39.0219,-102.6505,0,0,0,0,0,17,0,0,0
632823,2017,10,6,"2017-10-06","14:49:00",3,"KS",20,0,1,0,0,0,0,37.88,-100.61,37.88,-100.61,0,0,0,0,0,69,0,0,0
632824,2017,10,6,"2017-10-06","15:14:00",3,"KS",20,0,1,0,0,0,0,38.15,-100.43,38.15,-100.43,0,0,0,0,0,55,0,0,0
632825,2017,10,6,"2017-10-06","15:14:00",3,"KS",20,0,1,0,0,0,0,38.15,-100.43,38.15,-100.43,0,0,0,0,0,55,0,0,0
632826,2017,10,6,"2017-10-06","15:15:00",3,"KS",20,0,1,0,0,0,0,37.96,-100.45,37.96,-100.45,0,0,0,0,0,69,0,0,0
632827,2017,10,6,"2017-10-06","15:22:00",3,"CO",8,0,1,0,0,0,0,38.92,-102.3521,38.92,-102.3521,0,0,0,0,0,17,0,0,0
632828,2017,10,6,"2017-10-06","15:25:00",3,"KS",20,0,1,0,0,0,0,37.99,-100.35,37.99,-100.35,0,0,0,0,0,69,0,0,0
632829,2017,10,6,"2017-10-06","15:28:00",3,"KS",20,0,1.5,0,0,0,0,38.29,-100.29,38.29,-100.29,0,0,0,0,0,101,0,0,0
632830,2017,10,6,"2017-10-06","15:35:00",3,"KS",20,0,1.75,0,0,0,0,38.05,-100.07,38.05,-100.07,0,0,0,0,0,83,0,0,0
632831,2017,10,6,"2017-10-06","15:36:00",3,"CO",8,0,1.5,0,0,0,0,38.8528,-102.177,38.8528,-102.177,0,0,0,0,0,17,0,0,0
632832,2017,10,6,"2017-10-06","15:50:00",3,"KS",20,0,1.75,0,0,0,0,38.09,-99.89,38.09,-99.89,0,0,0,0,0,83,0,0,0
632833,2017,10,6,"2017-10-06","16:00:00",3,"KS",20,0,1.25,0,0,0,0,38.09,-99.89,38.09,-99.89,0,0,0,0,0,83,0,0,0
632834,2017,10,6,"2017-10-06","16:11:00",3,"KS",20,0,1.75,0,0,0,0,38.12,-99.73,38.12,-99.73,0,0,0,0,0,83,0,0,0
632835,2017,10,6,"2017-10-06","16:11:00",3,"NE",31,0,1.5,0,0,0,0,41.25,-100.06,41.25,-100.06,0,0,0,0,0,41,0,0,0
632836,2017,10,6,"2017-10-06","16:12:00",3,"KS",20,0,3,0,0,0,0,38.12,-99.71,38.12,-99.71,0,0,0,0,0,83,0,0,0
632837,2017,10,6,"2017-10-06","16:15:00",3,"NE",31,0,1,0,0,0,0,41.26,-100.01,41.26,-100.01,0,0,0,0,0,41,0,0,0
632838,2017,10,6,"2017-10-06","16:25:00",3,"KS",20,0,2.75,0,0,0,0,38.13,-99.71,38.13,-99.71,0,0,0,0,0,83,0,0,0
632839,2017,10,6,"2017-10-06","16:40:00",3,"KS",20,0,1.25,0,0,0,0,39.8827,-101.1112,39.8827,-101.1112,0,0,0,0,0,153,0,0,0
632840,2017,10,6,"2017-10-06","16:47:00",3,"KS",20,0,1.5,0,0,0,0,38.15,-99.93,38.15,-99.93,0,0,0,0,0,83,0,0,0
632841,2017,10,6,"2017-10-06","16:50:00",3,"KS",20,0,1.75,0,0,0,0,37.99,-100.85,37.99,-100.85,0,0,0,0,0,55,0,0,0
632842,2017,10,6,"2017-10-06","16:50:00",3,"KS",20,0,2.25,0,0,0,0,38.26,-99.15,38.26,-99.15,0,0,0,0,0,145,0,0,0
632843,2017,10,6,"2017-10-06","16:55:00",3,"KS",20,0,1,0,0,0,0,39.8227,-101.0463,39.8227,-101.0463,0,0,0,0,0,153,0,0,0
632844,2017,10,6,"2017-10-06","17:00:00",3,"KS",20,0,1,0,0,0,0,39.8559,-100.9603,39.8559,-100.9603,0,0,0,0,0,153,0,0,0
632845,2017,10,6,"2017-10-06","17:01:00",3,"KS",20,0,1,0,0,0,0,38.27,-99.75,38.27,-99.75,0,0,0,0,0,135,0,0,0
632846,2017,10,6,"2017-10-06","17:05:00",3,"KS",20,0,2.5,0,0,0,0,38.3,-98.89,38.3,-98.89,0,0,0,0,0,9,0,0,0
632847,2017,10,6,"2017-10-06","17:08:00",3,"KS",20,0,1,0,0,0,0,39.16,-98.67,39.16,-98.67,0,0,0,0,0,141,0,0,0
632848,2017,10,6,"2017-10-06","17:08:00",3,"KS",20,0,1.25,0,0,0,0,38.31,-99.68,38.31,-99.68,0,0,0,0,0,135,0,0,0
632849,2017,10,6,"2017-10-06","17:11:00",3,"KS",20,0,2,0,0,0,0,39.1877,-99.7751,39.1877,-99.7751,0,0,0,0,0,65,0,0,0
632850,2017,10,6,"2017-10-06","17:17:00",3,"KS",20,0,1.5,0,0,0,0,38.36,-98.77,38.36,-98.77,0,0,0,0,0,9,0,0,0
632851,2017,10,6,"2017-10-06","17:17:00",3,"KS",20,0,1,0,0,0,0,38.36,-98.81,38.36,-98.81,0,0,0,0,0,9,0,0,0
632852,2017,10,6,"2017-10-06","17:21:00",3,"KS",20,0,1,0,0,0,0,38.36,-98.81,38.36,-98.81,0,0,0,0,0,9,0,0,0
632853,2017,10,6,"2017-10-06","17:25:00",3,"KS",20,0,1.75,0,0,0,0,38.3615,-98.7425,38.3615,-98.7425,0,0,0,0,0,9,0,0,0
632854,2017,10,6,"2017-10-06","17:26:00",3,"KS",20,0,1.5,0,0,50000,150000,39.4855,-98.55,39.4855,-98.55,0,0,0,0,0,141,0,0,0
632855,2017,10,6,"2017-10-06","17:27:00",3,"KS",20,0,1.75,0,0,0,0,38.38,-99.49,38.38,-99.49,0,0,0,0,0,165,0,0,0
632856,2017,10,6,"2017-10-06","17:30:00",3,"KS",20,0,1.75,0,0,50000,150000,39.259,-98.4,39.259,-98.4,0,0,0,0,0,123,0,0,0
632857,2017,10,6,"2017-10-06","17:34:00",3,"KS",20,0,0.75,0,0,0,0,38.3769,-98.5904,38.3769,-98.5904,0,0,0,0,0,9,0,0,0
632858,2017,10,6,"2017-10-06","17:48:00",3,"KS",20,0,1,0,0,0,0,39.67,-98.4064,39.67,-98.4064,0,0,0,0,0,89,0,0,0
632859,2017,10,6,"2017-10-06","17:50:00",3,"KS",20,0,1.25,0,0,0,0,38.46,-98.46,38.46,-98.46,0,0,0,0,0,159,0,0,0
632860,2017,10,6,"2017-10-06","17:52:00",3,"KS",20,0,1.25,0,0,0,0,38.47,-98.45,38.47,-98.45,0,0,0,0,0,159,0,0,0
632861,2017,10,6,"2017-10-06","18:02:00",3,"OK",40,0,0.88,0,0,0,0,36.59,-101.63,36.59,-101.63,0,0,0,0,0,139,0,0,0
632862,2017,10,6,"2017-10-06","18:08:00",3,"KS",20,0,1,0,0,0,0,37.66,-100.95,37.66,-100.95,0,0,0,0,0,81,0,0,0
